,Date,Open,High,Low,Close,Adj Close,Volume,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value
66,2021-12-02,158.740005,164.199997,157.800003,163.759995,161.70372,136739200,,,,,,,,,,,,
67,2021-12-03,164.020004,164.960007,159.720001,161.839996,159.807831,118023100,,,,,,,,,,,,
68,2021-12-06,164.289993,167.880005,164.279999,165.320007,163.244141,107497000,,,,,,,,,,,,
69,2021-12-07,169.080002,171.580002,168.339996,171.179993,169.030563,120405400,,,,,,,,,,,,
70,2021-12-08,172.130005,175.960007,170.699997,175.080002,172.881592,116998900,,,,,,,,,,,,
71,2021-12-09,174.910004,176.75,173.919998,174.559998,172.368103,108923700,,,,,,,,,,,,
72,2021-12-10,175.210007,179.630005,174.690002,179.449997,177.196701,115402700,,,,,,,,,,,,
73,2021-12-13,181.119995,182.130005,175.529999,175.740005,173.533264,153237000,,,,,,,,,,,,
74,2021-12-14,175.25,177.740005,172.210007,174.330002,172.141006,139380400,,,,,,,,,,,,
75,2021-12-15,175.110001,179.5,172.309998,179.300003,177.048615,131063300,,,,,,,,,,,,
76,2021-12-16,179.279999,181.139999,170.75,172.259995,170.096954,150185800,,,,,,,,,,,,
77,2021-12-17,169.929993,173.470001,169.690002,171.139999,168.991043,195432700,,,,,,,,,,,,
78,2021-12-20,168.279999,170.580002,167.460007,169.75,167.6185,107499100,,,,,,,,,,,,
79,2021-12-21,171.559998,173.199997,169.119995,172.990005,170.817841,91185900,,,,,,,,,,,,
80,2021-12-22,173.039993,175.860001,172.149994,175.639999,173.43454,92135300,,,,,,,,,,,,
81,2021-12-23,175.850006,176.850006,175.270004,176.279999,174.066483,68356600,,,,,,,,,,,,
82,2021-12-27,177.089996,180.419998,177.070007,180.330002,178.065674,74919600,,,,,,,,,,,,
83,2021-12-28,180.160004,181.330002,178.529999,179.289993,177.038696,79144300,,,,,,,,,,,,
84,2021-12-29,179.330002,180.630005,178.139999,179.380005,177.127594,62348900,,,,,,,,,,,,
85,2021-12-30,179.470001,180.570007,178.089996,178.199997,175.962402,59773000,,,,,,,,,,,,
86,2021-12-31,178.089996,179.229996,177.259995,177.570007,175.340332,64062300,,,,,,,,,,,,
87,2022-01-03,177.830002,182.880005,177.710007,182.009995,179.724533,104487900,,,,,,,,,,,,
88,2022-01-04,182.630005,182.940002,179.119995,179.699997,177.443558,99310400,,,,,,,,,,,,
89,2022-01-05,179.610001,180.169998,174.639999,174.919998,172.723587,94537600,,,,,,,,,,,,
90,2022-01-06,172.699997,175.300003,171.639999,172.0,169.840256,96904000,,,,,,,,,,,,
91,2022-01-07,172.889999,174.139999,171.029999,172.169998,170.008118,86709100,,,,,,,,,,,,
92,2022-01-10,169.080002,172.5,168.169998,172.190002,170.027863,106765600,,,,,,,,,,,,
93,2022-01-11,172.320007,175.179993,170.820007,175.080002,172.881592,76138300,,,,,,,,,,,,
94,2022-01-12,176.119995,177.179993,174.820007,175.529999,173.325912,74805200,,,,,,,,,,,,
95,2022-01-13,175.779999,176.619995,171.789993,172.190002,170.027863,84505800,,,,,,,,,,,,
96,2022-01-14,171.339996,173.779999,171.089996,173.070007,170.896835,80440800,,,,,,,,,,,,
97,2022-01-18,171.509995,172.539993,169.410004,169.800003,167.667892,90956700,,,,,,,,,,,,
98,2022-01-19,170.0,171.080002,165.940002,166.229996,164.142715,94815000,,,,,,,,,,,,
99,2022-01-20,166.979996,169.679993,164.179993,164.509995,162.444305,91420500,,,,,,,,,,,,
100,2022-01-21,164.419998,166.330002,162.300003,162.410004,160.370667,122848900,,,,,,,,,,,,
101,2022-01-24,160.020004,162.300003,154.699997,161.619995,159.590576,162294600,,,,,,,,,,,,
102,2022-01-25,158.979996,162.759995,157.020004,159.779999,157.773682,115798400,,,,,,,,,,,,
103,2022-01-26,163.5,164.389999,157.820007,159.690002,157.68483,108275300,,,,,,,,,,,,
104,2022-01-27,162.449997,163.839996,158.279999,159.220001,157.220734,121954600,,,,,,,,,,,,
105,2022-01-28,165.710007,170.350006,162.800003,170.330002,168.191238,179935700,,,,,,,,,,,,
106,2022-01-31,170.160004,175.0,169.509995,174.779999,172.585327,115541600,,,,,,,,,,,,
107,2022-02-01,174.009995,174.839996,172.309998,174.610001,172.417496,86213900,,,,,,,,,,,,
108,2022-02-02,174.75,175.880005,173.330002,175.839996,173.632019,84914300,,,,,,,,,,,,
109,2022-02-03,174.479996,176.240005,172.119995,172.899994,170.728943,89418100,,,,,,,,,,,,
110,2022-02-04,171.679993,174.100006,170.679993,172.389999,170.44223,82465400,,,,,,,,,,,,
111,2022-02-07,172.860001,173.949997,170.949997,171.660004,169.720474,77251200,,,,,,,,,,,,
112,2022-02-08,171.729996,175.350006,171.429993,174.830002,172.854675,74829200,,,,,,,,,,,,
113,2022-02-09,176.050003,176.649994,174.899994,176.279999,174.288254,71285000,,,,,,,,,,,,
114,2022-02-10,174.139999,175.479996,171.550003,172.119995,170.175278,90865900,,,,,,,,,,,,
115,2022-02-11,172.330002,173.080002,168.039993,168.639999,166.734604,98670700,,,,,,,,,,,,
116,2022-02-14,167.369995,169.580002,166.559998,168.880005,166.971909,86185500,,,,,,,,,,,,
117,2022-02-15,170.970001,172.949997,170.25,172.789993,170.837723,62527400,,,,,,,,,,,,
118,2022-02-16,171.850006,173.339996,170.050003,172.550003,170.600418,61177400,,,,,,,,,,,,
119,2022-02-17,171.029999,171.910004,168.470001,168.880005,166.971909,69589300,,,,,,,,,,,,
120,2022-02-18,169.820007,170.539993,166.190002,167.300003,165.40976,82772700,,,,,,,,,,,,
121,2022-02-22,164.979996,166.690002,162.149994,164.320007,162.463409,91162800,,,,,,,,,,,,
122,2022-02-23,165.539993,166.149994,159.75,160.070007,158.261444,90009200,,,,,,,,,,,,
123,2022-02-24,152.580002,162.850006,152.0,162.740005,160.901276,141147500,,,,,,,,,,,,
124,2022-02-25,163.839996,165.119995,160.869995,164.850006,162.987427,91974200,,,,,,,,,,,,
125,2022-02-28,163.059998,165.419998,162.429993,165.119995,163.254379,95056600,,,,,,,,,,,,
126,2022-03-01,164.699997,166.600006,161.970001,163.199997,161.356049,83474400,,,,,,,,,,,,
127,2022-03-02,164.389999,167.360001,162.949997,166.559998,164.678116,79724800,,,,,,,,,,,,
128,2022-03-03,168.470001,168.910004,165.550003,166.229996,164.351837,76678400,,,,,,,,,,,,
129,2022-03-04,164.490005,165.550003,162.100006,163.169998,161.326416,83737200,,,,,,,,,,,,
130,2022-03-07,163.360001,165.020004,159.039993,159.300003,157.500153,96418800,,,,,,,,,,,,
131,2022-03-08,158.820007,162.880005,155.800003,157.440002,155.661148,131148300,,,,,,,,,,,,
132,2022-03-09,161.479996,163.410004,159.410004,162.949997,161.108887,91454900,,,,,,,,,,,,
133,2022-03-10,160.199997,160.389999,155.979996,158.520004,156.728973,105342000,,,,,,,,,,,,
134,2022-03-11,158.929993,159.279999,154.5,154.729996,152.981766,96970100,,,,,,,,,,,,
135,2022-03-14,151.449997,154.119995,150.100006,150.619995,148.918198,108732100,,,,,,,,,,,,
136,2022-03-15,150.899994,155.570007,150.380005,155.089996,153.337692,92964300,,,,,,,,,,,,
137,2022-03-16,157.050003,160.0,154.460007,159.589996,157.786835,102300200,,,,,,,,,,,,
