volume,vw,open,close,high,low,t,num_trades,simpletime,date,vwap
808,193.5388,193.54,193.54,193.54,193.54,1706175443000,3,37,2024-01-25 03:37:23,193.64206895751232
401,193.55,193.55,193.55,193.55,193.55,1706175450000,8,38,2024-01-25 03:37:30,193.6401180141619
294,193.55,193.55,193.55,193.55,193.55,1706175487000,4,39,2024-01-25 03:38:07,193.6387393745447
286,193.5218,193.52,193.52,193.52,193.52,1706175521000,6,40,2024-01-25 03:38:41,193.63702461546353
176,193.5001,193.5,193.5,193.5,193.5,1706175539000,5,41,2024-01-25 03:38:59,193.63580008638215
278,193.54,193.54,193.54,193.54,193.54,1706175822000,5,42,2024-01-25 03:43:42,193.6344656628921
502,193.5747,193.58,193.58,193.58,193.58,1706175968000,9,43,2024-01-25 03:46:08,193.63299927174978
100,193.55,193.55,193.55,193.55,193.55,1706175992000,1,44,2024-01-25 03:46:32,193.63259557879383
100,193.6,193.6,193.6,193.6,193.6,1706176008000,1,45,2024-01-25 03:46:48,193.63243780735726
303,193.5004,193.5,193.5,193.5,193.5,1706176154000,6,46,2024-01-25 03:49:14,193.6305293278634
159,193.5669,193.57,193.57,193.57,193.57,1706176235000,2,47,2024-01-25 03:50:35,193.63005034561124
144,193.61,193.61,193.61,193.61,193.61,1706176344000,3,48,2024-01-25 03:52:24,193.6299145772595
505,193.6284,193.63,193.63,193.63,193.63,1706176408000,7,49,2024-01-25 03:53:28,193.62987944513347
550,193.7677,193.76,193.79,193.79,193.76,1706176706000,12,50,2024-01-25 03:58:26,193.6332754088079
814,193.7138,193.72,193.72,193.72,193.72,1706176730000,21,51,2024-01-25 03:58:50,193.63610864923282
127,193.6579,193.66,193.66,193.66,193.66,1706176761000,6,52,2024-01-25 03:59:21,193.63622762015308
400,193.5725,193.57,193.57,193.57,193.57,1706176839000,5,53,2024-01-25 04:00:39,193.63515032119014
219,193.5857,193.59,193.59,193.59,193.59,1706177003000,5,54,2024-01-25 04:03:23,193.6346968384909
163,193.58,193.58,193.58,193.58,193.58,1706177133000,1,55,2024-01-25 04:05:33,193.63432603560145
163,193.58,193.58,193.58,193.58,193.58,1706177147000,1,56,2024-01-25 04:05:47,193.63396022638085
166,193.5771,193.58,193.58,193.58,193.58,1706177199000,4,57,2024-01-25 04:06:39,193.6335729618841
256,193.565,193.56,193.56,193.56,193.56,1706177205000,4,58,2024-01-25 04:06:45,193.6328601973284
551,193.5552,193.55,193.55,193.55,193.55,1706177209000,22,59,2024-01-25 04:06:49,193.631160802224
148,193.5483,193.55,193.55,193.55,193.55,1706177213000,6,60,2024-01-25 04:06:53,193.6306766187619
652,193.5,193.5,193.5,193.5,193.5,1706177245000,19,61,2024-01-25 04:07:25,193.62739712856046
200,193.55,193.55,193.55,193.55,193.55,1706177374000,2,62,2024-01-25 04:09:34,193.6268058594347
1898,193.579,193.57,193.6,193.6,193.57,1706177575000,18,63,2024-01-25 04:12:55,193.62357430728687
300,193.5756,193.57,193.57,193.57,193.57,1706177596000,5,64,2024-01-25 04:13:16,193.62306714356194
594,193.64,193.64,193.64,193.64,193.64,1706177731000,3,65,2024-01-25 04:15:31,193.62341431036864
130,193.64,193.64,193.64,193.64,193.64,1706177751000,2,66,2024-01-25 04:15:51,193.62348839942274
100,193.64,193.64,193.64,193.64,193.64,1706177757000,1,67,2024-01-25 04:15:57,193.62354494212727
100,193.62,193.62,193.62,193.62,193.62,1706177786000,1,68,2024-01-25 04:16:26,193.6235328441745
328,193.6448,193.65,193.65,193.65,193.65,1706178244000,13,69,2024-01-25 04:24:04,193.62376826864667
181,193.709,193.71,193.71,193.71,193.71,1706178411000,5,70,2024-01-25 04:26:51,193.62428576028987
303,193.67,193.67,193.67,193.67,193.67,1706178541000,4,71,2024-01-25 04:29:01,193.62474572624032
622,193.6111,193.62,193.6,193.62,193.6,1706178749000,16,72,2024-01-25 04:32:29,193.62446957964605
180,193.6228,193.62,193.62,193.62,193.62,1706178996000,4,73,2024-01-25 04:36:36,193.62445985897273
151,193.63,193.63,193.63,193.63,193.63,1706179035000,3,74,2024-01-25 04:37:15,193.6244867866225
150,193.63,193.63,193.63,193.63,193.63,1706179073000,1,75,2024-01-25 04:37:53,193.62451327802162
100,193.65,193.65,193.65,193.65,193.65,1706179308000,1,76,2024-01-25 04:41:48,193.62459466104673
200,193.61,193.62,193.62,193.62,193.62,1706180093000,11,77,2024-01-25 04:54:53,193.6245020465146
847,193.63,193.63,193.63,193.63,193.63,1706180108000,3,78,2024-01-25 04:55:08,193.62464593375358
302,193.6401,193.64,193.64,193.64,193.64,1706180110000,4,79,2024-01-25 04:55:10,193.6247888079349
380,193.6036,193.6,193.6,193.6,193.6,1706181303000,20,80,2024-01-25 05:15:03,193.6245451552382
1636,193.5892,193.59,193.59,193.59,193.59,1706181306000,25,81,2024-01-25 05:15:06,193.62287787324843
100,193.56,193.56,193.56,193.56,193.56,1706181519000,1,82,2024-01-25 05:18:39,193.62269709619923
300,193.53,193.53,193.53,193.53,193.53,1706181641000,4,83,2024-01-25 05:20:41,193.62190440681835
300,193.5883,193.59,193.59,193.59,193.59,1706181846000,4,84,2024-01-25 05:24:06,193.6216194788311
419,193.59,193.59,193.59,193.59,193.59,1706181868000,9,85,2024-01-25 05:24:28,193.62124941761408
208,193.5898,193.59,193.59,193.59,193.59,1706182135000,8,86,2024-01-25 05:28:55,193.62106775528343
336,193.5988,193.59,193.59,193.59,193.59,1706182225000,8,87,2024-01-25 05:30:25,193.6208618957216
685,193.6032,193.59,193.59,193.59,193.59,1706182226000,16,88,2024-01-25 05:30:26,193.62053517688364
326,193.6,193.61,193.61,193.61,193.61,1706182257000,9,89,2024-01-25 05:30:57,193.62035596958992
232,193.6048,193.61,193.61,193.61,193.61,1706182263000,5,90,2024-01-25 05:31:03,193.6202599553049
222,193.61,193.61,193.61,193.61,193.61,1706182272000,2,91,2024-01-25 05:31:12,193.6201997143613
163,193.6099,193.61,193.61,193.61,193.61,1706182361000,4,92,2024-01-25 05:32:41,193.62015550259397
100,193.61,193.61,193.61,193.61,193.61,1706182362000,1,93,2024-01-25 05:32:42,193.62012882882885
163,193.6174,193.61,193.61,193.61,193.61,1706182367000,4,94,2024-01-25 05:32:47,193.6201171958364
1000,193.5572,193.55,193.55,193.55,193.55,1706182388000,13,95,2024-01-25 05:33:08,193.61851363798556
328,193.6198,193.61,193.61,193.61,193.61,1706182428000,12,96,2024-01-25 05:33:48,193.61852430239614
363,193.6152,193.61,193.61,193.61,193.61,1706182432000,5,97,2024-01-25 05:33:52,193.61849407919453
163,193.6216,193.61,193.61,193.61,193.61,1706182433000,3,98,2024-01-25 05:33:53,193.61850670740836
100,193.61,193.61,193.61,193.61,193.61,1706182435000,1,99,2024-01-25 05:33:55,193.6184855411794
626,193.6189,193.61,193.61,193.61,193.61,1706182438000,12,100,2024-01-25 05:33:58,193.6184918977852
857,193.6323,193.61,193.61,193.61,193.61,1706182439000,26,101,2024-01-25 05:33:59,193.61877585966934
250,193.6794,193.68,193.68,193.68,193.68,1706182444000,5,102,2024-01-25 05:34:04,193.61913738043557
492,193.7455,193.75,193.75,193.75,193.75,1706182462000,8,103,2024-01-25 05:34:22,193.62060314511376
326,193.7276,193.72,193.72,193.72,193.72,1706182521000,7,104,2024-01-25 05:35:21,193.62141924615707
413,193.7192,193.72,193.72,193.72,193.72,1706182585000,6,105,2024-01-25 05:36:25,193.62235504472355
231,193.7194,193.72,193.72,193.72,193.72,1706182636000,9,106,2024-01-25 05:37:16,193.62287175291
100,193.77,193.77,193.77,193.77,193.77,1706182662000,1,107,2024-01-25 05:37:42,193.62321009543518
250,193.77,193.77,193.77,193.77,193.77,1706182663000,1,108,2024-01-25 05:37:43,193.62404918257687
500,193.7376,193.74,193.74,193.74,193.74,1706182669000,10,109,2024-01-25 05:37:49,193.62533267774387
252,193.73,193.73,193.73,193.73,193.73,1706182673000,1,110,2024-01-25 05:37:53,193.62592557376314
198,193.72,193.72,193.72,193.72,193.72,1706182708000,1,111,2024-01-25 05:38:28,193.62634241915634
100,193.72,193.72,193.72,193.72,193.72,1706182712000,1,112,2024-01-25 05:38:32,193.6265515462767
120,193.7,193.7,193.7,193.7,193.7,1706182732000,1,113,2024-01-25 05:38:52,193.6267478231823
260,193.6904,193.69,193.69,193.69,193.69,1706183295000,5,114,2024-01-25 05:48:15,193.62711424775827
179,193.78,193.78,193.78,193.78,193.78,1706183438000,2,115,2024-01-25 05:50:38,193.6277177796401
1097,193.8211,193.81,193.81,193.81,193.81,1706183617000,33,116,2024-01-25 05:53:37,193.63228573243472
1168,193.9076,193.9,193.92,193.92,193.9,1706183738000,20,117,2024-01-25 05:55:38,193.63904006595394
1009,193.9817,193.95,194.0,194.0,193.95,1706183739000,26,118,2024-01-25 05:55:39,193.64615150355837
208,193.94,193.94,193.94,193.94,193.94,1706183927000,3,119,2024-01-25 05:58:47,193.64740330561588
176,193.9899,193.99,193.99,193.99,193.99,1706183970000,2,120,2024-01-25 05:59:30,193.6486334476144
155,193.99,193.99,193.99,193.99,193.99,1706183997000,1,121,2024-01-25 05:59:57,193.64970983176354
5536,193.9698,194.0,194.0,194.0,193.91,1706184000000,194,122,2024-01-25 06:00:00,193.68210920958805
672,194.188,194.17,194.2,194.2,194.17,1706184105000,29,123,2024-01-25 06:01:45,193.68824952587372
944,194.2,194.2,194.2,194.2,194.2,1706184115000,9,124,2024-01-25 06:01:55,193.6968288373084
360,194.1094,194.1,194.1,194.1,194.1,1706184124000,7,125,2024-01-25 06:02:04,193.69944976971536
111,194.1194,194.12,194.12,194.12,194.12,1706184166000,3,126,2024-01-25 06:02:46,193.7002707361747
115,194.12,194.12,194.12,194.12,194.12,1706184167000,1,127,2024-01-25 06:02:47,193.70111912118816
358,194.2624,194.26,194.26,194.26,194.26,1706184211000,7,128,2024-01-25 06:03:31,193.70462878102458
500,194.3074,194.29,194.29,194.29,194.29,1706184258000,19,129,2024-01-25 06:04:18,193.7098473083649
850,194.3632,194.4,194.35,194.4,194.35,1706184301000,16,130,2024-01-25 06:05:01,193.71932378205895
163,194.34,194.34,194.34,194.34,194.34,1706184331000,2,131,2024-01-25 06:05:31,193.72104535956166
240,194.34,194.34,194.34,194.34,194.34,1706184332000,4,132,2024-01-25 06:05:32,193.72356288513032
850,194.359,194.35,194.4,194.4,194.35,1706184334000,5,133,2024-01-25 06:05:34,193.73258656776264
2775,194.3947,194.4,194.4,194.4,194.36,1706184350000,17,134,2024-01-25 06:05:50,193.7619229151698
163,194.3994,194.4,194.4,194.4,194.4,1706184363000,4,135,2024-01-25 06:06:03,193.76357767143358
400,194.4195,194.42,194.42,194.42,194.42,1706184385000,6,136,2024-01-25 06:06:25,193.76772947273477
330,194.4788,194.49,194.49,194.49,194.49,1706184415000,9,137,2024-01-25 06:06:55,193.77142340375295
1050,194.4943,194.49,194.5,194.5,194.49,1706184425000,32,138,2024-01-25 06:07:05,193.78317767677396
250,194.5,194.5,194.5,194.5,194.5,1706184428000,18,139,2024-01-25 06:07:08,193.7859421711095
275,194.4973,194.5,194.5,194.5,194.5,1706184429000,3,140,2024-01-25 06:07:09,193.78894718505666
300,194.5,194.5,194.5,194.5,194.5,1706184446000,15,141,2024-01-25 06:07:26,193.79220894509095
133,194.45,194.45,194.45,194.45,194.45,1706184454000,1,142,2024-01-25 06:07:34,193.7935439602027
326,194.4715,194.47,194.47,194.47,194.47,1706184482000,6,143,2024-01-25 06:08:02,193.7968998724529
179,194.3999,194.4,194.4,194.4,194.4,1706184526000,6,144,2024-01-25 06:08:46,193.79853436558298
100,194.4,194.4,194.4,194.4,194.4,1706184530000,1,145,2024-01-25 06:08:50,193.7994437894069
426,194.39,194.39,194.39,194.39,194.39,1706184538000,6,146,2024-01-25 06:08:58,193.80322332076383
164,194.3801,194.38,194.38,194.38,194.38,1706184552000,4,147,2024-01-25 06:09:12,193.80464115425545
489,194.3353,194.35,194.32,194.35,194.32,1706184578000,14,148,2024-01-25 06:09:38,193.80850172577965
1820,194.3151,194.32,194.3,194.32,194.3,1706184634000,29,149,2024-01-25 06:10:34,193.82185720493663
190,194.2895,194.29,194.29,194.29,194.29,1706184663000,4,150,2024-01-25 06:11:03,193.823140713027
363,194.2445,194.25,194.25,194.25,194.25,1706184699000,5,151,2024-01-25 06:11:39,193.8253386670308
163,194.24,194.24,194.24,194.24,194.24,1706184716000,4,152,2024-01-25 06:11:56,193.8263076685974
325,194.2385,194.25,194.23,194.25,194.23,1706184717000,3,153,2024-01-25 06:11:57,193.82821931589544
224,194.217,194.22,194.22,194.22,194.22,1706184723000,6,154,2024-01-25 06:12:03,193.82945808736721
287,194.06,194.06,194.06,194.06,194.06,1706184900000,3,155,2024-01-25 06:15:00,193.83039543548483
200,194.0452,194.04,194.04,194.04,194.04,1706184932000,7,156,2024-01-25 06:15:32,193.83100233090357
717,194.0234,194.01,194.01,194.01,194.01,1706184993000,27,157,2024-01-25 06:16:33,193.83293155443678
1384,194.0029,194.01,194.0,194.01,194.0,1706184994000,29,158,2024-01-25 06:16:34,193.83615887719685
163,193.98,193.98,193.98,193.98,193.98,1706185035000,1,159,2024-01-25 06:17:15,193.8364798280677
837,193.98,193.98,193.98,193.98,193.98,1706185040000,3,160,2024-01-25 06:17:20,193.8381055962322
163,193.9977,194.0,194.0,194.0,194.0,1706185043000,3,161,2024-01-25 06:17:23,193.83845688840276
100,194.0,194.0,194.0,194.0,194.0,1706185059000,1,162,2024-01-25 06:17:39,193.83867474242098
499,193.968,193.97,193.97,193.97,193.97,1706185166000,8,163,2024-01-25 06:19:26,193.83953920911978
163,193.92,193.92,193.92,193.92,193.92,1706185224000,3,164,2024-01-25 06:20:24,193.83971451198977
441,193.9798,193.98,193.98,193.98,193.98,1706185237000,2,165,2024-01-25 06:20:37,193.8405354235599
163,193.98,193.98,193.98,193.98,193.98,1706185247000,1,166,2024-01-25 06:20:47,193.84083684664142
163,193.98,193.98,193.98,193.98,193.98,1706185250000,1,167,2024-01-25 06:20:50,193.8411369696088
1483,193.996,193.98,194.0,194.0,193.98,1706185252000,32,168,2024-01-25 06:20:52,193.84411711434655
1043,193.998,194.0,194.0,194.0,194.0,1706185291000,8,169,2024-01-25 06:21:31,193.8461719858656
594,194.0111,194.0,194.0,194.0,194.0,1706185334000,8,170,2024-01-25 06:22:14,193.84741678885914
687,194.01,194.01,194.01,194.01,194.01,1706185357000,4,171,2024-01-25 06:22:37,193.84882373532525
330,194.0126,194.01,194.01,194.01,194.01,1706185358000,3,172,2024-01-25 06:22:38,193.84950170225045
125,194.0,194.0,194.0,194.0,194.0,1706185402000,2,173,2024-01-25 06:23:22,193.84973731823706
100,193.98,193.98,193.98,193.98,193.98,1706185427000,1,174,2024-01-25 06:23:47,193.84990026268719
1382,194.0042,194.01,194.0,194.01,194.0,1706185482000,10,175,2024-01-25 06:24:42,193.8525223621273
300,193.9687,193.97,193.97,193.97,193.97,1706185516000,2,176,2024-01-25 06:25:16,193.85294935497706
1363,194.0002,194.0,194.0,194.0,194.0,1706185597000,23,177,2024-01-25 06:26:37,193.85536780859886
469,194.075,194.05,194.11,194.11,194.05,1706185654000,8,178,2024-01-25 06:27:34,193.8566020669327
1769,194.1097,194.11,194.11,194.11,194.11,1706185658000,4,179,2024-01-25 06:27:38,193.8618555135757
225,194.1144,194.11,194.11,194.11,194.11,1706185679000,4,180,2024-01-25 06:27:59,193.86252048542443
187,194.2243,194.21,194.21,194.21,194.21,1706185694000,3,181,2024-01-25 06:28:14,193.86331047081907
341,194.1442,194.14,194.13,194.14,194.13,1706185732000,6,182,2024-01-25 06:28:52,193.86442450249484
764,194.102,194.11,194.1,194.11,194.1,1706185923000,10,183,2024-01-25 06:32:03,193.8665169788917
901,194.1,194.1,194.1,194.1,194.1,1706186001000,3,184,2024-01-25 06:33:21,193.8689172367761
425,194.1,194.1,194.1,194.1,194.1,1706186090000,4,185,2024-01-25 06:34:50,193.87003238710562
199,194.07,194.07,194.07,194.07,194.07,1706186110000,1,186,2024-01-25 06:35:10,193.8704832136222
842,194.12,194.12,194.12,194.12,194.12,1706186171000,14,187,2024-01-25 06:36:11,193.87284089664462
417,194.1501,194.15,194.15,194.15,194.15,1706186242000,6,188,2024-01-25 06:37:22,193.87413231762488
729,194.12,194.12,194.12,194.12,194.12,1706186503000,13,189,2024-01-25 06:41:43,193.8761181971282
1547,194.109,194.11,194.11,194.11,194.11,1706186580000,7,190,2024-01-25 06:43:00,193.88004255852206
954,194.1852,194.17,194.17,194.17,194.17,1706186700000,46,191,2024-01-25 06:45:00,193.88318108390743
572,194.1,194.1,194.1,194.1,194.1,1706186864000,2,192,2024-01-25 06:47:44,193.88450993581844
1051,194.08,194.08,194.08,194.08,194.08,1706186867000,10,193,2024-01-25 06:47:47,193.88668688069504
200,194.0502,194.05,194.05,194.05,194.05,1706187172000,2,194,2024-01-25 06:52:52,193.88703264749415
1186,194.0,194.0,194.0,194.0,194.0,1706187218000,43,195,2024-01-25 06:53:38,193.88843167512476
202,193.9643,193.96,193.96,193.96,193.96,1706187254000,8,196,2024-01-25 06:54:14,193.88859136795597
200,193.92,193.92,193.92,193.92,193.92,1706187377000,1,197,2024-01-25 06:56:17,193.88865668829547
928,193.9194,193.92,193.92,193.92,193.92,1706187426000,24,198,2024-01-25 06:57:06,193.88895051907392
578,193.9,193.9,193.9,193.9,193.9,1706187435000,19,199,2024-01-25 06:57:15,193.8890159059729
184,193.8901,193.89,193.89,193.89,193.89,1706187452000,3,200,2024-01-25 06:57:32,193.88901794436836
1894,193.9307,193.94,193.94,193.94,193.94,1706187475000,31,201,2024-01-25 06:57:55,193.88980936522574
200,193.9448,193.94,193.94,193.94,193.94,1706187480000,4,202,2024-01-25 06:58:00,193.88991939931168
22396,194.1249,194.23,194.36,194.5,193.91,1706187600000,116,203,2024-01-25 07:00:00,193.93293297969726
9551,194.1069,194.0156,194.0108,194.4687,193.9927,1706187601000,88,204,2024-01-25 07:00:01,193.94553018673378
1248,194.0019,194.0,194.0,194.0,194.0,1706187602000,14,205,2024-01-25 07:00:02,193.94605854656882
1794,194.2377,194.5,194.1199,194.5,194.1199,1706187603000,16,206,2024-01-25 07:00:03,193.94993583195617
8411,194.2117,194.4499,194.12,194.4999,193.96,1706187604000,72,207,2024-01-25 07:00:04,193.9652945183883
6201,194.0915,194.05,194.0,194.4999,193.87,1706187605000,53,208,2024-01-25 07:00:05,193.97052744712576
172,193.5943,193.6095,193.6095,193.6095,193.6095,1706187623000,11,209,2024-01-25 07:00:23,193.97009524728668
500,193.9346,193.93,193.93,193.93,193.93,1706187678000,18,210,2024-01-25 07:01:18,193.96997710700614
100,193.88,193.88,193.88,193.88,193.88,1706187686000,1,211,2024-01-25 07:01:26,193.9699172519541
325,193.9813,194.0,194.0,194.0,194.0,1706187738000,11,212,2024-01-25 07:02:18,193.9699418081646
134,193.857,193.86,193.86,193.86,193.86,1706187740000,8,213,2024-01-25 07:02:20,193.9698414380836
304,193.92,193.92,193.92,193.92,193.92,1706187746000,2,214,2024-01-25 07:02:26,193.96974115349994
403,193.9267,193.93,193.93,193.93,193.93,1706187750000,4,215,2024-01-25 07:02:30,193.9696266543887
235,194.0603,194.07,194.07,194.07,194.07,1706187759000,10,216,2024-01-25 07:02:39,193.96976709331292
1028,193.8949,193.88,193.88,193.88,193.88,1706187761000,28,217,2024-01-25 07:02:41,193.9692632546447
133,194.0186,194.0,194.0,194.0,194.0,1706187772000,8,218,2024-01-25 07:02:52,193.96930617384078
216,193.8602,193.86,193.86,193.86,193.86,1706187785000,2,219,2024-01-25 07:03:05,193.9691522452205
294,193.8608,193.86,193.86,193.86,193.86,1706187803000,4,220,2024-01-25 07:03:23,193.96894457779482
249,193.8793,193.87,193.87,193.87,193.87,1706187808000,6,221,2024-01-25 07:03:28,193.968799299038
232,193.9107,193.91,193.91,193.91,193.91,1706187813000,6,222,2024-01-25 07:03:33,193.96871170342735
200,193.92,193.92,193.92,193.92,193.92,1706187820000,1,223,2024-01-25 07:03:40,193.9686484735004
301,193.92,193.92,193.92,193.92,193.92,1706187824000,2,224,2024-01-25 07:03:44,193.96855362128267
392,193.9474,193.93,193.93,193.93,193.93,1706187851000,7,225,2024-01-25 07:04:11,193.96850004393585
133,193.91,193.91,193.91,193.91,193.91,1706187865000,2,226,2024-01-25 07:04:25,193.96844981601507
438,193.9143,193.92,193.92,193.92,193.92,1706187869000,5,227,2024-01-25 07:04:29,193.9682971359967
704,193.9218,193.93,193.92,193.93,193.92,1706187880000,7,228,2024-01-25 07:04:40,193.96808736462324
217,193.9561,193.93,193.93,193.93,193.93,1706187881000,8,229,2024-01-25 07:04:41,193.96807071795627
164,193.8579,193.85,193.85,193.85,193.85,1706187893000,10,230,2024-01-25 07:04:53,193.967955213614
359,193.9064,193.92,193.92,193.92,193.92,1706187914000,26,231,2024-01-25 07:05:14,193.96781426785552
300,193.9067,193.91,193.91,193.91,193.91,1706187920000,16,232,2024-01-25 07:05:20,193.96769755293278
288,193.9078,193.91,193.91,193.91,193.91,1706187923000,15,233,2024-01-25 07:05:23,193.96758793828712
604,193.9419,193.99,193.93,193.99,193.93,1706187924000,23,234,2024-01-25 07:05:24,193.9674897251516
496,193.9317,193.93,193.93,193.93,193.93,1706187925000,12,235,2024-01-25 07:05:25,193.9673777086462
243,193.9174,193.91,193.91,193.91,193.91,1706187927000,17,236,2024-01-25 07:05:27,193.96730119142876
535,193.8948,193.88,193.88,193.88,193.88,1706187928000,17,237,2024-01-25 07:05:28,193.96705762690576
249,193.9616,193.97,193.97,193.97,193.97,1706187929000,12,238,2024-01-25 07:05:29,193.96704910690212
228,193.9061,193.9,193.9,193.9,193.9,1706187932000,15,239,2024-01-25 07:05:32,193.96696210706884
425,193.8716,193.85,193.9,193.9,193.85,1706187934000,25,240,2024-01-25 07:05:34,193.96670904504413
153,193.9454,193.95,193.95,193.95,193.95,1706187946000,7,241,2024-01-25 07:05:46,193.96668870729286
1327,193.9212,193.92,193.92,193.92,193.92,1706187947000,19,242,2024-01-25 07:05:47,193.96631524926684
188,193.8673,193.87,193.87,193.87,193.87,1706187957000,2,243,2024-01-25 07:05:57,193.966200216287
483,193.8638,193.85,193.87,193.87,193.85,1706187959000,9,244,2024-01-25 07:05:59,193.9658954856597
136,193.87,193.87,193.87,193.87,193.87,1706187962000,1,245,2024-01-25 07:06:02,193.96581519936467
614,193.85,193.85,193.85,193.85,193.85,1706187968000,8,246,2024-01-25 07:06:08,193.9653790855846
200,193.8252,193.83,193.8203,193.83,193.8203,1706187978000,2,247,2024-01-25 07:06:18,193.96520735536427
295,193.8205,193.8205,193.8205,193.8205,193.8205,1706188043000,1,248,2024-01-25 07:07:23,193.9649463424029
520,193.8981,193.9,193.9,193.9,193.9,1706188072000,2,249,2024-01-25 07:07:52,193.96473448101415
163,193.8939,193.9,193.9,193.9,193.9,1706188081000,2,250,2024-01-25 07:08:01,193.96466417833196
104,193.85,193.85,193.85,193.85,193.85,1706188104000,2,251,2024-01-25 07:08:24,193.96459161357447
502,193.851,193.85,193.85,193.85,193.85,1706188197000,16,252,2024-01-25 07:09:57,193.9642456821504
100,193.87,193.87,193.87,193.87,193.87,1706188254000,1,253,2024-01-25 07:10:54,193.96418854243078
200,193.87,193.87,193.87,193.87,193.87,1706188279000,2,254,2024-01-25 07:11:19,193.96407447059744
200,193.8981,193.8962,193.9,193.9,193.8962,1706188335000,2,255,2024-01-25 07:12:15,193.96399466550534
200,193.8952,193.8904,193.9,193.9,193.8904,1706188363000,2,256,2024-01-25 07:12:43,193.96391154954415
186,193.8899,193.896,193.896,193.896,193.896,1706188450000,7,257,2024-01-25 07:14:10,193.96382848333076
301,193.8919,193.9,193.9,193.9,193.9,1706188451000,9,258,2024-01-25 07:14:11,193.96369807921644
489,193.8941,193.9,193.9,193.9,193.9,1706188520000,14,259,2024-01-25 07:15:20,193.96349369246008
