Trade Date,Value
2022-05-26,-1523160.0
2022-06-10,-6920040.0
2022-10-19,-11535938.0
2022-10-24,-16008844.0
2022-11-04,-6033305.0
2022-11-09,-2845773.0
2022-11-18,-2962400.0
2022-11-22,-13598402.0
2022-11-30,-12865801.0
2022-12-13,-2654661.0
2023-03-06,-164199.0
2023-06-12,-1994400.0
2023-07-25,-3406498.0
2023-07-26,-2528056.0
2024-02-09,-9281969.0
2024-03-13,-1441765.0
