,Date,Close,Volume,Insider_Trades,Negative_Count,Neutral_Count,Positive_Count,Total_Count,Close_Delta
0,2021-07-01,533.5399780273438,2805400,0.0,0.0,0.0,0.0,0.0,
1,2021-07-02,533.97998046875,1975500,0.0,0.0,0.0,0.0,0.0,0.44000244140625
2,2021-07-06,541.6400146484375,2775100,0.0,0.0,0.0,0.0,0.0,7.6600341796875
3,2021-07-07,535.9600219726562,2722500,0.0,0.0,0.0,0.0,0.0,-5.67999267578125
4,2021-07-08,530.760009765625,3269000,0.0,0.0,0.0,0.0,0.0,-5.20001220703125
5,2021-07-09,535.97998046875,2777200,0.0,0.0,0.0,0.0,0.0,5.219970703125
6,2021-07-12,537.3099975585938,1780700,0.0,0.0,0.0,0.0,0.0,1.33001708984375
7,2021-07-13,540.6799926757812,2751600,0.0,0.0,0.0,0.0,0.0,3.3699951171875
8,2021-07-14,547.9500122070312,4659500,0.0,0.0,0.0,0.0,0.0,7.27001953125
9,2021-07-15,542.9500122070312,5713900,0.0,0.0,0.0,0.0,0.0,-5.0
10,2021-07-16,530.3099975585938,3442100,0.0,0.0,0.0,0.0,0.0,-12.6400146484375
11,2021-07-19,532.280029296875,3885800,0.0,0.0,0.0,0.0,0.0,1.97003173828125
12,2021-07-20,531.0499877929688,6930400,0.0,0.0,0.0,0.0,0.0,-1.23004150390625
13,2021-07-21,513.6300048828125,11906800,0.0,0.0,0.0,0.0,0.0,-17.41998291015625
14,2021-07-22,511.7699890136719,4328100,0.0,0.0,0.0,0.0,0.0,-1.860015869140625
15,2021-07-23,515.4099731445312,3820500,0.0,0.0,0.0,0.0,0.0,3.639984130859375
16,2021-07-26,516.489990234375,2254500,0.0,0.0,0.0,0.0,0.0,1.08001708984375
17,2021-07-27,518.9099731445312,2759000,0.0,0.0,0.0,0.0,0.0,2.41998291015625
18,2021-07-28,519.2999877929688,2390500,0.0,0.0,0.0,0.0,0.0,0.3900146484375
19,2021-07-29,514.25,1736000,0.0,0.0,0.0,0.0,0.0,-5.04998779296875
20,2021-07-30,517.5700073242188,2537100,0.0,0.0,0.0,0.0,0.0,3.32000732421875
21,2021-08-02,515.1500244140625,2096600,0.0,0.0,0.0,0.0,0.0,-2.41998291015625
22,2021-08-03,510.8200073242188,2579400,0.0,0.0,0.0,0.0,0.0,-4.330017089843693
23,2021-08-04,517.3499755859375,2039400,0.0,0.0,0.0,0.0,0.0,6.529968261718693
24,2021-08-05,524.8900146484375,2556700,0.0,0.0,0.0,0.0,0.0,7.5400390625
25,2021-08-06,520.5499877929688,1919800,0.0,0.0,0.0,0.0,0.0,-4.34002685546875
26,2021-08-09,519.969970703125,1367800,0.0,0.0,0.0,0.0,0.0,-0.58001708984375
27,2021-08-10,515.8400268554688,1960500,0.0,0.0,0.0,0.0,0.0,-4.12994384765625
28,2021-08-11,512.4000244140625,1673900,0.0,0.0,0.0,0.0,0.0,-3.44000244140625
29,2021-08-12,510.7200012207031,1685700,0.0,0.0,0.0,0.0,0.0,-1.680023193359375
30,2021-08-13,515.9199829101562,2177700,0.0,0.0,0.0,0.0,0.0,5.199981689453125
31,2021-08-16,517.9199829101562,2032800,0.0,0.0,0.0,0.0,0.0,2.0
32,2021-08-17,518.9099731445312,2309800,0.0,0.0,0.0,0.0,0.0,0.989990234375
33,2021-08-18,521.8699951171875,2582000,0.0,0.0,0.0,0.0,0.0,2.96002197265625
34,2021-08-19,543.7100219726562,7497300,0.0,0.0,0.0,0.0,0.0,21.84002685546875
35,2021-08-20,546.8800048828125,3776400,0.0,0.0,0.0,0.0,0.0,3.16998291015625
36,2021-08-23,553.3300170898438,2602000,0.0,0.0,0.0,0.0,0.0,6.45001220703125
37,2021-08-24,553.4099731445312,2109500,0.0,0.0,0.0,0.0,0.0,0.0799560546875
38,2021-08-25,547.5800170898438,2065600,0.0,0.0,0.0,0.0,0.0,-5.8299560546875
39,2021-08-26,550.1199951171875,1595500,0.0,0.0,0.0,0.0,0.0,2.53997802734375
40,2021-08-27,558.9199829101562,3252600,0.0,0.0,0.0,0.0,0.0,8.79998779296875
41,2021-08-30,566.1799926757812,2434800,0.0,0.0,0.0,0.0,0.0,7.260009765625
42,2021-08-31,569.1900024414062,2431900,0.0,0.0,0.0,0.0,0.0,3.010009765625
43,2021-09-01,582.0700073242188,5626200,0.0,0.0,0.0,0.0,0.0,12.8800048828125
44,2021-09-02,588.5499877929688,6179900,0.0,0.0,0.0,0.0,0.0,6.47998046875
45,2021-09-03,590.530029296875,2681200,0.0,0.0,0.0,0.0,0.0,1.98004150390625
46,2021-09-07,606.7100219726562,5821400,0.0,0.0,0.0,0.0,0.0,16.17999267578125
47,2021-09-08,606.0499877929688,5424500,0.0,0.0,0.0,0.0,0.0,-0.6600341796875
48,2021-09-09,597.5399780273438,2954200,0.0,0.0,0.0,0.0,0.0,-8.510009765625
49,2021-09-10,598.719970703125,3950800,0.0,0.0,0.0,0.0,0.0,1.17999267578125
50,2021-09-13,589.2899780273438,3062900,0.0,0.0,0.0,0.0,0.0,-9.42999267578125
51,2021-09-14,577.760009765625,3457000,0.0,0.0,0.0,0.0,0.0,-11.52996826171875
52,2021-09-15,582.8699951171875,2755600,0.0,0.0,0.0,0.0,0.0,5.1099853515625
53,2021-09-16,586.5,1832000,0.0,0.0,0.0,0.0,0.0,3.6300048828125
54,2021-09-17,589.3499755859375,4145100,0.0,0.0,0.0,0.0,0.0,2.8499755859375
55,2021-09-20,575.4299926757812,3732200,0.0,0.0,0.0,0.0,0.0,-13.91998291015625
56,2021-09-21,573.1400146484375,2250900,0.0,0.0,0.0,0.0,0.0,-2.28997802734375
57,2021-09-22,590.6500244140625,4021800,0.0,0.0,0.0,0.0,0.0,17.510009765625
58,2021-09-23,593.260009765625,2526200,0.0,0.0,0.0,0.0,0.0,2.6099853515625
59,2021-09-24,592.3900146484375,2126200,0.0,0.0,0.0,0.0,0.0,-0.8699951171875
60,2021-09-27,592.6400146484375,2504700,0.0,0.0,0.0,0.0,0.0,0.25
61,2021-09-28,583.8499755859375,4431100,0.0,0.0,0.0,0.0,0.0,-8.7900390625
62,2021-09-29,599.0599975585938,6221000,0.0,0.0,0.0,0.0,0.0,15.21002197265625
63,2021-09-30,610.3400268554688,6612600,0.0,0.0,0.0,0.0,0.0,11.280029296875
64,2021-10-01,613.1500244140625,4090800,0.0,0.0,0.0,0.0,0.0,2.80999755859375
65,2021-10-04,603.3499755859375,4995900,0.0,0.0,0.0,0.0,0.0,-9.800048828125
66,2021-10-05,634.8099975585938,9534300,0.0,0.0,0.0,0.0,0.0,31.46002197265625
67,2021-10-06,639.0999755859375,4580400,0.0,0.0,0.0,0.0,0.0,4.28997802734375
68,2021-10-07,631.8499755859375,3556900,0.0,0.0,0.0,0.0,0.0,-7.25
69,2021-10-08,632.6599731445312,3272100,0.0,0.0,0.0,0.0,0.0,0.80999755859375
70,2021-10-11,627.0399780273438,2862500,0.0,0.0,0.0,0.0,0.0,-5.6199951171875
71,2021-10-12,624.9400024414062,3227300,0.0,0.0,0.0,0.0,0.0,-2.0999755859375
72,2021-10-13,629.760009765625,2420300,0.0,0.0,0.0,0.0,0.0,4.82000732421875
73,2021-10-14,633.7999877929688,2671700,0.0,0.0,0.0,0.0,0.0,4.03997802734375
74,2021-10-15,628.2899780273438,4116900,0.0,0.0,0.0,0.0,0.0,-5.510009765625
75,2021-10-18,637.969970703125,4669100,0.0,0.0,0.0,0.0,0.0,9.67999267578125
76,2021-10-19,639.0,7633100,0.0,0.0,0.0,0.0,0.0,1.030029296875
77,2021-10-20,625.1400146484375,10622000,0.0,0.0,0.0,0.0,0.0,-13.8599853515625
78,2021-10-21,653.1599731445312,8437100,0.0,0.0,0.0,0.0,0.0,28.01995849609375
79,2021-10-22,664.780029296875,6186000,0.0,0.0,0.0,0.0,0.0,11.62005615234375
80,2021-10-25,671.6599731445312,3833500,0.0,0.0,0.0,0.0,0.0,6.87994384765625
81,2021-10-26,668.52001953125,2904800,0.0,0.0,0.0,0.0,0.0,-3.13995361328125
82,2021-10-27,662.9199829101562,2276900,0.0,0.0,0.0,0.0,0.0,-5.60003662109375
83,2021-10-28,674.0499877929688,2859400,0.0,0.0,0.0,0.0,0.0,11.1300048828125
84,2021-10-29,690.3099975585938,3825300,0.0,0.0,0.0,0.0,0.0,16.260009765625
85,2021-11-01,681.1699829101562,3110900,0.0,0.0,0.0,0.0,0.0,-9.1400146484375
86,2021-11-02,677.719970703125,3888600,0.0,0.0,0.0,0.0,0.0,-3.45001220703125
87,2021-11-03,688.2899780273438,2334900,0.0,0.0,0.0,0.0,0.0,10.57000732421875
88,2021-11-04,668.4000244140625,4865000,0.0,0.0,0.0,0.0,0.0,-19.88995361328125
89,2021-11-05,645.719970703125,5283500,0.0,0.0,0.0,0.0,0.0,-22.6800537109375
90,2021-11-08,651.4500122070312,2887500,0.0,0.0,0.0,0.0,0.0,5.73004150390625
91,2021-11-09,655.989990234375,2415600,0.0,0.0,0.0,0.0,0.0,4.53997802734375
92,2021-11-10,646.9099731445312,2405800,0.0,0.0,0.0,0.0,0.0,-9.08001708984375
93,2021-11-11,657.5800170898438,2868300,0.0,0.0,0.0,0.0,0.0,10.6700439453125
94,2021-11-12,682.6099853515625,4198400,0.0,0.0,0.0,0.0,0.0,25.02996826171875
95,2021-11-15,679.3300170898438,2872200,0.0,0.0,0.0,0.0,0.0,-3.27996826171875
96,2021-11-16,687.4000244140625,2077400,0.0,0.0,0.0,0.0,0.0,8.07000732421875
97,2021-11-17,691.6900024414062,2732800,0.0,0.0,0.0,0.0,0.0,4.28997802734375
98,2021-11-18,682.02001953125,2012900,0.0,0.0,0.0,0.0,0.0,-9.66998291015625
99,2021-11-19,678.7999877929688,2613700,0.0,0.0,0.0,0.0,0.0,-3.22003173828125
100,2021-11-22,659.2000122070312,2764400,0.0,0.0,0.0,0.0,0.0,-19.5999755859375
101,2021-11-23,654.0599975585938,2320200,0.0,0.0,0.0,0.0,0.0,-5.1400146484375
102,2021-11-24,658.2899780273438,1867300,0.0,0.0,0.0,0.0,0.0,4.22998046875
103,2021-11-26,665.6400146484375,2872500,0.0,0.0,0.0,0.0,0.0,7.35003662109375
104,2021-11-29,663.8400268554688,2529400,0.0,0.0,0.0,0.0,0.0,-1.79998779296875
105,2021-11-30,641.9000244140625,5608900,0.0,0.0,0.0,0.0,0.0,-21.94000244140625
106,2021-12-01,617.77001953125,3882800,0.0,0.0,0.0,0.0,0.0,-24.1300048828125
107,2021-12-02,616.469970703125,3331100,0.0,0.0,0.0,0.0,0.0,-1.300048828125
108,2021-12-03,602.1300048828125,4829300,0.0,0.0,0.0,0.0,0.0,-14.3399658203125
109,2021-12-06,612.6900024414062,3075700,0.0,0.0,0.0,0.0,0.0,10.55999755859375
110,2021-12-07,625.5800170898438,3125200,0.0,0.0,0.0,0.0,0.0,12.8900146484375
111,2021-12-08,628.0800170898438,2220300,0.0,0.0,0.0,0.0,0.0,2.5
112,2021-12-09,611.0,2376300,0.0,0.0,0.0,0.0,0.0,-17.08001708984375
113,2021-12-10,611.6599731445312,2748800,0.0,0.0,0.0,0.0,0.0,0.65997314453125
114,2021-12-13,604.5599975585938,2517900,0.0,0.0,0.0,0.0,0.0,-7.0999755859375
115,2021-12-14,597.989990234375,2984500,0.0,0.0,0.0,0.0,0.0,-6.57000732421875
116,2021-12-15,605.0399780273438,2866200,0.0,0.0,0.0,0.0,0.0,7.04998779296875
117,2021-12-16,591.0599975585938,3143200,0.0,0.0,0.0,0.0,0.0,-13.97998046875
118,2021-12-17,586.72998046875,4386900,0.0,0.0,0.0,0.0,0.0,-4.33001708984375
119,2021-12-20,593.739990234375,3358400,0.0,0.0,0.0,0.0,0.0,7.010009765625
120,2021-12-21,604.9199829101562,2319400,0.0,0.0,0.0,0.0,0.0,11.17999267578125
121,2021-12-22,614.239990234375,2335700,0.0,0.0,0.0,0.0,0.0,9.32000732421875
122,2021-12-23,614.0900268554688,1621100,0.0,0.0,0.0,0.0,0.0,-0.14996337890625
123,2021-12-27,613.1199951171875,2061500,0.0,0.0,0.0,0.0,0.0,-0.97003173828125
124,2021-12-28,610.7100219726562,1882800,0.0,0.0,0.0,0.0,0.0,-2.40997314453125
125,2021-12-29,610.5399780273438,1287200,0.0,0.0,0.0,0.0,0.0,-0.1700439453125
126,2021-12-30,612.0900268554688,1625100,0.0,0.0,0.0,0.0,0.0,1.550048828125
127,2021-12-31,602.4400024414062,1995900,0.0,0.0,0.0,0.0,0.0,-9.6500244140625
128,2022-01-03,597.3699951171875,3067500,0.0,0.0,0.0,0.0,0.0,-5.07000732421875
129,2022-01-04,591.1500244140625,4393100,0.0,0.0,0.0,0.0,0.0,-6.219970703125
130,2022-01-05,567.52001953125,4148700,0.0,0.0,0.0,0.0,0.0,-23.6300048828125
131,2022-01-06,553.2899780273438,5711800,0.0,0.0,0.0,0.0,0.0,-14.23004150390625
132,2022-01-07,541.0599975585938,3382900,0.0,0.0,0.0,0.0,0.0,-12.22998046875
133,2022-01-10,539.8499755859375,4486100,0.0,0.0,0.0,0.0,0.0,-1.21002197265625
134,2022-01-11,540.8400268554688,3077800,0.0,0.0,0.0,0.0,0.0,0.99005126953125
135,2022-01-12,537.219970703125,3787400,0.0,0.0,0.0,0.0,0.0,-3.62005615234375
136,2022-01-13,519.2000122070312,4475100,0.0,0.0,0.0,0.0,0.0,-18.01995849609375
137,2022-01-14,525.6900024414062,7861100,0.0,0.0,0.0,0.0,0.0,6.489990234375
138,2022-01-18,510.7999877929688,4839100,0.0,0.0,0.0,0.0,0.0,-14.890014648437443
139,2022-01-19,515.8599853515625,4353500,0.0,0.0,0.0,0.0,0.0,5.059997558593693
140,2022-01-20,508.25,12659000,0.0,0.0,0.0,0.0,0.0,-7.6099853515625
141,2022-01-21,397.5,58904300,0.0,0.0,0.0,0.0,0.0,-110.75
142,2022-01-24,387.1499938964844,32346000,0.0,0.0,0.0,0.0,0.0,-10.350006103515625
143,2022-01-25,366.4200134277344,15145800,0.0,0.0,0.0,0.0,0.0,-20.72998046875
144,2022-01-26,359.70001220703125,12684000,0.0,0.0,0.0,0.0,0.0,-6.720001220703125
145,2022-01-27,386.7000122070313,24324700,0.0,0.0,0.0,0.0,0.0,27.000000000000057
146,2022-01-28,384.3599853515625,11966600,0.0,0.0,0.0,0.0,0.0,-2.340026855468807
147,2022-01-31,427.1400146484375,20047500,0.0,0.0,0.0,0.0,0.0,42.780029296875
148,2022-02-01,457.1300048828125,22568100,0.0,0.0,0.0,0.0,0.0,29.989990234375
149,2022-02-02,429.4800109863281,14346000,0.0,0.0,0.0,0.0,0.0,-27.649993896484375
150,2022-02-03,405.6000061035156,9905200,0.0,0.0,0.0,0.0,0.0,-23.8800048828125
151,2022-02-04,410.1700134277344,7789800,0.0,0.0,0.0,0.0,0.0,4.57000732421875
152,2022-02-07,402.1000061035156,8232900,0.0,0.0,0.0,0.0,0.0,-8.07000732421875
153,2022-02-08,403.5299987792969,6818500,0.0,0.0,0.0,0.0,0.0,1.42999267578125
154,2022-02-09,412.8900146484375,7738200,0.0,0.0,0.0,0.0,0.0,9.360015869140625
155,2022-02-10,406.2699890136719,8452900,0.0,0.0,0.0,0.0,0.0,-6.620025634765625
156,2022-02-11,391.30999755859375,7558900,0.0,0.0,0.0,0.0,0.0,-14.959991455078125
157,2022-02-14,396.5700073242188,7202200,0.0,0.0,0.0,0.0,0.0,5.260009765625057
158,2022-02-15,407.4599914550781,5392300,0.0,0.0,0.0,0.0,0.0,10.889984130859318
159,2022-02-16,398.0799865722656,5277700,0.0,0.0,0.0,0.0,0.0,-9.3800048828125
160,2022-02-17,386.6700134277344,4669200,0.0,0.0,0.0,0.0,0.0,-11.40997314453125
161,2022-02-18,391.2900085449219,6801700,0.0,0.0,0.0,0.0,0.0,4.6199951171875
162,2022-02-22,377.3800048828125,6697500,0.0,0.0,0.0,0.0,0.0,-13.910003662109375
163,2022-02-23,367.4599914550781,4614300,0.0,0.0,0.0,0.0,0.0,-9.920013427734375
164,2022-02-24,390.0299987792969,7068700,0.0,0.0,0.0,0.0,0.0,22.57000732421875
165,2022-02-25,390.7999877929688,4841600,0.0,0.0,0.0,0.0,0.0,0.7699890136719318
166,2022-02-28,394.5199890136719,5035000,0.0,0.0,0.0,0.0,0.0,3.720001220703068
167,2022-03-01,386.239990234375,3290400,0.0,0.0,0.0,0.0,0.0,-8.279998779296875
168,2022-03-02,380.0299987792969,5356800,0.0,0.0,0.0,0.0,0.0,-6.209991455078125
169,2022-03-03,368.0700073242188,6076800,0.0,0.0,0.0,0.0,0.0,-11.959991455078068
170,2022-03-04,361.7300109863281,5325500,0.0,0.0,0.0,0.0,0.0,-6.339996337890682
171,2022-03-07,350.260009765625,5708400,0.0,0.0,0.0,0.0,0.0,-11.470001220703125
172,2022-03-08,341.760009765625,6428700,0.0,0.0,0.0,0.0,0.0,-8.5
173,2022-03-09,358.7900085449219,6520200,0.0,0.0,0.0,0.0,0.0,17.029998779296875
174,2022-03-10,356.7699890136719,4807800,0.0,0.0,0.0,0.0,0.0,-2.02001953125
175,2022-03-11,340.32000732421875,4819900,0.0,0.0,0.0,0.0,0.0,-16.449981689453125
176,2022-03-14,331.010009765625,5907800,0.0,0.0,0.0,0.0,0.0,-9.30999755859375
177,2022-03-15,343.75,5460600,0.0,0.0,0.0,0.0,0.0,12.739990234375
178,2022-03-16,357.5299987792969,6982500,0.0,0.0,0.0,0.0,0.0,13.779998779296875
179,2022-03-17,371.3999938964844,5818300,0.0,0.0,0.0,0.0,0.0,13.8699951171875
180,2022-03-18,380.6000061035156,8324800,0.0,0.0,0.0,0.0,0.0,9.20001220703125
181,2022-03-21,374.5899963378906,4866500,0.0,0.0,0.0,0.0,0.0,-6.010009765625
182,2022-03-22,382.9200134277344,4242800,0.0,0.0,0.0,0.0,0.0,8.33001708984375
183,2022-03-23,374.489990234375,3729000,0.0,0.0,0.0,0.0,0.0,-8.430023193359375
184,2022-03-24,375.7099914550781,3888500,0.0,0.0,0.0,0.0,0.0,1.220001220703125
185,2022-03-25,373.8500061035156,3574500,0.0,0.0,0.0,0.0,0.0,-1.8599853515625
186,2022-03-28,378.510009765625,4323400,0.0,0.0,0.0,0.0,0.0,4.660003662109375
187,2022-03-29,391.8200073242188,5880700,0.0,0.0,0.0,0.0,0.0,13.309997558593807
188,2022-03-30,381.4700012207031,4023300,0.0,0.0,0.0,0.0,0.0,-10.350006103515682
189,2022-03-31,374.5899963378906,4134700,0.0,0.0,0.0,0.0,0.0,-6.8800048828125
190,2022-04-01,373.4700012207031,4644200,0.0,0.0,0.0,0.0,0.0,-1.1199951171875
191,2022-04-04,391.5,7001800,0.0,0.0,0.0,0.0,0.0,18.029998779296875
192,2022-04-05,380.1499938964844,4234500,0.0,0.0,0.0,0.0,0.0,-11.350006103515625
193,2022-04-06,368.3500061035156,4354900,0.0,0.0,0.0,0.0,0.0,-11.79998779296875
194,2022-04-07,362.1499938964844,4948900,0.0,0.0,0.0,0.0,0.0,-6.20001220703125
195,2022-04-08,355.8800048828125,4025200,0.0,0.0,0.0,0.0,0.0,-6.269989013671875
196,2022-04-11,348.0,3777100,0.0,0.0,0.0,0.0,0.0,-7.8800048828125
197,2022-04-12,344.1000061035156,3824300,0.0,0.0,0.0,0.0,0.0,-3.899993896484375
198,2022-04-13,350.42999267578125,3231000,0.0,0.0,0.0,0.0,0.0,6.329986572265625
199,2022-04-14,341.1300048828125,4343800,0.0,0.0,0.0,0.0,0.0,-9.29998779296875
