Trade Date,Value
2023-04-26,-7205483.0
2023-04-27,-1156610.0
2023-05-02,-218798.0
2023-07-27,-576007.0
2023-08-29,-664836.0
2023-10-25,-360677.0
2023-11-29,-365130.0
2024-01-26,-450120.0
2024-01-29,100051.0
2024-04-24,-2259129.0
2024-04-25,-200574.0
2024-04-26,-61399.0
2024-04-29,-963502.0
2024-04-30,-1905745.0
2024-05-01,-484418.0
2024-05-06,-7337256.0
2024-05-10,-524441.0
