,Date,Close,Volume,Insider_Trades,Negative_Count,Neutral_Count,Positive_Count,Total_Count
50,2021-09-10,53.97999954223633,15123700,0.0,0.0,0.0,0.0,0.0
51,2021-09-13,55.369998931884766,22052300,0.0,0.0,0.0,0.0,0.0
52,2021-09-14,54.58000183105469,19940300,0.0,0.0,0.0,0.0,0.0
53,2021-09-15,56.41999816894531,23240900,0.0,0.0,0.0,0.0,0.0
54,2021-09-16,55.81999969482422,17907200,0.0,0.0,0.0,0.0,0.0
55,2021-09-17,55.15999984741211,30000400,0.0,0.0,0.0,0.0,0.0
56,2021-09-20,53.68999862670898,27555100,0.0,0.0,0.0,0.0,0.0
57,2021-09-21,53.63999938964844,19696800,0.0,0.0,0.0,0.0,0.0
58,2021-09-22,55.209999084472656,25690600,0.0,0.0,0.0,0.0,0.0
59,2021-09-23,57.08000183105469,23069400,0.0,0.0,0.0,0.0,0.0
60,2021-09-24,57.59000015258789,22328600,0.0,0.0,0.0,0.0,0.0
61,2021-09-27,59.29999923706055,32972200,0.0,0.0,0.0,0.0,0.0
62,2021-09-28,59.91999816894531,37619300,0.0,0.0,0.0,0.0,0.0
63,2021-09-29,59.880001068115234,23422800,0.0,0.0,0.0,0.0,0.0
64,2021-09-30,58.81999969482422,31289600,0.0,0.0,0.0,0.0,0.0
65,2021-10-01,60.93000030517578,24407300,0.0,0.0,0.0,0.0,0.0
66,2021-10-04,61.720001220703125,33946700,0.0,0.0,0.0,0.0,0.0
67,2021-10-05,61.619998931884766,29641600,0.0,0.0,0.0,0.0,0.0
68,2021-10-06,60.4900016784668,25284900,0.0,0.0,0.0,0.0,0.0
69,2021-10-07,60.65999984741211,19513600,0.0,0.0,0.0,0.0,0.0
70,2021-10-08,62.18000030517578,22186900,0.0,0.0,0.0,0.0,0.0
71,2021-10-11,61.560001373291016,22121500,0.0,0.0,0.0,0.0,0.0
72,2021-10-12,61.2400016784668,20198600,0.0,0.0,0.0,0.0,0.0
73,2021-10-13,61.06999969482422,14991700,0.0,0.0,0.0,0.0,0.0
74,2021-10-14,62.0,18594500,0.0,0.0,0.0,0.0,0.0
75,2021-10-15,62.59000015258789,16092600,0.0,0.0,0.0,0.0,0.0
76,2021-10-18,62.560001373291016,18282800,0.0,0.0,0.0,0.0,0.0
77,2021-10-19,63.5,18933200,0.0,0.0,0.0,0.0,0.0
78,2021-10-20,63.84999847412109,14305200,0.0,0.0,0.0,0.0,0.0
79,2021-10-21,62.68999862670898,16564600,0.0,0.0,0.0,0.0,0.0
80,2021-10-22,63.119998931884766,14266800,0.0,0.0,0.0,0.0,0.0
81,2021-10-25,64.3499984741211,17939800,0.0,0.0,0.0,0.0,0.0
82,2021-10-26,65.83999633789062,25585100,0.0,0.0,0.0,0.0,0.0
83,2021-10-27,64.12999725341797,21764500,0.0,0.0,0.0,0.0,0.0
84,2021-10-28,64.30999755859375,16626400,0.0,0.0,0.0,0.0,0.0
85,2021-10-29,64.47000122070312,23966300,0.0,0.0,0.0,0.0,0.0
86,2021-11-01,65.62999725341797,19656400,0.0,0.0,0.0,0.0,0.0
87,2021-11-02,64.81999969482422,16300000,0.0,0.0,0.0,0.0,0.0
88,2021-11-03,63.93000030517578,17372800,0.0,0.0,0.0,0.0,0.0
89,2021-11-04,64.41000366210938,17720100,0.0,0.0,0.0,0.0,0.0
90,2021-11-05,65.0199966430664,18565100,0.0,0.0,0.0,0.0,0.0
91,2021-11-08,65.72000122070312,17696000,0.0,0.0,0.0,0.0,0.0
92,2021-11-09,66.36000061035156,18781300,0.0,0.0,0.0,0.0,0.0
93,2021-11-10,64.19000244140625,20177200,0.0,0.0,0.0,0.0,0.0
94,2021-11-11,64.30999755859375,13319300,0.0,0.0,0.0,0.0,0.0
95,2021-11-12,63.81999969482422,18158900,0.0,0.0,0.0,0.0,0.0
96,2021-11-15,64.37000274658203,18849200,0.0,0.0,0.0,0.0,0.0
97,2021-11-16,65.0199966430664,17028700,0.0,0.0,0.0,0.0,0.0
98,2021-11-17,64.30999755859375,15497000,0.0,0.0,0.0,0.0,0.0
99,2021-11-18,63.61000061035156,16948200,0.0,0.0,0.0,0.0,0.0
100,2021-11-19,60.66999816894531,32035500,0.0,0.0,0.0,0.0,0.0
101,2021-11-22,61.5099983215332,21994400,0.0,0.0,0.0,0.0,0.0
102,2021-11-23,63.130001068115234,21185900,0.0,0.0,0.0,0.0,0.0
103,2021-11-24,63.47999954223633,15869700,0.0,0.0,0.0,0.0,0.0
104,2021-11-26,61.25,24979600,0.0,0.0,0.0,0.0,0.0
105,2021-11-29,61.59000015258789,18946400,0.0,0.0,0.0,0.0,0.0
106,2021-11-30,59.84000015258789,34979800,0.0,0.0,0.0,0.0,0.0
107,2021-12-01,59.790000915527344,30630600,0.0,0.0,0.0,0.0,0.0
108,2021-12-02,61.27999877929688,29216000,0.0,0.0,0.0,0.0,0.0
109,2021-12-03,60.88999938964844,22014700,0.0,0.0,0.0,0.0,0.0
110,2021-12-06,61.58000183105469,19210500,0.0,0.0,0.0,0.0,0.0
111,2021-12-07,62.27000045776367,19800400,0.0,0.0,0.0,0.0,0.0
112,2021-12-08,62.45000076293945,18214400,0.0,0.0,0.0,0.0,0.0
113,2021-12-09,62.61000061035156,16910300,0.0,0.0,0.0,0.0,0.0
114,2021-12-10,63.0099983215332,17942400,0.0,0.0,0.0,0.0,0.0
115,2021-12-13,61.630001068115234,17793700,0.0,0.0,0.0,0.0,0.0
116,2021-12-14,61.540000915527344,22551100,0.0,0.0,0.0,0.0,0.0
117,2021-12-15,61.27000045776367,19961900,0.0,0.0,0.0,0.0,0.0
118,2021-12-16,61.369998931884766,21187800,0.0,0.0,0.0,0.0,0.0
119,2021-12-17,60.02999877929688,44338100,0.0,0.0,0.0,0.0,0.0
120,2021-12-20,59.15999984741211,21819300,0.0,0.0,0.0,0.0,0.0
121,2021-12-21,60.5,19798900,0.0,0.0,0.0,0.0,0.0
122,2021-12-22,60.9900016784668,14058300,0.0,0.0,0.0,0.0,0.0
123,2021-12-23,61.02000045776367,13543300,0.0,0.0,0.0,0.0,0.0
124,2021-12-27,61.88999938964844,12593700,0.0,0.0,0.0,0.0,0.0
125,2021-12-28,61.68999862670898,12781000,0.0,0.0,0.0,0.0,0.0
126,2021-12-29,61.150001525878906,12733600,0.0,0.0,0.0,0.0,0.0
127,2021-12-30,60.790000915527344,11940300,0.0,0.0,0.0,0.0,0.0
128,2021-12-31,61.18999862670898,14072000,0.0,0.0,0.0,0.0,0.0
129,2022-01-03,63.540000915527344,24282400,0.0,0.0,0.0,0.0,0.0
130,2022-01-04,65.93000030517578,38584000,0.0,0.0,0.0,0.0,0.0
131,2022-01-05,66.75,34033300,0.0,0.0,0.0,0.0,0.0
132,2022-01-06,68.31999969482422,30668500,0.0,0.0,0.0,0.0,0.0
133,2022-01-07,68.87999725341797,23985400,0.0,0.0,0.0,0.0,0.0
134,2022-01-10,68.47000122070312,22760300,0.0,0.0,0.0,0.0,0.0
135,2022-01-11,71.3499984741211,32936100,0.0,0.0,0.0,0.0,0.0
136,2022-01-12,71.13999938964844,23045100,0.0,0.0,0.0,0.0,0.0
137,2022-01-13,70.62999725341797,21043200,0.0,0.0,0.0,0.0,0.0
138,2022-01-14,71.87000274658203,23012900,0.0,0.0,0.0,0.0,0.0
139,2022-01-18,73.08000183105469,32841200,0.0,0.0,0.0,0.0,0.0
140,2022-01-19,73.11000061035156,26431600,0.0,0.0,0.0,0.0,0.0
141,2022-01-20,73.2699966430664,26774600,0.0,0.0,0.0,0.0,0.0
142,2022-01-21,72.16999816894531,35995200,0.0,0.0,0.0,0.0,0.0
143,2022-01-24,72.79000091552734,41507000,0.0,0.0,0.0,0.0,0.0
144,2022-01-25,74.93000030517578,39278400,0.0,0.0,0.0,0.0,0.0
145,2022-01-26,74.16999816894531,35252400,0.0,0.0,0.0,0.0,0.0
146,2022-01-27,75.12000274658203,29174700,0.0,0.0,0.0,0.0,0.0
147,2022-01-28,75.27999877929688,30595700,0.0,0.0,0.0,0.0,0.0
148,2022-01-31,75.95999908447266,36085500,0.0,0.0,0.0,0.0,0.0
149,2022-02-01,80.83000183105469,61033100,0.0,0.0,0.0,0.0,0.0
150,2022-02-02,80.62000274658203,30299300,0.0,0.0,0.0,0.0,0.0
151,2022-02-03,79.68000030517578,28529400,0.0,0.0,0.0,0.0,0.0
152,2022-02-04,81.41000366210938,32197500,0.0,0.0,0.0,0.0,0.0
153,2022-02-07,82.38999938964844,34949200,0.0,0.0,0.0,0.0,0.0
154,2022-02-08,80.26000213623047,34356300,0.0,0.0,0.0,0.0,0.0
155,2022-02-09,79.0,40106100,0.0,0.0,0.0,0.0,0.0
156,2022-02-10,78.23999786376953,28527700,0.0,0.0,0.0,0.0,0.0
157,2022-02-11,80.20999908447266,42002100,0.0,0.0,0.0,0.0,0.0
158,2022-02-14,78.9800033569336,34652800,0.0,0.0,0.0,0.0,0.0
159,2022-02-15,77.98999786376953,25075100,0.0,0.0,0.0,0.0,0.0
160,2022-02-16,78.3499984741211,21733800,0.0,0.0,0.0,0.0,0.0
161,2022-02-17,78.2300033569336,23738800,0.0,0.0,0.0,0.0,0.0
162,2022-02-18,77.36000061035156,23394800,0.0,0.0,0.0,0.0,0.0
163,2022-02-22,76.45999908447266,35947800,0.0,0.0,0.0,0.0,0.0
164,2022-02-23,76.7699966430664,25385000,0.0,0.0,0.0,0.0,0.0
165,2022-02-24,75.80000305175781,46199900,0.0,0.0,0.0,0.0,0.0
166,2022-02-25,77.83999633789062,28310300,0.0,0.0,0.0,0.0,0.0
167,2022-02-28,78.41999816894531,32204600,0.0,0.0,0.0,0.0,0.0
168,2022-03-01,79.16999816894531,40002300,0.0,0.0,0.0,0.0,0.0
169,2022-03-02,80.52999877929688,44321400,0.0,0.0,0.0,0.0,0.0
170,2022-03-03,81.04000091552734,30196600,0.0,0.0,0.0,0.0,0.0
171,2022-03-04,84.08999633789062,42802200,0.0,0.0,0.0,0.0,0.0
172,2022-03-07,87.12000274658203,55207900,0.0,0.0,0.0,0.0,0.0
173,2022-03-08,87.77999877929688,72082300,0.0,0.0,0.0,0.0,0.0
174,2022-03-09,82.79000091552734,65466700,0.0,0.0,0.0,0.0,0.0
175,2022-03-10,85.36000061035156,44644200,0.0,0.0,0.0,0.0,0.0
176,2022-03-11,84.91999816894531,35303400,0.0,0.0,0.0,0.0,0.0
177,2022-03-14,81.87999725341797,37462600,0.0,0.0,0.0,0.0,0.0
178,2022-03-15,77.22000122070312,47957900,0.0,0.0,0.0,0.0,0.0
179,2022-03-16,76.93000030517578,37812300,0.0,0.0,0.0,0.0,0.0
180,2022-03-17,78.9800033569336,34041900,0.0,0.0,0.0,0.0,0.0
181,2022-03-18,78.66999816894531,41461500,0.0,0.0,0.0,0.0,0.0
182,2022-03-21,82.19999694824219,33089300,0.0,0.0,0.0,0.0,0.0
183,2022-03-22,81.83999633789062,23132200,0.0,0.0,0.0,0.0,0.0
184,2022-03-23,83.12999725341797,27716300,0.0,0.0,0.0,0.0,0.0
185,2022-03-24,83.37999725341797,19871600,0.0,0.0,0.0,0.0,0.0
186,2022-03-25,85.19999694824219,22398300,0.0,0.0,0.0,0.0,0.0
187,2022-03-28,82.80999755859375,21552400,0.0,0.0,0.0,0.0,0.0
188,2022-03-29,82.37000274658203,27036300,0.0,0.0,0.0,0.0,0.0
189,2022-03-30,83.77999877929688,22079000,0.0,0.0,0.0,0.0,0.0
190,2022-03-31,82.58999633789062,27861500,0.0,0.0,0.0,0.0,0.0
191,2022-04-01,83.12000274658203,18671100,0.0,0.0,0.0,0.0,0.0
192,2022-04-04,83.16000366210938,20869400,0.0,0.0,0.0,0.0,0.0
193,2022-04-05,82.7300033569336,21753100,0.0,0.0,0.0,0.0,0.0
194,2022-04-06,83.6500015258789,24768200,0.0,0.0,0.0,0.0,0.0
195,2022-04-07,85.05000305175781,26122000,0.0,0.0,0.0,0.0,0.0
196,2022-04-08,86.83999633789062,24866500,0.0,0.0,0.0,0.0,0.0
197,2022-04-11,83.8499984741211,21800100,0.0,0.0,0.0,0.0,0.0
198,2022-04-12,85.5999984741211,22444200,0.0,0.0,0.0,0.0,0.0
199,2022-04-13,86.80999755859375,19306800,0.0,0.0,0.0,0.0,0.0
200,2022-04-14,87.83000183105469,24566400,0.0,0.0,0.0,0.0,0.0
201,2022-04-18,88.55000305175781,19032300,0.0,0.0,0.0,0.0,0.0
202,2022-04-19,87.76000213623047,20382600,0.0,0.0,0.0,0.0,0.0
203,2022-04-20,87.95999908447266,20689400,0.0,0.0,0.0,0.0,0.0
204,2022-04-21,87.02999877929688,29010900,0.0,0.0,0.0,0.0,0.0
205,2022-04-22,85.12999725341797,23591600,0.0,0.0,0.0,0.0,0.0
206,2022-04-25,82.26000213623047,37698300,0.0,0.0,0.0,0.0,0.0
207,2022-04-26,82.29000091552734,28941500,0.0,0.0,0.0,0.0,0.0
208,2022-04-27,84.63999938964844,32773000,0.0,0.0,0.0,0.0,0.0
209,2022-04-28,87.19999694824219,33683800,0.0,0.0,0.0,0.0,0.0
210,2022-04-29,85.25,34656500,0.0,0.0,0.0,0.0,0.0
211,2022-05-02,86.41000366210938,36335200,0.0,0.0,0.0,0.0,0.0
212,2022-05-03,88.19000244140625,33908100,0.0,0.0,0.0,0.0,0.0
213,2022-05-04,91.6999969482422,46188400,0.0,0.0,0.0,0.0,0.0
214,2022-05-05,90.30999755859376,41013400,0.0,0.0,0.0,0.0,0.0
215,2022-05-06,91.69000244140624,29619300,0.0,0.0,0.0,0.0,0.0
216,2022-05-09,84.45999908447266,45851600,0.0,0.0,0.0,0.0,0.0
217,2022-05-10,85.0199966430664,34483200,0.0,0.0,0.0,0.0,0.0
218,2022-05-11,86.79000091552734,33020600,0.0,0.0,0.0,0.0,0.0
219,2022-05-12,86.30000305175781,29491500,0.0,0.0,0.0,0.0,0.0
220,2022-05-13,88.86000061035156,25798400,0.0,0.0,0.0,0.0,0.0
221,2022-05-16,90.9499969482422,26101200,0.0,0.0,0.0,0.0,0.0
222,2022-05-17,92.11000061035156,23120700,0.0,0.0,0.0,0.0,0.0
223,2022-05-18,90.6500015258789,25451200,0.0,0.0,0.0,0.0,0.0
224,2022-05-19,91.13999938964844,24387400,0.0,0.0,0.0,0.0,0.0
225,2022-05-20,91.86000061035156,28795000,0.0,0.0,0.0,0.0,0.0
226,2022-05-23,93.88999938964844,27239300,0.0,0.0,0.0,0.0,0.0
227,2022-05-24,94.4000015258789,24293300,0.0,0.0,0.0,0.0,0.0
228,2022-05-25,96.3000030517578,29947800,0.0,0.0,0.0,0.0,0.0
229,2022-05-26,96.63999938964844,24314800,-241635.0,0.0,0.0,0.0,0.0
230,2022-05-27,97.58999633789062,25588800,0.0,0.0,0.0,0.0,0.0
231,2022-05-31,96.0,44888100,0.0,0.0,0.0,0.0,0.0
232,2022-06-01,97.83999633789062,25815400,0.0,0.0,0.0,0.0,0.0
233,2022-06-02,97.66999816894533,19089100,0.0,0.0,0.0,0.0,0.0
234,2022-06-03,99.08999633789062,21038200,0.0,0.0,0.0,0.0,0.0
235,2022-06-06,98.83999633789062,20682100,0.0,0.0,0.0,0.0,0.0
236,2022-06-07,103.37000274658205,37810200,-220744.0,0.0,0.0,0.0,0.0
237,2022-06-08,104.58999633789062,31613200,0.0,0.0,0.0,0.0,0.0
238,2022-06-09,102.33000183105467,26607000,0.0,0.0,0.0,0.0,0.0
239,2022-06-10,100.45999908447266,30950500,0.0,0.0,0.0,0.0,0.0
240,2022-06-13,95.8499984741211,33421000,0.0,0.0,0.0,0.0,0.0
241,2022-06-14,96.0999984741211,31264000,0.0,0.0,0.0,0.0,0.0
242,2022-06-15,94.88999938964844,29620800,0.0,0.0,0.0,0.0,0.0
243,2022-06-16,91.38999938964844,35696700,0.0,0.0,0.0,0.0,0.0
244,2022-06-17,86.12000274658203,64610200,0.0,0.0,0.0,0.0,0.0
245,2022-06-21,91.4800033569336,35951500,0.0,0.0,0.0,0.0,0.0
246,2022-06-22,87.86000061035156,29727200,0.0,0.0,0.0,0.0,0.0
247,2022-06-23,85.20999908447266,35757200,0.0,0.0,0.0,0.0,0.0
248,2022-06-24,86.9000015258789,26639000,0.0,0.0,0.0,0.0,0.0
249,2022-06-27,89.02999877929688,25478700,0.0,0.0,0.0,0.0,0.0
250,2022-06-28,91.5,33096900,0.0,0.0,0.0,0.0,0.0
251,2022-06-29,88.12000274658203,25400900,0.0,0.0,0.0,0.0,0.0
252,2022-06-30,85.63999938964844,39948100,0.0,0.0,0.0,0.0,0.0
253,2022-07-01,87.55000305175781,26327900,0.0,0.0,0.0,0.0,0.0
254,2022-07-05,84.80999755859375,34591100,0.0,0.0,0.0,0.0,0.0
255,2022-07-06,83.27999877929688,33375700,0.0,0.0,0.0,0.0,0.0
256,2022-07-07,85.94000244140625,23817400,0.0,0.0,0.0,0.0,0.0
257,2022-07-08,86.08000183105469,17673800,0.0,0.0,0.0,0.0,0.0
258,2022-07-11,85.63999938964844,15603800,0.0,0.0,0.0,0.0,0.0
259,2022-07-12,84.5,21013000,0.0,0.0,0.0,0.0,0.0
260,2022-07-13,84.83999633789062,19928600,0.0,0.0,0.0,0.0,0.0
261,2022-07-14,83.13999938964844,26343000,0.0,0.0,0.0,0.0,0.0
262,2022-07-15,84.54000091552734,17243700,0.0,0.0,0.0,0.0,0.0
263,2022-07-18,86.0999984741211,19395800,0.0,0.0,0.0,0.0,0.0
264,2022-07-19,88.2699966430664,18248900,0.0,0.0,0.0,0.0,0.0
265,2022-07-20,89.23999786376953,16584400,0.0,0.0,0.0,0.0,0.0
266,2022-07-21,87.75,21375700,0.0,0.0,0.0,0.0,0.0
267,2022-07-22,87.08000183105469,15479500,0.0,0.0,0.0,0.0,0.0
268,2022-07-25,89.9800033569336,17536400,0.0,0.0,0.0,0.0,0.0
269,2022-07-26,89.62999725341797,15141200,0.0,0.0,0.0,0.0,0.0
270,2022-07-27,91.56999969482422,18047000,0.0,0.0,0.0,0.0,0.0
271,2022-07-28,92.63999938964844,20353100,0.0,0.0,0.0,0.0,0.0
272,2022-07-29,96.93000030517578,29825800,0.0,0.0,0.0,0.0,0.0
273,2022-08-01,94.4800033569336,20793200,-236500.0,0.0,0.0,0.0,0.0
274,2022-08-02,94.06999969482422,16722500,0.0,0.0,0.0,0.0,0.0
275,2022-08-03,91.0199966430664,23580800,0.0,0.0,0.0,0.0,0.0
276,2022-08-04,87.19000244140625,31821500,88445292.0,0.0,0.0,0.0,0.0
277,2022-08-05,88.44999694824219,17408000,0.0,0.0,0.0,0.0,0.0
278,2022-08-08,88.94999694824219,14458500,0.0,0.0,0.0,0.0,0.0
279,2022-08-09,90.58999633789062,19083400,0.0,0.0,0.0,0.0,0.0
280,2022-08-10,91.4499969482422,18302000,0.0,0.0,0.0,0.0,0.0
281,2022-08-11,93.19000244140624,18797900,0.0,0.0,0.0,0.0,0.0
282,2022-08-12,94.0,15058200,0.0,0.0,0.0,0.0,0.0
283,2022-08-15,92.31999969482422,20755200,0.0,0.0,0.0,0.0,0.0
284,2022-08-16,91.45999908447266,14038200,0.0,0.0,0.0,0.0,0.0
285,2022-08-17,92.1999969482422,13678000,0.0,0.0,0.0,0.0,0.0
286,2022-08-18,94.37999725341795,17770400,0.0,0.0,0.0,0.0,0.0
287,2022-08-19,94.08000183105467,16128600,0.0,0.0,0.0,0.0,0.0
288,2022-08-22,94.01000213623048,16019900,0.0,0.0,0.0,0.0,0.0
289,2022-08-23,98.0,23764700,0.0,0.0,0.0,0.0,0.0
290,2022-08-24,98.58000183105467,17050300,0.0,0.0,0.0,0.0,0.0
291,2022-08-25,99.08999633789062,15305700,0.0,0.0,0.0,0.0,0.0
292,2022-08-26,97.87000274658205,15531400,0.0,0.0,0.0,0.0,0.0
293,2022-08-29,100.12000274658205,23059200,0.0,0.0,0.0,0.0,0.0
294,2022-08-30,96.30999755859376,17086800,0.0,0.0,0.0,0.0,0.0
295,2022-08-31,95.58999633789062,18340900,0.0,0.0,0.0,0.0,0.0
296,2022-09-01,93.87000274658205,16423000,0.0,0.0,0.0,0.0,0.0
297,2022-09-02,95.58999633789062,18206800,0.0,0.0,0.0,0.0,0.0
298,2022-09-06,94.9499969482422,19201500,0.0,0.0,0.0,0.0,0.0
299,2022-09-07,94.13999938964844,16274700,0.0,0.0,0.0,0.0,0.0
300,2022-09-08,94.91000366210938,18759200,0.0,0.0,0.0,0.0,0.0
301,2022-09-09,96.5,17158000,0.0,0.0,0.0,0.0,0.0
302,2022-09-12,97.61000061035156,16118900,0.0,0.0,0.0,0.0,0.0
303,2022-09-13,95.33000183105467,18229100,0.0,0.0,0.0,0.0,0.0
304,2022-09-14,97.66999816894533,22655700,0.0,0.0,0.0,0.0,0.0
305,2022-09-15,94.83000183105467,21092300,0.0,0.0,0.0,0.0,0.0
306,2022-09-16,93.20999908447266,37874700,0.0,0.0,0.0,0.0,0.0
307,2022-09-19,93.1999969482422,15342100,0.0,0.0,0.0,0.0,0.0
308,2022-09-20,92.44000244140624,14712500,0.0,0.0,0.0,0.0,0.0
309,2022-09-21,90.9499969482422,17332400,0.0,0.0,0.0,0.0,0.0
310,2022-09-22,90.56999969482422,16139400,0.0,0.0,0.0,0.0,0.0
311,2022-09-23,85.75,27738800,0.0,0.0,0.0,0.0,0.0
312,2022-09-26,83.9800033569336,22043400,0.0,0.0,0.0,0.0,0.0
313,2022-09-27,85.73999786376953,17307300,0.0,0.0,0.0,0.0,0.0
314,2022-09-28,88.86000061035156,19543300,0.0,0.0,0.0,0.0,0.0
315,2022-09-29,88.68000030517578,17896000,0.0,0.0,0.0,0.0,0.0
316,2022-09-30,87.30999755859375,21357600,0.0,0.0,0.0,0.0,0.0
317,2022-10-03,91.91999816894533,23881300,0.0,0.0,0.0,0.0,0.0
318,2022-10-04,95.2699966430664,22133700,0.0,0.0,0.0,0.0,0.0
319,2022-10-05,99.12000274658205,34857700,0.0,0.0,0.0,0.0,0.0
320,2022-10-06,102.05999755859376,29124700,0.0,0.0,0.0,0.0,0.0
321,2022-10-07,101.02999877929688,24507600,0.0,0.0,0.0,0.0,0.0
322,2022-10-10,98.83999633789062,16786100,0.0,0.0,0.0,0.0,0.0
323,2022-10-11,98.0,17804100,0.0,0.0,0.0,0.0,0.0
324,2022-10-12,98.43000030517578,12635800,0.0,0.0,0.0,0.0,0.0
325,2022-10-13,101.87000274658205,22019100,0.0,0.0,0.0,0.0,0.0
326,2022-10-14,99.19000244140624,15222000,0.0,0.0,0.0,0.0,0.0
327,2022-10-17,100.62000274658205,14283200,0.0,0.0,0.0,0.0,0.0
328,2022-10-18,100.8000030517578,14065400,0.0,0.0,0.0,0.0,0.0
329,2022-10-19,103.79000091552734,20921700,0.0,0.0,0.0,0.0,0.0
330,2022-10-20,103.93000030517578,17649000,0.0,0.0,0.0,0.0,0.0
331,2022-10-21,105.86000061035156,22814100,0.0,0.0,0.0,0.0,0.0
332,2022-10-24,106.5999984741211,17024200,0.0,0.0,0.0,0.0,0.0
333,2022-10-25,105.87999725341795,15719800,0.0,0.0,0.0,0.0,0.0
334,2022-10-26,107.13999938964844,17383800,0.0,0.0,0.0,0.0,0.0
335,2022-10-27,107.5500030517578,18214000,0.0,0.0,0.0,0.0,0.0
336,2022-10-28,110.6999969482422,28169400,0.0,0.0,0.0,0.0,0.0
337,2022-10-31,110.80999755859376,26401800,-276182.0,0.0,0.0,0.0,0.0
338,2022-11-01,111.91000366210938,22213100,0.0,0.0,0.0,0.0,0.0
339,2022-11-02,109.61000061035156,20654200,0.0,0.0,0.0,0.0,0.0
