Trade Date,Value
2022-05-26,44884.0
2022-06-23,-635646.0
2022-07-18,-6005390.0
2022-07-26,-53059224.0
2022-07-29,-7138990.0
2022-08-18,-7994939.0
2022-08-26,-252201.0
2022-12-02,-329560.0
2022-12-07,-244035.0
2023-04-21,-1687561.0
2023-04-27,-3002949.0
2023-07-19,-2024760.0
2023-10-16,-2448192.0
2023-10-17,-65688591.0
2023-12-05,-36370196.0
2024-02-16,-15079303.0
2024-02-23,-451128.0
2024-03-08,-597582.0
