volume,vw,open,close,high,low,t,num_trades,simpletime,date,vwap
507,186.8501,186.85,186.85,186.85,186.85,1704965477000,4,33,2024-01-11 03:31:17,186.96739838458544
708,186.8541,186.85,186.85,186.85,186.85,1704965624000,22,34,2024-01-11 03:33:44,186.96435969770437
1536,186.85,186.85,186.85,186.85,186.85,1704965659000,5,35,2024-01-11 03:34:19,186.95807142908282
350,186.8801,186.88,186.88,186.88,186.88,1704965803000,7,36,2024-01-11 03:36:43,186.95710657262055
153,186.8535,186.85,186.85,186.85,186.85,1704965947000,4,37,2024-01-11 03:39:07,186.9565491366881
415,186.8798,186.88,186.88,186.88,186.88,1704966175000,5,38,2024-01-11 03:42:55,186.95544519617354
150,186.9,186.9,186.9,186.9,186.9,1704966224000,2,39,2024-01-11 03:43:44,186.95515843045305
276,186.8651,186.86,186.86,186.86,186.86,1704966419000,4,40,2024-01-11 03:46:59,186.95430946102874
500,186.93,186.93,186.93,186.93,186.93,1704966488000,2,41,2024-01-11 03:48:08,186.95390128282622
200,186.92,186.92,186.92,186.92,186.92,1704966711000,2,42,2024-01-11 03:51:51,186.9536751084128
160,186.91,186.91,186.91,186.91,186.91,1704966785000,2,43,2024-01-11 03:53:05,186.95344324109095
414,186.9999,187.0,187.0,187.0,187.0,1704967438000,24,44,2024-01-11 04:03:58,186.95407276119397
3297,187.0006,187.0,187.03,187.03,187.0,1704967742000,5,45,2024-01-11 04:09:02,186.95860466188066
335,187.043,187.05,187.05,187.05,187.05,1704967790000,9,46,2024-01-11 04:09:50,186.95943172829388
1222,187.0419,187.04,187.04,187.04,187.04,1704968148000,22,47,2024-01-11 04:15:48,186.96227803197195
1089,187.0405,187.02,187.05,187.05,187.02,1704968240000,6,48,2024-01-11 04:17:20,186.9646121523496
500,187.03,187.03,187.03,187.03,187.03,1704968310000,2,49,2024-01-11 04:18:30,186.96549589133664
181,187.05,187.05,187.05,187.05,187.05,1704968762000,1,50,2024-01-11 04:26:02,186.96590731923817
600,187.0692,187.07,187.07,187.07,187.07,1704968886000,3,51,2024-01-11 04:28:06,186.96754792725534
1591,187.0936,187.09,187.09,187.1,187.09,1704968921000,32,52,2024-01-11 04:28:41,186.9726422663652
700,187.1257,187.13,187.13,187.13,187.13,1704969507000,11,53,2024-01-11 04:38:27,186.9753162977013
200,187.08,187.08,187.08,187.08,187.08,1704969638000,3,54,2024-01-11 04:40:38,186.97583624556086
163,187.0209,187.02,187.02,187.02,187.02,1704969915000,5,55,2024-01-11 04:45:15,186.9760179272817
463,187.04,187.04,187.04,187.04,187.04,1704970518000,4,56,2024-01-11 04:55:18,186.97674234710092
513,187.1487,187.15,187.15,187.15,187.15,1704970983000,12,57,2024-01-11 05:03:03,186.97887281794905
318,187.1658,187.15,187.15,187.15,187.15,1704971007000,18,58,2024-01-11 05:03:27,186.9802974858594
415,187.2,187.2,187.2,187.2,187.2,1704971050000,16,59,2024-01-11 05:04:10,186.98246119509238
220,187.22,187.22,187.22,187.22,187.22,1704971055000,3,60,2024-01-11 05:04:15,186.98369490072943
514,187.2517,187.25,187.25,187.25,187.25,1704971062000,16,61,2024-01-11 05:04:22,186.98690798637833
2206,187.3006,187.3,187.3,187.3,187.3,1704971109000,23,62,2024-01-11 05:05:09,187.00225891656865
171,187.3901,187.39,187.39,187.39,187.39,1704971358000,2,63,2024-01-11 05:09:18,187.00372457016573
288,187.3962,187.4,187.4,187.4,187.4,1704971456000,8,64,2024-01-11 05:10:56,187.0062067372304
1225,187.4,187.4,187.4,187.4,187.4,1704971459000,3,65,2024-01-11 05:10:59,187.01652251566406
117,187.42,187.42,187.42,187.42,187.42,1704971889000,1,66,2024-01-11 05:18:09,187.01752948805458
363,187.42,187.42,187.42,187.42,187.42,1704971898000,2,67,2024-01-11 05:18:18,187.020621941875
108,187.35,187.35,187.35,187.35,187.35,1704972345000,4,68,2024-01-11 05:25:45,187.02137320014361
286,187.35,187.35,187.35,187.35,187.35,1704972451000,5,69,2024-01-11 05:27:31,187.0233461888868
110,187.25,187.25,187.25,187.25,187.25,1704972680000,2,70,2024-01-11 05:31:20,187.02386835612708
326,187.2361,187.23,187.23,187.23,187.23,1704972824000,5,71,2024-01-11 05:33:44,187.02530757389803
200,187.2864,187.29,187.29,187.29,187.29,1704972919000,6,72,2024-01-11 05:35:19,187.02638930665174
107,187.2507,187.25,187.25,187.25,187.25,1704973112000,2,73,2024-01-11 05:38:32,187.02688540512605
200,187.25,187.25,187.25,187.25,187.25,1704973194000,1,74,2024-01-11 05:39:54,187.02780395018522
658,187.25,187.25,187.25,187.25,187.25,1704973281000,15,75,2024-01-11 05:41:21,187.03077330313982
742,187.1806,187.18,187.18,187.18,187.18,1704973533000,6,76,2024-01-11 05:45:33,187.0329976210484
1099,187.18,187.18,187.18,187.18,187.18,1704973568000,12,77,2024-01-11 05:46:08,187.03616047886607
200,187.16,187.16,187.16,187.16,187.16,1704973627000,2,78,2024-01-11 05:47:07,187.03664348173714
163,187.13,187.13,187.13,187.13,187.13,1704973644000,1,79,2024-01-11 05:47:24,187.03693929279575
163,187.13,187.13,187.13,187.13,187.13,1704973646000,1,80,2024-01-11 05:47:26,187.0372332351516
111,187.13,187.13,187.13,187.13,187.13,1704973651000,1,81,2024-01-11 05:47:31,187.0374323439554
526,187.2579,187.26,187.26,187.26,187.26,1704974217000,15,82,2024-01-11 05:56:57,187.03965212855553
400,187.2068,187.2,187.2,187.2,187.2,1704974298000,11,83,2024-01-11 05:58:18,187.0409222009042
3077,187.1906,187.18,187.14,187.26,187.14,1704974400000,117,84,2024-01-11 06:00:00,187.0491879376873
992,187.22,187.22,187.22,187.22,187.22,1704974414000,10,85,2024-01-11 06:00:14,187.05217581597924
1129,187.1393,187.15,187.11,187.15,187.11,1704974420000,21,86,2024-01-11 06:00:20,187.05387642461963
145,187.15,187.15,187.15,187.15,187.15,1704974421000,1,87,2024-01-11 06:00:21,187.05411679572302
251,187.15,187.15,187.15,187.15,187.15,1704974440000,4,88,2024-01-11 06:00:40,187.0545300570094
2663,187.1508,187.17,187.15,187.17,187.15,1704974462000,22,89,2024-01-11 06:01:02,187.05873976255765
220,187.15,187.15,187.15,187.15,187.15,1704974467000,2,90,2024-01-11 06:01:07,187.0590682570068
100,187.15,187.15,187.15,187.15,187.15,1704974472000,1,91,2024-01-11 06:01:12,187.05921679217235
1946,187.15,187.15,187.15,187.15,187.15,1704974473000,4,92,2024-01-11 06:01:13,187.0620136594633
200,187.24,187.24,187.24,187.24,187.24,1704974519000,4,93,2024-01-11 06:01:59,187.06257544070067
210,187.2476,187.25,187.25,187.25,187.25,1704974527000,5,94,2024-01-11 06:02:07,187.06318661108924
2000,187.2587,187.25,187.27,187.27,187.25,1704974540000,23,95,2024-01-11 06:02:20,187.0691496576439
1792,187.2089,187.21,187.2,187.21,187.2,1704974557000,7,96,2024-01-11 06:02:37,187.07286709516526
552,187.1526,187.13,187.13,187.13,187.13,1704974571000,19,97,2024-01-11 06:02:51,187.0735151106465
499,187.2,187.2,187.2,187.2,187.2,1704974607000,2,98,2024-01-11 06:03:27,187.0744376158321
2000,187.2129,187.2,187.25,187.25,187.2,1704974737000,23,99,2024-01-11 06:05:37,187.07837020080095
1000,187.2399,187.25,187.24,187.25,187.24,1704974745000,24,100,2024-01-11 06:05:45,187.08063195272902
260,187.24,187.24,187.24,187.24,187.24,1704974817000,5,101,2024-01-11 06:06:57,187.08121003376212
100,187.24,187.24,187.24,187.24,187.24,1704974823000,1,102,2024-01-11 06:07:03,187.0814312574884
2293,187.245,187.24,187.24,187.25,187.24,1704974913000,25,103,2024-01-11 06:08:33,187.08649481983505
553,187.25,187.25,187.25,187.25,187.25,1704974940000,7,104,2024-01-11 06:09:00,187.08770647244856
448,187.2678,187.27,187.27,187.27,187.27,1704974947000,5,105,2024-01-11 06:09:07,187.08878119938197
224,187.2,187.2,187.2,187.2,187.2,1704974986000,2,106,2024-01-11 06:09:46,187.08911206704212
135,187.1996,187.2,187.2,187.2,187.2,1704974988000,2,107,2024-01-11 06:09:48,187.08930980896454
666,187.2,187.2,187.2,187.2,187.2,1704974991000,6,108,2024-01-11 06:09:51,187.09027856814333
678,187.1997,187.2,187.2,187.2,187.2,1704975072000,21,109,2024-01-11 06:11:12,187.09124486877243
448,187.1969,187.2,187.2,187.2,187.2,1704975086000,7,110,2024-01-11 06:11:26,187.09185781438177
600,187.2,187.2,187.2,187.2,187.2,1704975146000,4,111,2024-01-11 06:12:26,187.09269156933047
200,187.1789,187.18,187.18,187.18,187.18,1704975171000,3,112,2024-01-11 06:12:51,187.0929125514272
590,187.18,187.18,187.18,187.18,187.18,1704975185000,6,113,2024-01-11 06:13:05,187.0935661531808
749,187.18,187.18,187.18,187.18,187.18,1704975264000,6,114,2024-01-11 06:14:24,187.09438189561757
2000,187.19,187.19,187.19,187.19,187.19,1704975324000,12,115,2024-01-11 06:15:24,187.09673233204694
1001,187.1507,187.15,187.15,187.15,187.15,1704975387000,11,116,2024-01-11 06:16:27,187.0973882289378
1302,187.1494,187.15,187.15,187.15,187.15,1704975393000,19,117,2024-01-11 06:16:33,187.09819763939524
632,187.1103,187.11,187.11,187.11,187.11,1704975433000,36,118,2024-01-11 06:17:13,187.09828837443803
809,187.0988,187.1,187.1,187.1,187.1,1704975440000,8,119,2024-01-11 06:17:20,187.0982932378446
768,187.1011,187.1,187.1,187.1,187.1,1704975505000,10,120,2024-01-11 06:18:25,187.09831833966047
218,187.07,187.07,187.07,187.07,187.07,1704975614000,2,121,2024-01-11 06:20:14,187.09824663267204
1532,187.1014,187.1,187.1,187.1,187.1,1704975617000,19,122,2024-01-11 06:20:17,187.09830176549804
110,187.14,187.14,187.14,187.14,187.14,1704975681000,3,123,2024-01-11 06:21:21,187.09835404632184
1200,187.12,187.12,187.12,187.12,187.12,1704975912000,10,124,2024-01-11 06:25:12,187.0986461184699
1849,187.122,187.12,187.12,187.12,187.12,1704976095000,25,125,2024-01-11 06:28:15,187.0991217727989
1499,187.1117,187.12,187.1,187.12,187.1,1704976140000,30,126,2024-01-11 06:29:00,187.09932608959494
820,187.1274,187.12,187.12,187.12,187.12,1704976159000,15,127,2024-01-11 06:29:19,187.0995733518077
2240,187.15,187.15,187.15,187.15,187.15,1704976229000,22,128,2024-01-11 06:30:29,187.10075809401943
147,187.06,187.06,187.06,187.06,187.06,1704976439000,6,129,2024-01-11 06:33:59,187.10069534920254
525,187.0682,187.06,187.06,187.06,187.06,1704976462000,14,130,2024-01-11 06:34:22,187.1005176661737
388,187.06,187.06,187.06,187.06,187.06,1704976473000,9,131,2024-01-11 06:34:33,187.10035459015373
200,187.1,187.1,187.1,187.1,187.1,1704976579000,3,132,2024-01-11 06:36:19,187.10035385602782
1043,187.1321,187.14,187.14,187.14,187.14,1704976609000,24,133,2024-01-11 06:36:49,187.1006929540683
300,187.0955,187.1,187.09,187.1,187.09,1704976703000,16,134,2024-01-11 06:38:23,187.10067704834344
513,187.0957,187.1,187.1,187.1,187.1,1704976739000,9,135,2024-01-11 06:38:59,187.10065111621196
644,187.0701,187.07,187.07,187.07,187.07,1704976803000,10,136,2024-01-11 06:40:03,187.10045258420615
106,187.08,187.08,187.08,187.08,187.08,1704976832000,2,137,2024-01-11 06:40:32,187.1004307313926
299,187.08,187.08,187.08,187.08,187.08,1704976834000,4,138,2024-01-11 06:40:34,187.1003693408504
163,187.0775,187.08,187.08,187.08,187.08,1704976915000,5,139,2024-01-11 06:41:55,187.10033194040332
163,187.0484,187.05,187.05,187.05,187.05,1704976992000,5,140,2024-01-11 06:43:12,187.10024714974006
163,187.0469,187.05,187.05,187.05,187.05,1704976994000,9,141,2024-01-11 06:43:14,187.1001601904076
183,187.0479,187.05,187.05,187.05,187.05,1704977014000,6,142,2024-01-11 06:43:34,187.10006472514198
900,187.0754,187.08,187.08,187.08,187.08,1704977058000,13,143,2024-01-11 06:44:18,187.0998451122389
500,187.0219,187.01,187.01,187.01,187.01,1704977152000,49,144,2024-01-11 06:45:52,187.09946144478678
1000,187.0695,187.07,187.07,187.07,187.07,1704977283000,10,145,2024-01-11 06:48:03,187.09916936312496
500,187.0061,187.0,187.0,187.0,187.0,1704977355000,52,146,2024-01-11 06:49:15,187.09871791635538
1597,187.0008,187.0,187.0,187.0,187.0,1704977489000,109,147,2024-01-11 06:51:29,187.09722402174327
1100,186.9995,187.0,187.0,187.0,187.0,1704977494000,3,148,2024-01-11 06:51:34,187.09620775695808
183,187.0,187.0,187.0,187.0,187.0,1704977518000,3,149,2024-01-11 06:51:58,187.0960415981653
901,187.0481,187.05,187.05,187.05,187.05,1704977671000,14,150,2024-01-11 06:54:31,187.09563737413438
163,187.03,187.03,187.03,187.03,187.03,1704977675000,2,151,2024-01-11 06:54:35,187.09553740597815
503,186.9885,186.98,186.98,186.98,186.98,1704977719000,13,152,2024-01-11 06:55:19,187.09503669159088
291,186.9596,186.97,186.97,186.97,186.97,1704977773000,24,153,2024-01-11 06:56:13,187.09467114555218
166,186.95,186.95,186.95,186.95,186.95,1704977791000,1,154,2024-01-11 06:56:31,187.09444874563587
753,186.9762,186.98,186.98,186.98,186.98,1704977798000,16,155,2024-01-11 06:56:38,187.0936298695924
209,186.9496,186.95,186.95,186.95,186.95,1704977926000,3,156,2024-01-11 06:58:46,187.09335356280693
462,186.9489,186.95,186.95,186.95,186.95,1704977942000,5,157,2024-01-11 06:59:02,187.09274356942427
11696,187.1734,187.24,187.1717,187.25,187.06,1704978000000,151,158,2024-01-11 07:00:00,187.1005332824125
26559,187.1332,187.1559,186.91,187.25,186.91,1704978001000,327,159,2024-01-11 07:00:01,187.10640883165607
2176,186.9624,186.96,186.9801,186.9801,186.96,1704978002000,12,160,2024-01-11 07:00:02,187.10431748488367
260,186.9935,186.9594,186.9594,186.9594,186.9594,1704978014000,28,161,2024-01-11 07:00:14,187.1041255266559
1753,186.9205,186.95,186.91,186.95,186.91,1704978061000,34,162,2024-01-11 07:01:01,187.10200571481255
1083,186.9184,186.91,186.91,186.91,186.91,1704978088000,24,163,2024-01-11 07:01:28,187.10070551348946
541,186.9,186.9,186.9,186.9,186.9,1704978098000,2,164,2024-01-11 07:01:38,187.09999802573708
1525,187.1426,187.15,187.15,187.15,187.15,1704978112000,32,165,2024-01-11 07:01:52,187.10041717419352
275,186.8498,186.86,186.86,186.86,186.86,1704978120000,15,166,2024-01-11 07:02:00,187.0999733183062
544,186.8301,186.87,186.77,186.87,186.77,1704978123000,17,167,2024-01-11 07:02:03,187.09903112842463
384,186.7888,186.76,186.76,186.76,186.76,1704978125000,20,168,2024-01-11 07:02:05,187.09826847499727
1258,186.8025,186.8,186.8,186.8,186.8,1704978128000,23,169,2024-01-11 07:02:08,187.0959054978693
837,186.7995,186.8,186.8,186.8,186.8,1704978129000,12,170,2024-01-11 07:02:09,187.09433825506324
549,186.9462,186.96,186.96,186.96,186.96,1704978131000,25,171,2024-01-11 07:02:11,187.09382626615545
1350,186.858,186.88,186.88,186.88,186.88,1704978132000,54,172,2024-01-11 07:02:12,187.09183892894373
341,186.8261,186.88,186.79,186.88,186.79,1704978134000,23,173,2024-01-11 07:02:14,187.09127447084177
627,186.8059,186.8,186.8,186.8,186.8,1704978135000,16,174,2024-01-11 07:02:15,187.09016424347718
1418,186.8432,186.85,186.85,186.85,186.85,1704978136000,27,175,2024-01-11 07:02:16,187.08801029566436
401,186.8701,186.89,186.88,186.89,186.88,1704978137000,22,176,2024-01-11 07:02:17,187.08747415697246
595,186.8356,186.79,186.83,186.86,186.79,1704978138000,24,177,2024-01-11 07:02:18,187.08655799338547
195,186.855,186.84,186.84,186.84,186.84,1704978142000,21,178,2024-01-11 07:02:22,187.08628228534445
152,186.92,186.95,186.95,186.95,186.95,1704978144000,4,179,2024-01-11 07:02:24,187.0861281004844
126,186.9644,186.92,186.92,186.92,186.92,1704978161000,3,180,2024-01-11 07:02:41,187.08603460731965
151,186.9644,186.92,186.92,186.92,186.92,1704978192000,6,181,2024-01-11 07:03:12,187.0859227529339
307,186.887,186.88,186.88,186.88,186.88,1704978196000,5,182,2024-01-11 07:03:16,187.0855515336454
430,186.9201,186.92,186.92,186.92,186.92,1704978203000,16,183,2024-01-11 07:03:23,187.08512020007277
228,186.8252,186.82,186.82,186.82,186.82,1704978204000,5,184,2024-01-11 07:03:24,187.08476140293521
1502,187.1499,187.15,187.15,187.15,187.15,1704978207000,3,185,2024-01-11 07:03:27,187.0853484202316
138,186.993,187.0,187.0,187.0,187.0,1704978238000,15,186,2024-01-11 07:03:58,187.08527202052662
294,186.8126,186.81,186.81,186.81,186.81,1704978250000,22,187,2024-01-11 07:04:10,187.0847922801642
246,186.8705,186.91,186.91,186.91,186.91,1704978253000,22,188,2024-01-11 07:04:13,187.08447727251
232,186.8638,186.89,186.89,186.89,186.89,1704978255000,13,189,2024-01-11 07:04:15,187.08417176393365
3678,186.9099,186.91,186.91,186.91,186.91,1704978271000,5,190,2024-01-11 07:04:31,187.08042903922737
200,186.9121,186.91,186.91,186.91,186.91,1704978285000,3,191,2024-01-11 07:04:45,187.08023268905507
782,186.9203,186.92,186.92,186.92,186.92,1704978316000,11,192,2024-01-11 07:05:16,187.07950656641896
956,186.954,186.95,186.96,186.96,186.95,1704978329000,22,193,2024-01-11 07:05:29,187.07881380054968
157,186.9464,186.95,186.95,186.95,186.95,1704978431000,5,194,2024-01-11 07:07:11,187.07869387781005
349,186.9599,186.9599,186.9599,186.9599,186.9599,1704978459000,1,195,2024-01-11 07:07:39,187.0784551985585
100,186.9181,186.9181,186.9181,186.9181,186.9181,1704978475000,1,196,2024-01-11 07:07:55,187.07836293540927
999,186.9499,186.9499,186.95,186.95,186.9499,1704978616000,2,197,2024-01-11 07:10:16,187.07762876070507
510,186.95,186.95,186.95,186.95,186.95,1704978622000,1,198,2024-01-11 07:10:22,187.07725747386075
198,186.95,186.95,186.95,186.95,186.95,1704978635000,1,199,2024-01-11 07:10:35,187.0771139086885
395,186.92,186.92,186.92,186.92,186.92,1704978658000,3,200,2024-01-11 07:10:58,187.0767611026469
1000,186.91,186.91,186.91,186.91,186.91,1704978672000,1,201,2024-01-11 07:11:12,187.07581843824903
2380,186.9301,186.9044,186.95,186.95,186.9,1704978812000,13,202,2024-01-11 07:13:32,187.07388402199865
201,186.9045,186.9,186.9,186.9,186.9,1704978888000,8,203,2024-01-11 07:14:48,187.07369433378835
399,186.9,186.9,186.9,186.9,186.9,1704978900000,30,204,2024-01-11 07:15:00,187.07330906306288
100,186.9,186.9,186.9,186.9,186.9,1704978923000,1,205,2024-01-11 07:15:23,187.07321277169083
200,186.9,186.9,186.9,186.9,186.9,1704978935000,1,206,2024-01-11 07:15:35,187.07302050959024
400,186.88,186.88,186.88,186.88,186.88,1704978965000,1,207,2024-01-11 07:16:05,187.07259296227798
1133,186.8866,186.88,186.88,186.88,186.88,1704978979000,45,208,2024-01-11 07:16:19,187.0714333017825
106,186.8992,186.9,186.9,186.9,186.9,1704978995000,3,209,2024-01-11 07:16:35,187.07133289242842
517,186.949,186.95,186.95,186.95,186.95,1704979031000,2,210,2024-01-11 07:17:11,187.07098603433153
1001,186.9495,186.949,186.95,186.95,186.949,1704979095000,3,211,2024-01-11 07:18:15,187.0703227483215
2240,186.9464,186.95,186.95,186.95,186.95,1704979113000,53,212,2024-01-11 07:18:33,187.06882697582193
1000,186.9506,186.95,186.95,186.95,186.95,1704979122000,3,213,2024-01-11 07:18:42,187.068193326223
526,186.96,186.96,186.96,186.96,186.96,1704979135000,14,214,2024-01-11 07:18:55,187.06788917036783
3144,186.95,186.95,186.95,186.95,186.95,1704979201000,22,215,2024-01-11 07:20:01,187.06594098848367
100,186.96,186.96,186.96,186.96,186.96,1704979209000,1,216,2024-01-11 07:20:09,187.06588533288507
295,186.9556,186.9565,186.9565,186.9565,186.9565,1704979240000,3,217,2024-01-11 07:20:40,187.0657146806123
150,186.93,186.93,186.93,186.93,186.93,1704979246000,1,218,2024-01-11 07:20:46,187.06560798444417
682,186.958,186.96,186.96,186.96,186.96,1704979268000,16,219,2024-01-11 07:21:08,187.06522470988838
222,186.959,186.96,186.96,186.96,186.96,1704979271000,5,220,2024-01-11 07:21:11,187.06510169535738
175,186.964,186.96,186.96,186.96,186.96,1704979286000,7,221,2024-01-11 07:21:26,187.0650094853421
100,186.96,186.96,186.96,186.96,186.96,1704979309000,1,222,2024-01-11 07:21:49,187.0649547857795
100,186.96,186.96,186.96,186.96,186.96,1704979336000,1,223,2024-01-11 07:22:16,187.06490014317333
279,186.95,186.95,186.95,186.95,186.95,1704979339000,3,224,2024-01-11 07:22:19,187.06473348617658
300,186.9401,186.93,186.93,186.93,186.93,1704979367000,8,225,2024-01-11 07:22:47,187.06453940743515
100,186.96,186.96,186.96,186.96,186.96,1704979373000,1,226,2024-01-11 07:22:53,187.064485172811
100,186.96,186.96,186.96,186.96,186.96,1704979379000,1,227,2024-01-11 07:22:59,187.0644309944311
275,186.93,186.93,186.93,186.93,186.93,1704979398000,1,228,2024-01-11 07:23:18,187.06423957562052
139,186.9216,186.9216,186.9216,186.9216,186.9216,1704979410000,1,229,2024-01-11 07:23:30,187.06413698801668
1542,186.9398,186.93,186.94,186.95,186.93,1704979467000,30,230,2024-01-11 07:24:27,187.06315281043072
594,186.9209,186.92,186.92,186.92,186.92,1704979474000,9,231,2024-01-11 07:24:34,187.0627203823873
502,186.942,186.93,186.95,186.95,186.93,1704979475000,8,232,2024-01-11 07:24:35,187.06241104203045
1000,186.95,186.95,186.95,186.95,186.95,1704979489000,5,233,2024-01-11 07:24:49,187.06184015520103
501,186.95,186.95,186.95,186.95,186.95,1704979494000,2,234,2024-01-11 07:24:54,187.06155631563226
182,186.9498,186.95,186.95,186.95,186.95,1704979496000,4,235,2024-01-11 07:24:56,187.06145337645324
185,186.95,186.95,186.95,186.95,186.95,1704979498000,3,236,2024-01-11 07:24:58,187.0613491217249
100,186.95,186.95,186.95,186.95,186.95,1704979509000,1,237,2024-01-11 07:25:09,187.0612928489848
123,186.93,186.93,186.93,186.93,186.93,1704979581000,1,238,2024-01-11 07:26:21,187.0612112870398
200,186.9297,186.9297,186.9297,186.9297,186.9297,1704979593000,1,239,2024-01-11 07:26:33,187.06107857939332
1473,186.93,186.93,186.93,186.93,186.93,1704979596000,7,240,2024-01-11 07:26:36,187.0601115901238
100,186.9293,186.9293,186.9293,186.9293,186.9293,1704979629000,1,241,2024-01-11 07:27:09,187.06004610902545
1000,186.92,186.92,186.92,186.92,186.92,1704979657000,1,242,2024-01-11 07:27:37,187.05934856402857
202,186.9497,186.95,186.95,186.95,186.95,1704979679000,6,243,2024-01-11 07:27:59,187.05923835459674
500,186.9255,186.92,186.92,186.92,186.92,1704979698000,11,244,2024-01-11 07:28:18,187.05890645151692
158,186.92,186.92,186.92,186.92,186.92,1704979726000,4,245,2024-01-11 07:28:46,187.05879760253939
1062,186.901,186.9,186.9,186.9,186.9,1704979735000,24,246,2024-01-11 07:28:55,187.05797082568637
1000,186.9102,186.91,186.91,186.91,186.91,1704979741000,4,247,2024-01-11 07:29:01,187.05724536358827
426,186.9429,186.92,186.95,186.95,186.92,1704979746000,9,248,2024-01-11 07:29:06,187.0570067216023
675,186.95,186.95,186.95,186.95,186.95,1704979747000,9,249,2024-01-11 07:29:07,187.05665402626076
1390,186.9676,186.95,186.98,186.98,186.95,1704979751000,25,250,2024-01-11 07:29:11,187.05605366106818
2200,186.9997,187.0,187.0,187.0,187.0,1704979763000,42,251,2024-01-11 07:29:23,187.05545870824406
1500,186.9999,187.0,186.9999,187.0,186.9999,1704979767000,2,252,2024-01-11 07:29:27,187.05506163910383
100,187.0,187.0,187.0,187.0,187.0,1704979770000,1,253,2024-01-11 07:29:30,187.05503541715294
100,187.0,187.0,187.0,187.0,187.0,1704979780000,1,254,2024-01-11 07:29:40,187.0550092201655
150,187.0,187.0,187.0,187.0,187.0,1704979785000,1,255,2024-01-11 07:29:45,187.0549699714128
101,186.9504,186.95,186.95,186.95,186.95,1704979792000,2,256,2024-01-11 07:29:52,187.05491975809915
172,186.9506,186.95,186.95,186.95,186.95,1704979795000,4,257,2024-01-11 07:29:55,187.05483452063137
3040,187.0545,186.95,187.14,187.14,186.95,1704979800000,74,258,2024-01-11 07:30:00,187.05482975845968
