volume,vw,open,close,high,low,t,num_trades,simpletime,date,vwap
1061,185.1581,185.34,185.0,185.34,184.97,1704790800000,47,1,2024-01-09 03:00:00,185.1581
392,185.0074,185.0,185.0,185.0,185.0,1704790840000,13,2,2024-01-09 03:00:40,185.11744315209907
567,185.0031,185.0,185.0,185.0,185.0,1704790865000,11,3,2024-01-09 03:01:05,185.08534782178214
931,185.0,185.0,185.0,185.0,185.0,1704790977000,19,4,2024-01-09 03:02:57,185.05842175533715
1000,185.0335,185.0,185.0,185.0,185.0,1704790989000,16,5,2024-01-09 03:03:09,185.05211404707666
550,185.0527,185.05,185.05,185.05,185.05,1704791002000,8,6,2024-01-09 03:03:22,185.05218564763385
150,185.1,185.1,185.1,185.1,185.1,1704791026000,3,7,2024-01-09 03:03:46,185.05372771446997
1000,185.071,185.07,185.07,185.07,185.07,1704791122000,5,8,2024-01-09 03:05:22,185.05678421518314
219,185.0664,185.07,185.07,185.07,185.07,1704791123000,5,9,2024-01-09 03:05:23,185.05714296422485
578,185.0164,185.0,185.0,185.0,185.0,1704791151000,19,10,2024-01-09 03:05:51,185.0534907568238
1012,185.0032,185.0,185.0,185.0,185.0,1704791239000,10,11,2024-01-09 03:07:19,185.04666847184984
347,185.0,185.0,185.0,185.0,185.0,1704791247000,5,12,2024-01-09 03:07:27,185.044594184706
142,185.0,185.0,185.0,185.0,185.0,1704791278000,4,13,2024-01-09 03:07:58,185.0437975594414
200,185.0,185.0,185.0,185.0,185.0,1704791322000,2,14,2024-01-09 03:08:42,185.0427226408148
300,185.0,185.0,185.0,185.0,185.0,1704791324000,2,15,2024-01-09 03:08:44,185.04120568114567
540,185.0,185.0,185.0,185.0,185.0,1704791335000,3,16,2024-01-09 03:08:55,185.0387303148292
460,184.9143,184.92,184.92,184.92,184.92,1704791344000,23,17,2024-01-09 03:09:04,185.03267274843896
916,184.95,184.95,184.95,184.95,184.95,1704791378000,7,18,2024-01-09 03:09:38,185.02536659913167
857,184.9474,184.95,184.95,184.95,184.95,1704791404000,11,19,2024-01-09 03:10:04,185.0194124576724
389,184.9165,184.95,184.86,184.95,184.86,1704791405000,7,20,2024-01-09 03:10:05,185.01596461114457
1528,184.9,184.9,184.9,184.9,184.9,1704791444000,2,21,2024-01-09 03:10:44,185.00247850673566
422,184.9,184.9,184.9,184.9,184.9,1704791450000,1,22,2024-01-09 03:10:50,184.9992895140476
256,184.902,184.9,184.9,184.9,184.9,1704791520000,2,23,2024-01-09 03:12:00,184.99748694362015
1497,185.0,185.0,185.0,185.0,185.0,1704791653000,4,24,2024-01-09 03:14:13,184.99773260415304
339,184.9223,184.93,184.93,184.93,184.93,1704791728000,10,25,2024-01-09 03:15:28,184.99609894588895
164,184.8586,184.85,184.85,184.85,184.85,1704791751000,2,26,2024-01-09 03:15:51,184.99467327558952
178,184.898,184.9,184.9,184.9,184.9,1704791791000,3,27,2024-01-09 03:16:31,184.99359744920287
1051,184.9,184.9,184.9,184.9,184.9,1704791808000,7,28,2024-01-09 03:16:48,184.9878265399507
750,184.9173,184.91,184.91,184.91,184.91,1704791811000,9,29,2024-01-09 03:16:51,184.98485424814564
2000,184.9879,184.99,184.99,184.99,184.99,1704791841000,15,30,2024-01-09 03:17:21,184.9851619620125
326,184.9163,184.91,184.91,184.91,184.91,1704792058000,8,31,2024-01-09 03:20:58,184.98404631746345
374,184.9131,184.91,184.91,184.91,184.91,1704792067000,9,32,2024-01-09 03:21:07,184.98275172716626
326,184.91,184.91,184.91,184.91,184.91,1704792080000,1,33,2024-01-09 03:21:20,184.98161268850254
757,184.905,184.91,184.9,184.91,184.9,1704792229000,13,34,2024-01-09 03:23:49,184.97892508457295
362,184.9059,184.9,184.9,184.9,184.9,1704792236000,5,35,2024-01-09 03:23:56,184.97772025887608
584,184.9958,185.0,185.0,185.0,185.0,1704792661000,14,36,2024-01-09 03:31:01,184.97818900776915
187,184.9921,184.99,184.99,184.99,184.99,1704792722000,2,37,2024-01-09 03:32:02,184.9783035443818
1005,184.9722,184.96,184.96,184.96,184.96,1704792756000,23,38,2024-01-09 03:32:36,184.97804490871522
1212,184.96,184.96,184.96,184.96,184.96,1704792758000,1,39,2024-01-09 03:32:38,184.9771675999839
181,185.02,185.02,185.02,185.02,185.02,1704793120000,3,40,2024-01-09 03:38:40,184.97747634806845
418,185.0208,185.03,185.03,185.03,185.03,1704793129000,13,41,2024-01-09 03:38:49,184.97818573722967
692,185.0407,185.04,185.04,185.04,185.04,1704793311000,6,42,2024-01-09 03:41:51,184.97983561784895
100,185.14,185.14,185.14,185.14,185.14,1704794281000,1,43,2024-01-09 03:58:01,184.98044414513674
1571,185.0946,185.1,185.09,185.1,185.09,1704794399000,19,44,2024-01-09 03:59:59,184.98687413502563
163,185.1023,185.1,185.1,185.1,185.1,1704794409000,3,45,2024-01-09 04:00:09,184.98754478505737
501,185.091,185.09,185.09,185.09,185.09,1704794428000,3,46,2024-01-09 04:00:28,184.98935991595167
500,185.09,185.09,185.09,185.09,185.09,1704794431000,1,47,2024-01-09 04:00:31,184.99109180519702
727,185.09,185.09,185.09,185.09,185.09,1704794433000,9,48,2024-01-09 04:00:33,184.9935062252367
928,185.0484,185.05,185.05,185.05,185.05,1704794469000,20,49,2024-01-09 04:01:09,184.99516501465317
2001,185.0027,185.01,185.0,185.01,185.0,1704794795000,18,50,2024-01-09 04:06:35,184.9956259454006
200,185.0,185.0,185.0,185.0,185.0,1704794799000,1,51,2024-01-09 04:06:39,184.99565252651087
859,185.0012,185.01,185.0,185.01,185.0,1704794951000,35,52,2024-01-09 04:09:11,184.9957936363636
500,185.0532,185.05,185.05,185.05,185.05,1704795131000,8,53,2024-01-09 04:12:11,184.99663119638163
1230,185.0801,185.03,185.03,185.03,185.03,1704795165000,27,54,2024-01-09 04:12:45,184.9995232140845
473,185.0398,185.03,185.03,185.03,185.03,1704795187000,12,55,2024-01-09 04:13:07,185.00005280349149
1300,185.0023,185.02,184.99,185.02,184.99,1704795213000,16,56,2024-01-09 04:13:33,185.00013118074745
100,184.99,184.99,184.99,184.99,184.99,1704795219000,1,57,2024-01-09 04:13:39,185.00010407245873
325,184.9836,184.98,184.98,184.98,184.98,1704795261000,8,58,2024-01-09 04:14:21,184.99996178842378
272,185.0125,185.01,185.01,185.01,185.01,1704795315000,5,59,2024-01-09 04:15:15,185.00005160653146
150,185.0207,185.02,185.02,185.02,185.02,1704795535000,2,60,2024-01-09 04:18:55,185.00013285676812
102,185.1,185.1,185.1,185.1,185.1,1704796025000,3,61,2024-01-09 04:27:05,185.0003993642405
596,185.037,185.05,185.05,185.05,185.05,1704796205000,23,62,2024-01-09 04:30:05,185.00096131949098
109,185.0214,185.02,185.02,185.02,185.02,1704796224000,2,63,2024-01-09 04:30:24,185.00101855010664
225,185.0978,185.1,185.1,185.1,185.1,1704796654000,2,64,2024-01-09 04:37:34,185.00157473692278
200,185.0992,185.1,185.1,185.1,185.1,1704796656000,4,65,2024-01-09 04:37:36,185.0020709010978
170,185.0195,185.02,185.02,185.02,185.02,1704797164000,3,66,2024-01-09 04:46:04,185.00214587065435
181,185.02,185.02,185.02,185.02,185.02,1704797194000,1,67,2024-01-09 04:46:34,185.00222726494223
251,185.014,185.01,185.01,185.01,185.01,1704797329000,5,68,2024-01-09 04:48:49,185.00230122390752
378,185.0122,185.02,185.02,185.02,185.02,1704797962000,15,69,2024-01-09 04:59:22,185.0023939973223
345,185.0097,185.01,185.01,185.01,185.01,1704797963000,7,70,2024-01-09 04:59:23,185.00245596282917
238,185.0,185.0,185.0,185.0,185.0,1704798006000,3,71,2024-01-09 05:00:06,185.00244167664675
101,184.95,184.95,184.95,184.95,184.95,1704798357000,2,72,2024-01-09 05:05:57,185.00231254144728
103,184.95,184.95,184.95,184.95,184.95,1704798372000,1,73,2024-01-09 05:06:12,185.0021815024685
100,184.9,184.9,184.9,184.9,184.9,1704798606000,1,74,2024-01-09 05:10:06,185.00193360343536
575,184.9,184.9,184.9,184.9,184.9,1704798607000,8,75,2024-01-09 05:10:07,185.00053120543623
228,184.9357,184.94,184.94,184.94,184.94,1704798831000,3,76,2024-01-09 05:13:51,185.00017944886017
776,184.8591,184.86,184.86,184.86,184.86,1704799712000,44,77,2024-01-09 05:28:32,184.99762144025425
1081,184.809,184.81,184.8,184.81,184.8,1704799729000,22,78,2024-01-09 05:28:49,184.99297457553732
100,184.81,184.81,184.81,184.81,184.81,1704799754000,1,79,2024-01-09 05:29:14,184.99255852566
100,184.81,184.81,184.81,184.81,184.81,1704799866000,1,80,2024-01-09 05:31:06,184.99214436352915
297,184.81,184.81,184.81,184.81,184.81,1704799876000,3,81,2024-01-09 05:31:16,184.990925306472
300,184.8533,184.86,184.86,184.86,184.86,1704800061000,5,82,2024-01-09 05:34:21,184.99000115050592
265,184.86,184.86,184.86,184.86,184.86,1704800084000,5,83,2024-01-09 05:34:44,184.98923458312015
200,184.82,184.82,184.82,184.82,184.82,1704800357000,2,84,2024-01-09 05:39:17,184.98848477880426
328,184.8117,184.81,184.81,184.81,184.81,1704800469000,14,85,2024-01-09 05:41:09,184.98720950537736
500,184.8086,184.81,184.81,184.81,184.81,1704800594000,8,86,2024-01-09 05:43:14,184.985266788488
212,184.8115,184.81,184.81,184.81,184.81,1704800709000,7,87,2024-01-09 05:45:09,184.9844690890194
1947,184.7993,184.81,184.8,184.81,184.79,1704800850000,48,88,2024-01-09 05:47:30,184.97697814370022
500,184.84,184.84,184.84,184.84,184.84,1704800859000,10,89,2024-01-09 05:47:39,184.97556971497912
100,184.71,184.71,184.71,184.71,184.71,1704801470000,1,90,2024-01-09 05:57:50,184.97502471063873
300,184.715,184.71,184.72,184.72,184.71,1704801588000,3,91,2024-01-09 05:59:48,184.97343363180232
2760,184.7776,184.76,184.8,184.8,184.76,1704801600000,87,92,2024-01-09 06:00:00,184.96299683517427
299,184.77,184.77,184.77,184.77,184.77,1704801613000,3,93,2024-01-09 06:00:13,184.96188895693754
389,184.71,184.71,184.71,184.71,184.71,1704801661000,5,94,2024-01-09 06:01:01,184.9600217261225
363,184.7063,184.71,184.7,184.71,184.7,1704801662000,5,95,2024-01-09 06:01:02,184.9582786767351
526,184.6667,184.66,184.66,184.66,184.66,1704801690000,23,96,2024-01-09 06:01:30,184.95540468846633
364,184.6602,184.66,184.66,184.66,184.66,1704801691000,7,97,2024-01-09 06:01:31,184.95340475348516
200,184.6665,184.66,184.66,184.66,184.66,1704801710000,4,98,2024-01-09 06:01:50,184.95234074431207
2500,184.5352,184.6,184.5,184.6,184.5,1704801718000,57,99,2024-01-09 06:01:58,184.93385996562063
200,184.5,184.5,184.5,184.5,184.5,1704801751000,12,100,2024-01-09 06:02:31,184.9323276766322
2158,184.5,184.5,184.5,184.5,184.5,1704801772000,7,101,2024-01-09 06:02:52,184.91645744807536
200,184.5,184.5,184.5,184.5,184.5,1704801773000,3,102,2024-01-09 06:02:53,184.91504541678685
980,184.4544,184.44,184.43,184.44,184.43,1704801774000,33,103,2024-01-09 06:02:54,184.90751740123744
326,184.4,184.4,184.4,184.4,184.4,1704801783000,1,104,2024-01-09 06:03:03,184.90477329043185
1430,184.4021,184.42,184.4,184.42,184.4,1704801827000,4,105,2024-01-09 06:03:47,184.89312734312992
252,184.4,184.4,184.4,184.4,184.4,1704801849000,4,106,2024-01-09 06:04:09,184.8911222105689
974,184.4139,184.39,184.39,184.39,184.39,1704801881000,19,107,2024-01-09 06:04:41,184.88373822618323
550,184.4862,184.49,184.49,184.49,184.49,1704801945000,14,108,2024-01-09 06:05:45,184.8802949274793
326,184.4322,184.44,184.44,184.44,184.44,1704801980000,7,109,2024-01-09 06:06:20,184.87800618566402
359,184.4161,184.42,184.41,184.42,184.41,1704801998000,18,110,2024-01-09 06:06:38,184.87542260843833
500,184.4504,184.46,184.46,184.46,184.46,1704802008000,9,111,2024-01-09 06:06:48,184.872137231773
456,184.3985,184.4,184.4,184.4,184.4,1704802040000,10,112,2024-01-09 06:07:20,184.86882162572928
1000,184.45,184.45,184.45,184.45,184.45,1704802081000,1,113,2024-01-09 06:08:01,184.86248927577873
500,184.45,184.45,184.45,184.45,184.45,1704802087000,4,114,2024-01-09 06:08:07,184.8593943682474
2665,184.45,184.45,184.45,184.45,184.45,1704802092000,10,115,2024-01-09 06:08:12,184.84365183897273
747,184.45,184.45,184.45,184.45,184.45,1704802099000,3,116,2024-01-09 06:08:19,184.83945412978937
422,184.5,184.5,184.5,184.5,184.5,1704802211000,1,117,2024-01-09 06:10:11,184.83742147032956
227,184.4907,184.49,184.49,184.49,184.49,1704802263000,6,118,2024-01-09 06:11:03,184.836308250237
980,184.474,184.47,184.46,184.47,184.46,1704802330000,24,119,2024-01-09 06:12:10,184.83135488623213
2050,184.5497,184.55,184.55,184.55,184.55,1704802435000,5,120,2024-01-09 06:13:55,184.82352381766157
608,184.4835,184.48,184.48,184.48,184.48,1704802492000,21,121,2024-01-09 06:14:52,184.82074284830313
2505,184.5416,184.54,184.55,184.55,184.54,1704802710000,6,122,2024-01-09 06:18:30,184.81164320701689
1000,184.5474,184.55,184.55,184.55,184.55,1704802715000,7,123,2024-01-09 06:18:35,184.8082486845487
1197,184.5503,184.55,184.55,184.55,184.55,1704802722000,10,124,2024-01-09 06:18:42,184.80434229956614
1101,184.5595,184.55,184.55,184.55,184.55,1704802761000,13,125,2024-01-09 06:19:21,184.8009786279355
100,184.49,184.49,184.49,184.49,184.49,1704802906000,1,126,2024-01-09 06:21:46,184.8005910769922
322,184.49,184.49,184.49,184.49,184.49,1704802907000,1,127,2024-01-09 06:21:47,184.79934969961778
392,184.4758,184.48,184.47,184.48,184.47,1704802910000,13,128,2024-01-09 06:21:50,184.79778302781767
389,184.4584,184.46,184.46,184.46,184.46,1704802930000,8,129,2024-01-09 06:22:10,184.79616006392536
401,184.5,184.5,184.5,184.5,184.5,1704803017000,5,130,2024-01-09 06:23:37,184.79470726885728
807,184.4347,184.43,184.43,184.43,184.43,1704803036000,25,131,2024-01-09 06:23:56,184.7911880040702
200,184.42,184.42,184.42,184.42,184.42,1704803039000,3,132,2024-01-09 06:23:59,184.79029090546575
326,184.4139,184.41,184.41,184.41,184.41,1704803064000,13,133,2024-01-09 06:24:24,184.7888139565956
108,184.4415,184.44,184.44,184.44,184.44,1704803162000,6,134,2024-01-09 06:26:02,184.78836304590868
416,184.4321,184.44,184.44,184.44,184.44,1704803293000,17,135,2024-01-09 06:28:13,184.78659031733318
843,184.4004,184.39,184.39,184.39,184.39,1704803358000,38,136,2024-01-09 06:29:18,184.78273509106418
200,184.39,184.39,184.39,184.39,184.39,1704803362000,2,137,2024-01-09 06:29:22,184.78180714386983
100,184.39,184.39,184.39,184.39,184.39,1704803366000,1,138,2024-01-09 06:29:26,184.7813448127346
322,184.39,184.39,184.39,184.39,184.39,1704803368000,3,139,2024-01-09 06:29:28,184.77986349155975
173,184.39,184.39,184.39,184.39,184.39,1704803375000,2,140,2024-01-09 06:29:35,184.77907224809664
