,Date,Close,Volume,Insider_Trades,Negative_Count,Neutral_Count,Positive_Count,Total_Count,Close_Delta
0,2021-07-01,157.0800018310547,10479400,0.0,0.0,0.0,0.0,0.0,
1,2021-07-02,156.02999877929688,11424000,0.0,0.0,0.0,0.0,0.0,-1.0500030517578125
2,2021-07-06,153.41000366210938,15083400,0.0,0.0,0.0,0.0,0.0,-2.6199951171875
3,2021-07-07,153.58999633789062,12271800,0.0,0.0,0.0,0.0,0.0,0.17999267578125
4,2021-07-08,150.94000244140625,17834600,0.0,0.0,0.0,0.0,0.0,-2.649993896484375
5,2021-07-09,155.77000427246094,13694500,0.0,0.0,0.0,0.0,0.0,4.8300018310546875
6,2021-07-12,158.0,19940400,0.0,0.0,0.0,0.0,0.0,2.2299957275390625
7,2021-07-13,155.64999389648438,22671700,0.0,0.0,0.0,0.0,0.0,-2.350006103515625
8,2021-07-14,155.1199951171875,14622800,0.0,0.0,0.0,0.0,0.0,-0.529998779296875
9,2021-07-15,155.4600067138672,11539300,0.0,0.0,0.0,0.0,0.0,0.3400115966796875
10,2021-07-16,151.91000366210938,14002700,0.0,0.0,0.0,0.0,0.0,-3.5500030517578125
11,2021-07-19,146.97000122070312,22172900,0.0,0.0,0.0,0.0,0.0,-4.94000244140625
12,2021-07-20,149.7100067138672,15385200,0.0,0.0,0.0,0.0,0.0,2.7400054931640625
13,2021-07-21,152.86000061035156,12356700,0.0,0.0,0.0,0.0,0.0,3.149993896484375
14,2021-07-22,150.92999267578125,9913300,0.0,0.0,0.0,0.0,0.0,-1.9300079345703125
15,2021-07-23,150.63999938964844,9666100,0.0,0.0,0.0,0.0,0.0,-0.2899932861328125
16,2021-07-26,151.64999389648438,8208000,0.0,0.0,0.0,0.0,0.0,1.0099945068359375
17,2021-07-27,151.4499969482422,11218700,0.0,0.0,0.0,0.0,0.0,-0.1999969482421875
18,2021-07-28,151.6999969482422,9217300,0.0,0.0,0.0,0.0,0.0,0.25
19,2021-07-29,153.0,9063500,0.0,0.0,0.0,0.0,0.0,1.3000030517578125
20,2021-07-30,151.77999877929688,9805200,0.0,0.0,0.0,0.0,0.0,-1.220001220703125
21,2021-08-02,151.1699981689453,10203200,0.0,0.0,0.0,0.0,0.0,-0.6100006103515625
22,2021-08-03,152.88999938964844,10394800,0.0,0.0,0.0,0.0,0.0,1.720001220703125
23,2021-08-04,151.24000549316406,10155000,0.0,0.0,0.0,0.0,0.0,-1.649993896484375
24,2021-08-05,153.14999389648438,9151500,0.0,0.0,0.0,0.0,0.0,1.9099884033203125
25,2021-08-06,157.5,13328800,0.0,0.0,0.0,0.0,0.0,4.350006103515625
26,2021-08-09,157.3300018310547,9516900,0.0,0.0,0.0,0.0,0.0,-0.1699981689453125
27,2021-08-10,159.25999450683594,8667000,0.0,0.0,0.0,0.0,0.0,1.92999267578125
28,2021-08-11,161.16000366210938,9156500,0.0,0.0,0.0,0.0,0.0,1.9000091552734375
29,2021-08-12,161.7899932861328,8844200,0.0,0.0,0.0,0.0,0.0,0.6299896240234375
30,2021-08-13,159.97999572753906,8980900,0.0,0.0,0.0,0.0,0.0,-1.80999755859375
31,2021-08-16,158.92999267578125,8755800,0.0,0.0,0.0,0.0,0.0,-1.0500030517578125
32,2021-08-17,157.00999450683594,9347200,0.0,0.0,0.0,0.0,0.0,-1.9199981689453125
33,2021-08-18,155.5800018310547,8065500,0.0,0.0,0.0,0.0,0.0,-1.42999267578125
34,2021-08-19,154.27999877929688,9517700,0.0,0.0,0.0,0.0,0.0,-1.3000030517578125
35,2021-08-20,154.72000122070312,6974100,0.0,0.0,0.0,0.0,0.0,0.44000244140625
36,2021-08-23,156.6999969482422,7934600,0.0,0.0,0.0,0.0,0.0,1.9799957275390625
37,2021-08-24,157.6699981689453,7670900,0.0,0.0,0.0,0.0,0.0,0.970001220703125
38,2021-08-25,160.9199981689453,11335000,0.0,0.0,0.0,0.0,0.0,3.25
39,2021-08-26,161.75,11027500,0.0,0.0,0.0,0.0,0.0,0.8300018310546875
40,2021-08-27,163.0500030517578,8780200,0.0,0.0,0.0,0.0,0.0,1.3000030517578125
41,2021-08-30,160.44000244140625,7937600,0.0,0.0,0.0,0.0,0.0,-2.6100006103515625
42,2021-08-31,159.9499969482422,12340800,0.0,0.0,0.0,0.0,0.0,-0.4900054931640625
43,2021-09-01,159.72000122070312,8729900,0.0,0.0,0.0,0.0,0.0,-0.2299957275390625
44,2021-09-02,160.4600067138672,8813300,0.0,0.0,0.0,0.0,0.0,0.7400054931640625
45,2021-09-03,159.49000549316406,7959700,0.0,0.0,0.0,0.0,0.0,-0.970001220703125
46,2021-09-07,159.2100067138672,9285600,0.0,0.0,0.0,0.0,0.0,-0.279998779296875
47,2021-09-08,158.5,7852700,0.0,0.0,0.0,0.0,0.0,-0.7100067138671875
48,2021-09-09,159.19000244140625,7904300,0.0,0.0,0.0,0.0,0.0,0.69000244140625
49,2021-09-10,157.36000061035156,8311600,0.0,0.0,0.0,0.0,0.0,-1.8300018310546875
50,2021-09-13,159.86000061035156,10052800,0.0,0.0,0.0,0.0,0.0,2.5
51,2021-09-14,157.07000732421875,11685600,0.0,0.0,0.0,0.0,0.0,-2.7899932861328125
52,2021-09-15,158.16000366210938,11691500,0.0,0.0,0.0,0.0,0.0,1.089996337890625
53,2021-09-16,158.08999633789062,10880900,0.0,0.0,0.0,0.0,0.0,-0.07000732421875
54,2021-09-17,157.67999267578125,25581600,0.0,0.0,0.0,0.0,0.0,-0.410003662109375
55,2021-09-20,152.9600067138672,15819900,0.0,0.0,0.0,0.0,0.0,-4.7199859619140625
56,2021-09-21,152.97999572753906,8999900,0.0,0.0,0.0,0.0,0.0,0.019989013671875
57,2021-09-22,155.91000366210938,11236200,0.0,0.0,0.0,0.0,0.0,2.9300079345703125
58,2021-09-23,161.17999267578125,12336100,0.0,0.0,0.0,0.0,0.0,5.269989013671875
59,2021-09-24,163.0399932861328,10102400,0.0,0.0,0.0,0.0,0.0,1.8600006103515625
60,2021-09-27,166.97999572753906,13220900,0.0,0.0,0.0,0.0,0.0,3.94000244140625
61,2021-09-28,166.0800018310547,13387900,0.0,0.0,0.0,0.0,0.0,-0.899993896484375
62,2021-09-29,165.9499969482422,7777100,0.0,0.0,0.0,0.0,0.0,-0.1300048828125
63,2021-09-30,163.69000244140625,13161200,0.0,0.0,0.0,0.0,0.0,-2.2599945068359375
64,2021-10-01,167.1300048828125,11285000,0.0,0.0,0.0,0.0,0.0,3.44000244140625
