,Date,Close,Volume,Insider_Trades,Negative_Count,Neutral_Count,Positive_Count,Total_Count
0,2021-06-30,400.4400024414063,2875600,0.0,0.0,0.0,0.0,0.0
1,2021-07-01,404.8900146484375,2678100,0.0,0.0,0.0,0.0,0.0
2,2021-07-02,409.3599853515625,1982400,0.0,0.0,0.0,0.0,0.0
3,2021-07-06,410.260009765625,2615300,0.0,0.0,0.0,0.0,0.0
4,2021-07-07,411.6600036621094,2270400,0.0,0.0,0.0,0.0,0.0
5,2021-07-08,409.9500122070313,2032300,0.0,0.0,0.0,0.0,0.0
6,2021-07-09,412.1099853515625,2078900,0.0,0.0,0.0,0.0,0.0
7,2021-07-12,416.0400085449219,2802600,0.0,0.0,0.0,0.0,0.0
8,2021-07-13,418.5400085449219,2948900,0.0,0.0,0.0,0.0,0.0
9,2021-07-14,414.739990234375,3538700,0.0,0.0,0.0,0.0,0.0
10,2021-07-15,420.0499877929688,3546500,0.0,0.0,0.0,0.0,0.0
11,2021-07-16,419.7000122070313,2625400,0.0,0.0,0.0,0.0,0.0
12,2021-07-19,409.05999755859375,3611300,0.0,0.0,0.0,0.0,0.0
13,2021-07-20,412.9700012207031,3186700,0.0,0.0,0.0,0.0,0.0
14,2021-07-21,414.6400146484375,1863700,0.0,0.0,0.0,0.0,0.0
15,2021-07-22,415.7699890136719,1421900,0.0,0.0,0.0,0.0,0.0
16,2021-07-23,417.7000122070313,1611700,0.0,0.0,0.0,0.0,0.0
17,2021-07-26,413.5400085449219,2232600,0.0,0.0,0.0,0.0,0.0
18,2021-07-27,415.1000061035156,2630600,0.0,0.0,0.0,0.0,0.0
19,2021-07-28,409.1700134277344,2446600,0.0,0.0,0.0,0.0,0.0
20,2021-07-29,412.0799865722656,1597300,0.0,0.0,0.0,0.0,0.0
21,2021-07-30,412.2200012207031,1864200,0.0,0.0,0.0,0.0,0.0
22,2021-08-02,415.5700073242188,1806500,0.0,0.0,0.0,0.0,0.0
23,2021-08-03,421.8999938964844,2496500,0.0,0.0,0.0,0.0,0.0
24,2021-08-04,421.5400085449219,1995400,0.0,0.0,0.0,0.0,0.0
25,2021-08-05,411.1900024414063,3598600,0.0,0.0,0.0,0.0,0.0
26,2021-08-06,415.1199951171875,1944000,0.0,0.0,0.0,0.0,0.0
27,2021-08-09,410.8699951171875,1509800,0.0,0.0,0.0,0.0,0.0
28,2021-08-10,411.7799987792969,1441800,0.0,0.0,0.0,0.0,0.0
29,2021-08-11,407.739990234375,1542600,0.0,0.0,0.0,0.0,0.0
30,2021-08-12,405.9599914550781,1939900,0.0,0.0,0.0,0.0,0.0
31,2021-08-13,409.6700134277344,1537800,0.0,0.0,0.0,0.0,0.0
32,2021-08-16,417.2099914550781,2377500,0.0,0.0,0.0,0.0,0.0
33,2021-08-17,421.7799987792969,2258000,0.0,0.0,0.0,0.0,0.0
34,2021-08-18,417.3200073242188,3037000,0.0,0.0,0.0,0.0,0.0
35,2021-08-19,427.8900146484375,3204500,0.0,0.0,0.0,0.0,0.0
36,2021-08-20,429.7099914550781,2401900,0.0,0.0,0.0,0.0,0.0
37,2021-08-23,425.3599853515625,2375900,0.0,0.0,0.0,0.0,0.0
38,2021-08-24,423.4100036621094,1619300,0.0,0.0,0.0,0.0,0.0
39,2021-08-25,419.739990234375,1939000,0.0,0.0,0.0,0.0,0.0
40,2021-08-26,416.8500061035156,1385400,0.0,0.0,0.0,0.0,0.0
41,2021-08-27,418.760009765625,1621600,0.0,0.0,0.0,0.0,0.0
42,2021-08-30,418.2999877929688,1284200,0.0,0.0,0.0,0.0,0.0
43,2021-08-31,416.2699890136719,4249100,0.0,0.0,0.0,0.0,0.0
44,2021-09-01,417.3500061035156,2034400,0.0,0.0,0.0,0.0,0.0
45,2021-09-02,423.7099914550781,3137400,0.0,0.0,0.0,0.0,0.0
46,2021-09-03,422.8599853515625,1604800,0.0,0.0,0.0,0.0,0.0
47,2021-09-07,421.239990234375,1920300,0.0,0.0,0.0,0.0,0.0
48,2021-09-08,415.3900146484375,2262500,0.0,0.0,0.0,0.0,0.0
49,2021-09-09,414.5499877929688,3508500,0.0,0.0,0.0,0.0,0.0
50,2021-09-10,403.9100036621094,4215800,0.0,0.0,0.0,0.0,0.0
51,2021-09-13,414.5199890136719,3068200,0.0,0.0,0.0,0.0,0.0
52,2021-09-14,412.5400085449219,2879800,0.0,0.0,0.0,0.0,0.0
53,2021-09-15,417.5199890136719,3180600,0.0,0.0,0.0,0.0,0.0
54,2021-09-16,416.8399963378906,2262700,0.0,0.0,0.0,0.0,0.0
55,2021-09-17,420.1600036621094,4534200,0.0,0.0,0.0,0.0,0.0
56,2021-09-20,412.7000122070313,2799800,0.0,0.0,0.0,0.0,0.0
57,2021-09-21,412.3399963378906,2382200,0.0,0.0,0.0,0.0,0.0
58,2021-09-22,408.7000122070313,3629400,0.0,0.0,0.0,0.0,0.0
59,2021-09-23,408.0299987792969,2681600,0.0,0.0,0.0,0.0,0.0
60,2021-09-24,407.0799865722656,1950400,0.0,0.0,0.0,0.0,0.0
61,2021-09-27,405.2699890136719,2608600,0.0,0.0,0.0,0.0,0.0
62,2021-09-28,398.6199951171875,3115400,0.0,0.0,0.0,0.0,0.0
63,2021-09-29,400.4100036621094,2056300,0.0,0.0,0.0,0.0,0.0
64,2021-09-30,390.739990234375,3779900,0.0,0.0,0.0,0.0,0.0
65,2021-10-01,392.4299926757813,3146600,0.0,0.0,0.0,0.0,0.0
66,2021-10-04,387.010009765625,3074800,0.0,0.0,0.0,0.0,0.0
67,2021-10-05,393.4299926757813,3269400,0.0,0.0,0.0,0.0,0.0
68,2021-10-06,394.25,2809200,0.0,0.0,0.0,0.0,0.0
69,2021-10-07,404.7000122070313,2813700,0.0,0.0,0.0,0.0,0.0
70,2021-10-08,408.4599914550781,2012200,0.0,0.0,0.0,0.0,0.0
71,2021-10-11,404.989990234375,2164200,0.0,0.0,0.0,0.0,0.0
72,2021-10-12,403.239990234375,2415700,0.0,0.0,0.0,0.0,0.0
73,2021-10-13,403.5499877929688,3021800,0.0,0.0,0.0,0.0,0.0
74,2021-10-14,420.3599853515625,6038800,0.0,0.0,0.0,0.0,0.0
75,2021-10-15,428.0700073242188,3312000,0.0,0.0,0.0,0.0,0.0
76,2021-10-18,424.6199951171875,2232800,0.0,0.0,0.0,0.0,0.0
77,2021-10-19,424.3800048828125,1616800,0.0,0.0,0.0,0.0,0.0
78,2021-10-20,435.0899963378906,2764000,0.0,0.0,0.0,0.0,0.0
79,2021-10-21,442.2799987792969,2465100,0.0,0.0,0.0,0.0,0.0
80,2021-10-22,449.1600036621094,2736200,0.0,0.0,0.0,0.0,0.0
81,2021-10-25,449.489990234375,3553500,0.0,0.0,0.0,0.0,0.0
82,2021-10-26,454.6400146484375,3103900,0.0,0.0,0.0,0.0,0.0
83,2021-10-27,453.4800109863281,3520400,0.0,0.0,0.0,0.0,0.0
84,2021-10-28,455.4400024414063,1672600,0.0,0.0,0.0,0.0,0.0
85,2021-10-29,460.4700012207031,2497800,0.0,0.0,0.0,0.0,0.0
86,2021-11-01,454.1099853515625,2203100,0.0,0.0,0.0,0.0,0.0
87,2021-11-02,452.0400085449219,2600000,0.0,0.0,0.0,0.0,0.0
88,2021-11-03,457.3299865722656,2438200,0.0,0.0,0.0,0.0,0.0
89,2021-11-04,456.760009765625,2517300,0.0,0.0,0.0,0.0,0.0
90,2021-11-05,455.80999755859375,2905000,0.0,0.0,0.0,0.0,0.0
91,2021-11-08,462.6199951171875,2279900,0.0,0.0,0.0,0.0,0.0
92,2021-11-09,464.3500061035156,2657800,0.0,0.0,0.0,0.0,0.0
93,2021-11-10,459.8999938964844,2818200,0.0,0.0,0.0,0.0,0.0
94,2021-11-11,457.3900146484375,2246800,0.0,0.0,0.0,0.0,0.0
95,2021-11-12,458.989990234375,2609500,0.0,0.0,0.0,0.0,0.0
96,2021-11-15,450.7999877929688,2849600,0.0,0.0,0.0,0.0,0.0
97,2021-11-16,449.6199951171875,3383800,0.0,0.0,0.0,0.0,0.0
98,2021-11-17,448.9500122070313,2281500,0.0,0.0,0.0,0.0,0.0
99,2021-11-18,449.4700012207031,2073800,0.0,0.0,0.0,0.0,0.0
100,2021-11-19,440.0,3536100,0.0,0.0,0.0,0.0,0.0
101,2021-11-22,437.5400085449219,2598700,0.0,0.0,0.0,0.0,0.0
102,2021-11-23,447.1300048828125,2857000,0.0,0.0,0.0,0.0,0.0
103,2021-11-24,450.1600036621094,2248800,0.0,0.0,0.0,0.0,0.0
104,2021-11-26,439.9100036621094,2480600,0.0,0.0,0.0,0.0,0.0
105,2021-11-29,452.0,4079700,0.0,0.0,0.0,0.0,0.0
106,2021-11-30,444.2200012207031,7435400,0.0,0.0,0.0,0.0,0.0
107,2021-12-01,444.3399963378906,4325500,0.0,0.0,0.0,0.0,0.0
