,Date,Close,Volume,Insider_Trades,News_Sentiment
43,2021-08-31,223.8500061035156,25985000,0.0,
44,2021-09-01,224.41000366210935,20176700,0.0,
45,2021-09-02,223.9600067138672,18783400,0.0,
46,2021-09-03,228.42999267578125,28053200,0.0,
47,2021-09-07,226.6199951171875,19810700,0.0,
48,2021-09-08,223.38999938964844,25443400,0.0,
49,2021-09-09,221.7700042724609,19685600,0.0,
50,2021-09-10,224.77999877929688,24837600,0.0,
51,2021-09-13,221.5200042724609,29750000,0.0,
52,2021-09-14,222.4199981689453,19975500,0.0,
53,2021-09-15,223.41000366210935,16653800,0.0,
54,2021-09-16,222.4199981689453,15603300,0.0,
55,2021-09-17,219.0,29450300,0.0,
56,2021-09-20,211.1300048828125,34944000,0.0,
57,2021-09-21,212.4600067138672,20468800,0.0,
58,2021-09-22,219.41000366210935,26872600,0.0,
59,2021-09-23,224.82000732421875,24855500,0.0,
60,2021-09-24,220.80999755859372,21765500,0.0,
61,2021-09-27,216.6000061035156,24521500,0.0,
62,2021-09-28,206.9900054931641,34306900,0.0,
63,2021-09-29,205.1699981689453,21839400,0.0,
64,2021-09-30,207.16000366210935,22100900,0.0,
65,2021-10-01,207.4199981689453,24097800,0.0,
66,2021-10-04,197.32000732421875,34563500,0.0,
67,2021-10-05,204.50999450683597,27928200,0.0,
68,2021-10-06,207.0,29720200,0.0,
69,2021-10-07,210.75,25691900,0.0,
70,2021-10-08,208.30999755859372,15125800,0.0,
71,2021-10-11,206.9499969482422,16338800,0.0,
72,2021-10-12,206.7100067138672,16213400,0.0,
73,2021-10-13,209.38999938964844,18065200,0.0,
74,2021-10-14,217.4600067138672,24358900,0.0,
75,2021-10-15,218.6199951171875,22699400,0.0,
76,2021-10-18,222.22000122070312,18949400,0.0,
77,2021-10-19,222.8999938964844,16147300,0.0,
78,2021-10-20,221.02999877929688,14627600,0.0,
79,2021-10-21,226.9199981689453,18759000,0.0,
80,2021-10-22,227.25999450683597,24938400,0.0,
81,2021-10-25,231.66000366210935,23023500,0.0,
82,2021-10-26,247.1699981689453,48589800,0.0,
83,2021-10-27,244.50999450683597,24599000,0.0,
84,2021-10-28,249.41000366210935,23420400,0.0,
85,2021-10-29,255.6699981689453,29250300,0.0,
86,2021-11-01,258.2699890136719,26574000,0.0,
87,2021-11-02,264.010009765625,29411200,0.0,
88,2021-11-03,265.9800109863281,23991000,0.0,
89,2021-11-04,298.010009765625,115363100,0.0,
90,2021-11-05,297.5199890136719,85126000,0.0,
91,2021-11-08,308.0400085449219,50310100,0.0,
92,2021-11-09,306.57000732421875,64674600,0.0,
93,2021-11-10,294.5899963378906,63620600,0.0,
94,2021-11-11,303.8999938964844,33217200,0.0,
95,2021-11-12,303.8999938964844,41305400,0.0,
96,2021-11-15,300.25,38490900,0.0,
97,2021-11-16,302.0299987792969,26448400,0.0,
98,2021-11-17,292.6099853515625,42850800,0.0,
99,2021-11-18,316.75,78171100,0.0,
100,2021-11-19,329.8500061035156,53386700,0.0,
101,2021-11-22,319.5599975585937,75433500,0.0,
102,2021-11-23,317.4599914550781,53216300,0.0,
103,2021-11-24,326.739990234375,43516200,0.0,
104,2021-11-26,315.0299987792969,28306900,0.0,
105,2021-11-29,333.760009765625,45496400,0.0,
106,2021-11-30,326.760009765625,62206600,0.0,
107,2021-12-01,314.3500061035156,48436800,0.0,
108,2021-12-02,321.260009765625,47289000,0.0,
109,2021-12-03,306.92999267578125,54432500,0.0,
110,2021-12-06,300.3699951171875,65893800,0.0,
111,2021-12-07,324.2699890136719,59305300,0.0,
112,2021-12-08,318.260009765625,47555100,0.0,
113,2021-12-09,304.8999938964844,48850700,0.0,
114,2021-12-10,301.9800109863281,48882500,0.0,
115,2021-12-13,281.6099853515625,59834400,0.0,
116,2021-12-14,283.3699951171875,66703500,0.0,
117,2021-12-15,304.5899963378906,69829700,0.0,
118,2021-12-16,283.8699951171875,70736600,0.0,
119,2021-12-17,278.010009765625,71375800,0.0,
120,2021-12-20,277.19000244140625,46184700,0.0,
121,2021-12-21,290.75,52438500,0.0,
122,2021-12-22,294.0,39518400,0.0,
123,2021-12-23,296.3999938964844,34302200,0.0,
124,2021-12-27,309.45001220703125,40368600,0.0,
125,2021-12-28,303.2200012207031,42059100,0.0,
126,2021-12-29,300.010009765625,34313900,0.0,
127,2021-12-30,295.8599853515625,30886400,0.0,
128,2021-12-31,294.1099853515625,26653000,0.0,
129,2022-01-03,301.2099914550781,39154700,0.0,
130,2022-01-04,292.8999938964844,52715400,0.0,
131,2022-01-05,276.0400085449219,49806400,0.0,
132,2022-01-06,281.7799987792969,45418600,0.0,
133,2022-01-07,272.4700012207031,40993900,0.0,
134,2022-01-10,274.0,59468100,0.0,
135,2022-01-11,278.1700134277344,40408900,0.0,
136,2022-01-12,279.989990234375,38341300,0.0,
137,2022-01-13,265.75,54017100,0.0,
138,2022-01-14,269.4200134277344,39583200,0.0,
139,2022-01-18,259.0299987792969,42427000,0.0,
140,2022-01-19,250.6699981689453,48831500,0.0,
141,2022-01-20,241.5,43518100,0.0,
142,2022-01-21,233.7400054931641,71895800,0.0,
143,2022-01-24,233.72000122070312,91398200,0.0,
144,2022-01-25,223.2400054931641,66461600,0.0,
145,2022-01-26,227.72000122070312,75595900,0.0,
146,2022-01-27,219.44000244140625,57335300,0.0,
147,2022-01-28,228.3999938964844,54377400,0.0,
148,2022-01-31,244.8600006103516,56468000,0.0,
149,2022-02-01,246.3800048828125,51892500,0.0,
150,2022-02-02,252.4199981689453,54341900,0.0,
151,2022-02-03,239.47999572753903,41017800,0.0,
152,2022-02-04,243.19000244140625,35482900,0.0,
153,2022-02-07,247.27999877929688,37686800,0.0,
154,2022-02-08,251.0800018310547,41035900,0.0,
155,2022-02-09,267.04998779296875,52428200,0.0,
156,2022-02-10,258.239990234375,51320000,0.0,
157,2022-02-11,239.4900054931641,60547200,0.0,
158,2022-02-14,242.6699981689453,44042400,0.0,
159,2022-02-15,264.95001220703125,69986900,0.0,
160,2022-02-16,265.1099853515625,73267600,0.0,
161,2022-02-17,245.07000732421875,81059500,0.0,
162,2022-02-18,236.4199981689453,76125500,0.0,
163,2022-02-22,233.8999938964844,63342200,0.0,
164,2022-02-23,223.8699951171875,56651100,0.0,
165,2022-02-24,237.47999572753903,73580100,0.0,
166,2022-02-25,241.57000732421875,52886600,0.0,
167,2022-02-28,243.8500061035156,47731900,0.0,
168,2022-03-01,234.7700042724609,41205600,0.0,
169,2022-03-02,242.1999969482422,38964200,0.0,
170,2022-03-03,237.13999938964844,36509500,0.0,
171,2022-03-04,229.3600006103516,43141500,0.0,
172,2022-03-07,213.5200042724609,45082100,0.0,
173,2022-03-08,215.13999938964844,55746700,0.0,
174,2022-03-09,230.13999938964844,49274200,0.0,
175,2022-03-10,226.5800018310547,42806600,0.0,
176,2022-03-11,221.0,36720900,0.0,
177,2022-03-14,213.3000030517578,38535400,0.0,
178,2022-03-15,229.72999572753903,49199600,0.0,
179,2022-03-16,244.9600067138672,67142200,0.0,
180,2022-03-17,247.66000366210935,47194100,0.0,
181,2022-03-18,264.5299987792969,73071900,0.0,
182,2022-03-21,267.3399963378906,59172700,0.0,
183,2022-03-22,265.239990234375,54700700,0.0,
184,2022-03-23,256.3399963378906,50212000,0.0,
185,2022-03-24,281.5,87737900,0.0,
186,2022-03-25,276.9200134277344,57901600,0.0,
187,2022-03-28,282.19000244140625,42549400,0.0,
188,2022-03-29,286.5599975585937,48898400,0.0,
189,2022-03-30,276.8999938964844,46348700,0.0,
190,2022-03-31,272.8599853515625,52344000,0.0,
191,2022-04-01,267.1199951171875,51723500,0.0,
192,2022-04-04,273.6000061035156,39712000,0.0,
193,2022-04-05,259.3099975585937,43661500,0.0,
194,2022-04-06,244.07000732421875,70383300,0.0,
195,2022-04-07,242.0800018310547,55799200,0.0,
196,2022-04-08,231.19000244140625,52478100,0.0,
197,2022-04-11,219.1699981689453,57520700,0.0,
198,2022-04-12,215.0399932861328,66225800,0.0,
199,2022-04-13,222.02999877929688,51694300,0.0,
200,2022-04-14,212.5800018310547,56909700,0.0,
201,2022-04-18,217.8300018310547,52570100,0.0,
202,2022-04-19,221.97999572753903,51278100,0.0,
203,2022-04-20,214.82000732421875,46897400,0.0,
204,2022-04-21,201.8300018310547,65620900,0.0,
205,2022-04-22,195.1499938964844,62471300,0.0,
206,2022-04-25,199.0200042724609,64156600,0.0,
207,2022-04-26,187.8800048828125,65314300,0.0,
208,2022-04-27,184.1499938964844,49946000,0.0,
209,2022-04-28,197.82000732421875,57032700,0.0,
210,2022-04-29,185.47000122070312,50043500,0.0,
211,2022-05-02,195.3300018310547,57204900,0.0,
212,2022-05-03,196.0200042724609,47575100,0.0,
213,2022-05-04,203.33999633789065,64885500,0.0,
214,2022-05-05,188.44000244140625,62633100,0.0,
215,2022-05-06,186.75,63329700,0.0,
216,2022-05-09,169.5,64445500,0.0,
217,2022-05-10,175.9499969482422,76147400,0.0,
218,2022-05-11,166.3000030517578,67016700,0.0,
219,2022-05-12,161.75,70872800,0.0,
220,2022-05-13,177.05999755859375,67043700,0.0,
221,2022-05-16,172.63999938964844,52144600,0.0,
222,2022-05-17,181.7700042724609,58583000,0.0,
223,2022-05-18,169.3800048828125,54516100,0.0,
224,2022-05-19,171.24000549316406,62131000,0.0,
225,2022-05-20,166.94000244140625,73910500,0.0,
226,2022-05-23,168.97999572753906,63988900,0.0,
227,2022-05-24,161.5399932861328,58855000,0.0,
228,2022-05-25,169.75,78113200,0.0,
229,2022-05-26,178.50999450683594,99657500,0.0,
230,2022-05-27,188.1100006103516,73837900,-51893840.0,
231,2022-05-31,186.72000122070312,66410000,0.0,
232,2022-06-01,183.1999969482422,54451400,0.0,
233,2022-06-02,195.9199981689453,64865600,0.0,
234,2022-06-03,187.1999969482422,59877900,0.0,
235,2022-06-06,187.8600006103516,42240600,0.0,
236,2022-06-07,189.25999450683597,38891400,0.0,
237,2022-06-08,186.47999572753903,36325200,-4450583.0,
238,2022-06-09,180.47999572753903,39557400,0.0,
239,2022-06-10,169.74000549316406,46524800,0.0,
240,2022-06-13,156.47000122070312,60415300,-35983438.0,
241,2022-06-14,158.36000061035156,46968000,0.0,
242,2022-06-15,165.27000427246094,56393600,0.0,
243,2022-06-16,156.00999450683594,54574900,0.0,
244,2022-06-17,158.8000030517578,63033400,0.0,
245,2022-06-21,165.66000366210938,48308900,0.0,
246,2022-06-22,163.60000610351562,43713500,0.0,
247,2022-06-23,162.25,46368000,0.0,
248,2022-06-24,171.25999450683594,47215300,0.0,
249,2022-06-27,168.69000244140625,42796800,0.0,
250,2022-06-28,159.82000732421875,46114900,0.0,
251,2022-06-29,155.4199981689453,48235200,0.0,
252,2022-06-30,151.58999633789062,68607000,0.0,
253,2022-07-01,145.22999572753906,57761000,0.0,
254,2022-07-05,149.63999938964844,65139700,0.0,
255,2022-07-06,151.3000030517578,52906600,0.0,
256,2022-07-07,158.5800018310547,49290300,0.0,
257,2022-07-08,158.3800048828125,46797200,0.0,
258,2022-07-11,151.52000427246094,43732100,0.0,
259,2022-07-12,150.82000732421875,45848300,0.0,
260,2022-07-13,151.63999938964844,52191800,0.0,
261,2022-07-14,153.72000122070312,45623500,0.0,
262,2022-07-15,157.6199951171875,38593500,0.0,
263,2022-07-18,161.00999450683594,67051700,0.0,
264,2022-07-19,169.9199981689453,70236600,0.0,
265,2022-07-20,178.07000732421875,76053800,0.0,
266,2022-07-21,180.5,55704900,0.0,
267,2022-07-22,173.19000244140625,53667100,0.0,
268,2022-07-25,170.24000549316406,48074800,0.0,
269,2022-07-26,165.3300018310547,39786500,0.0,
270,2022-07-27,177.89999389648438,56977600,0.0,
271,2022-07-28,179.83999633789062,47464600,0.0,
272,2022-07-29,181.6300048828125,43546000,0.0,
273,2022-08-01,184.41000366210935,47646900,0.0,
274,2022-08-02,185.25999450683597,48952700,0.0,
275,2022-08-03,188.92999267578125,41814600,0.0,
276,2022-08-04,192.1499938964844,40965200,0.0,
277,2022-08-05,189.88999938964844,38606800,0.0,
278,2022-08-08,177.92999267578125,98185900,0.0,
279,2022-08-09,170.86000061035156,66826300,0.0,
280,2022-08-10,180.97000122070312,59742200,0.0,
281,2022-08-11,179.4199981689453,50932700,0.0,
282,2022-08-12,187.08999633789065,47809400,0.0,
283,2022-08-15,190.32000732421875,45766600,0.0,
284,2022-08-16,188.7899932861328,45124000,0.0,
285,2022-08-17,183.3500061035156,44679900,0.0,
286,2022-08-18,187.72999572753903,41544700,0.0,
287,2022-08-19,178.49000549316406,44158800,0.0,
288,2022-08-22,170.33999633789062,40959300,0.0,
289,2022-08-23,171.80999755859375,36998600,0.0,
290,2022-08-24,172.22000122070312,52266100,0.0,
291,2022-08-25,179.1300048828125,77069100,0.0,
292,2022-08-26,162.60000610351562,76912700,0.0,
293,2022-08-29,158.00999450683594,49613200,0.0,
294,2022-08-30,154.67999267578125,53018100,0.0,
295,2022-08-31,150.94000244140625,57371000,0.0,
296,2022-09-01,139.3699951171875,117886500,-134247.0,
297,2022-09-02,136.47000122070312,74315700,0.0,
298,2022-09-06,134.64999389648438,53575100,0.0,
299,2022-09-07,137.13999938964844,51265700,0.0,
300,2022-09-08,139.89999389648438,62487300,0.0,
301,2022-09-09,143.8699951171875,48661200,0.0,
302,2022-09-12,145.0500030517578,48415900,0.0,
303,2022-09-13,131.30999755859375,71495600,0.0,
304,2022-09-14,131.27999877929688,58850700,0.0,
305,2022-09-15,129.2899932861328,52362500,0.0,
306,2022-09-16,131.97999572753906,67075100,0.0,
307,2022-09-19,133.82000732421875,56968500,0.0,
308,2022-09-20,131.75999450683594,52481800,0.0,
309,2022-09-21,132.61000061035156,80767900,0.0,
310,2022-09-22,125.61000061035156,75916200,0.0,
311,2022-09-23,125.16000366210938,66330900,0.0,
312,2022-09-26,122.27999877929688,54734300,0.0,
313,2022-09-27,124.12999725341795,55385400,0.0,
314,2022-09-28,127.36000061035156,54241400,0.0,
315,2022-09-29,122.1999969482422,53276300,0.0,
316,2022-09-30,121.38999938964844,56563800,0.0,
317,2022-10-03,125.12000274658205,54747800,0.0,
318,2022-10-04,131.6699981689453,58418200,0.0,
319,2022-10-05,132.08999633789062,50713100,0.0,
320,2022-10-06,131.3000030517578,64415700,0.0,
321,2022-10-07,120.76000213623048,67247800,0.0,
322,2022-10-10,116.6999969482422,69869900,0.0,
323,2022-10-11,115.86000061035156,66748200,-9902020.0,
324,2022-10-12,115.0,49259000,0.0,
325,2022-10-13,119.5999984741211,85010300,-10469235.0,
326,2022-10-14,112.2699966430664,71343200,0.0,
327,2022-10-17,118.87999725341795,58077400,0.0,
328,2022-10-18,119.66999816894533,65936200,0.0,
329,2022-10-19,120.51000213623048,52313100,0.0,
330,2022-10-20,121.94000244140624,65239800,0.0,
331,2022-10-21,124.66000366210938,60949400,0.0,
332,2022-10-24,125.98999786376952,51745700,0.0,
333,2022-10-25,132.61000061035156,50548200,0.0,
334,2022-10-26,128.9600067138672,53295300,0.0,
335,2022-10-27,131.75999450683594,58311300,0.0,
336,2022-10-28,138.33999633789062,52104000,0.0,
337,2022-10-31,134.97000122070312,48634100,0.0,
338,2022-11-01,135.42999267578125,43281700,0.0,
339,2022-11-02,132.19000244140625,67262800,0.0,
340,2022-11-03,134.2100067138672,50006500,0.0,
341,2022-11-04,141.55999755859375,61257600,0.0,
342,2022-11-07,143.00999450683594,41006100,0.0,
343,2022-11-08,146.02000427246094,59529200,0.0,
344,2022-11-09,137.75999450683594,45441400,0.0,
345,2022-11-10,157.5,70081900,0.0,
346,2022-11-11,163.27000427246094,65548700,0.0,
347,2022-11-14,162.9499969482422,52785200,0.0,
348,2022-11-15,166.66000366210938,54587600,0.0,
349,2022-11-16,159.10000610351562,64954700,0.0,
350,2022-11-17,156.77000427246094,71089400,0.0,
351,2022-11-18,154.08999633789062,49207200,0.0,
352,2022-11-21,153.1699981689453,40473900,-74799.0,
353,2022-11-22,160.3800048828125,47286600,0.0,
354,2022-11-23,165.19000244140625,42724100,0.0,
355,2022-11-25,162.6999969482422,16793400,0.0,
356,2022-11-28,158.27000427246094,30374100,0.0,
357,2022-11-29,156.38999938964844,29838400,0.0,
358,2022-11-30,169.22999572753906,56529800,0.0,
359,2022-12-01,171.35000610351562,47097700,0.0,
360,2022-12-02,168.75999450683594,37138900,0.0,
361,2022-12-05,166.10000610351562,35225500,0.0,
362,2022-12-06,159.8699951171875,35269400,0.0,
363,2022-12-07,161.1999969482422,37238800,0.0,
364,2022-12-08,171.69000244140625,51545600,0.0,
365,2022-12-09,170.00999450683594,46533800,0.0,
366,2022-12-12,175.35000610351562,45732800,0.0,
367,2022-12-13,180.72000122070312,65658900,0.0,
368,2022-12-14,176.74000549316406,49688800,0.0,
369,2022-12-15,169.52000427246094,47854200,-418718.0,
370,2022-12-16,165.7100067138672,47823200,0.0,
371,2022-12-19,162.5399932861328,35403900,-48579.0,
372,2022-12-20,160.85000610351562,40326000,0.0,
373,2022-12-21,165.00999450683594,32502500,-9905486.0,
374,2022-12-22,153.38999938964844,56504500,0.0,
375,2022-12-23,152.05999755859375,34932600,0.0,
376,2022-12-27,141.2100067138672,46490200,0.0,
377,2022-12-28,140.36000061035156,35106600,0.0,
378,2022-12-29,146.02999877929688,35492300,0.0,
379,2022-12-30,146.13999938964844,31049000,0.0,
380,2023-01-03,143.14999389648438,40127700,0.0,
381,2023-01-04,147.49000549316406,43132400,0.0,
382,2023-01-05,142.64999389648438,38916800,0.0,
383,2023-01-06,148.58999633789062,40504400,0.0,
384,2023-01-09,156.27999877929688,50423100,-33273900.0,
385,2023-01-10,159.08999633789062,38410100,0.0,
386,2023-01-11,160.00999450683594,35328500,0.0,
387,2023-01-12,165.11000061035156,55140900,-10759900.0,
388,2023-01-13,168.99000549316406,44728700,0.0,
389,2023-01-17,177.02000427246094,51110200,0.0,
390,2023-01-18,173.77000427246094,43962400,0.0,
391,2023-01-19,167.64999389648438,45293200,0.0,
392,2023-01-20,178.38999938964844,56496700,0.0,
393,2023-01-23,191.92999267578125,65516300,0.0,
394,2023-01-24,192.6499938964844,49620400,0.0,
395,2023-01-25,193.22999572753903,44953700,0.0,
396,2023-01-26,198.0200042724609,48953500,-4296400.0,
397,2023-01-27,203.6499938964844,54214200,-4824060.0,
398,2023-01-30,191.6199951171875,48861100,0.0,
399,2023-01-31,195.3699951171875,49801700,0.0,
400,2023-02-01,209.42999267578125,66047700,0.0,
401,2023-02-02,217.08999633789065,56427600,0.0,
402,2023-02-03,211.0,42936600,0.0,
403,2023-02-06,210.88999938964844,45219700,0.0,
404,2023-02-07,221.72999572753903,66415000,0.0,
405,2023-02-08,222.0500030517578,55965100,0.0,
406,2023-02-09,223.3699951171875,52387600,0.0,
407,2023-02-10,212.6499938964844,55073700,0.0,
408,2023-02-13,217.8800048828125,47491900,0.0,
409,2023-02-14,229.7100067138672,67547400,0.0,
410,2023-02-15,227.63999938964844,42057500,0.0,
411,2023-02-16,220.0200042724609,41202600,0.0,
412,2023-02-17,213.8800048828125,46588800,0.0,
413,2023-02-21,206.5500030517578,41001500,0.0,
414,2023-02-22,207.5399932861328,51318400,0.0,
415,2023-02-23,236.63999938964844,111799500,0.0,
416,2023-02-24,232.8600006103516,58971600,-1728002.0,
417,2023-02-27,235.00999450683597,45299400,-4727428.0,
418,2023-02-28,232.16000366210935,45596300,0.0,
419,2023-03-01,226.97999572753903,46002600,0.0,
420,2023-03-02,233.13999938964844,38941500,0.0,
421,2023-03-03,238.8999938964844,41239300,0.0,
422,2023-03-06,235.5399932861328,43742900,0.0,
423,2023-03-07,232.8800048828125,51515400,0.0,
424,2023-03-08,241.80999755859372,51357300,0.0,
425,2023-03-09,234.3600006103516,50125700,0.0,
426,2023-03-10,229.6499938964844,47486600,0.0,
427,2023-03-13,229.66000366210935,42189000,-1375747.0,
428,2023-03-14,240.6300048828125,47491000,0.0,
429,2023-03-15,242.27999877929688,52448600,0.0,
430,2023-03-16,255.41000366210935,58325300,0.0,
431,2023-03-17,257.25,84854700,0.0,
432,2023-03-20,259.0,43274700,0.0,
433,2023-03-21,261.989990234375,54740800,0.0,
434,2023-03-22,264.67999267578125,79729500,0.0,
435,2023-03-23,271.9100036621094,56488900,0.0,
436,2023-03-24,267.7900085449219,45492000,0.0,
437,2023-03-27,265.3099975585937,36102600,0.0,
438,2023-03-28,264.1000061035156,35610400,0.0,
439,2023-03-29,269.8399963378906,39369400,0.0,
440,2023-03-30,273.8299865722656,36451600,-1372765.0,
441,2023-03-31,277.7699890136719,43393300,0.0,
442,2023-04-03,279.6499938964844,39871600,0.0,
443,2023-04-04,274.5299987792969,36859200,0.0,
444,2023-04-05,268.8099975585937,51501500,0.0,
445,2023-04-06,270.3699951171875,39765400,0.0,
446,2023-04-10,275.7900085449219,39527900,0.0,
447,2023-04-11,271.69000244140625,31437800,0.0,
448,2023-04-12,264.95001220703125,44625900,0.0,
449,2023-04-13,264.6300048828125,35361500,0.0,
450,2023-04-14,267.5799865722656,39566000,0.0,
451,2023-04-17,270.0199890136719,32147100,0.0,
452,2023-04-18,276.6700134277344,60481200,0.0,
453,2023-04-19,279.3099975585937,35866000,0.0,
454,2023-04-20,271.0400085449219,42771300,0.0,
455,2023-04-21,271.19000244140625,34510300,0.0,
456,2023-04-24,270.4200134277344,33928200,0.0,
457,2023-04-25,262.4100036621094,37852700,0.0,
458,2023-04-26,269.5599975585937,40633700,0.0,
459,2023-04-27,272.260009765625,37716100,0.0,
460,2023-04-28,277.489990234375,29168700,0.0,
461,2023-05-01,289.1000061035156,57032900,0.0,
462,2023-05-02,282.1000061035156,40273000,0.0,
463,2023-05-03,278.0199890136719,38338700,0.0,
464,2023-05-04,275.6199951171875,32185000,0.0,
465,2023-05-05,286.79998779296875,36101400,0.0,
466,2023-05-08,291.510009765625,34497900,0.0,
467,2023-05-09,285.7099914550781,31486900,0.0,
468,2023-05-10,288.8500061035156,36935000,0.0,
469,2023-05-11,285.7799987792969,32214900,0.0,
470,2023-05-12,283.3999938964844,27402700,0.0,
471,2023-05-15,289.5299987792969,29392600,0.0,
472,2023-05-16,292.1300048828125,44940500,0.0,
473,2023-05-17,301.7799987792969,43253500,0.0,
474,2023-05-18,316.7799987792969,74872500,-7040620.0,
475,2023-05-19,312.6400146484375,47312400,0.0,
476,2023-05-22,311.760009765625,37200000,0.0,
477,2023-05-23,306.8800048828125,35625300,0.0,
478,2023-05-24,305.3800048828125,72141900,0.0,
479,2023-05-25,379.7999877929688,154391100,0.0,
480,2023-05-26,389.4599914550781,71439700,-40911042.0,
481,2023-05-30,401.1099853515625,92340100,-2489468.0,
482,2023-05-31,378.3399963378906,100258000,0.0,
483,2023-06-01,397.7000122070313,63587300,-147413.0,
484,2023-06-02,393.2699890136719,48165500,-28433025.0,
485,2023-06-05,391.7099914550781,39609400,0.0,
486,2023-06-06,386.5400085449219,38872900,0.0,
487,2023-06-07,374.75,51199800,-1344108.0,
488,2023-06-08,385.1000061035156,41777200,0.0,
489,2023-06-09,387.7000122070313,42722000,0.0,
490,2023-06-12,394.8200073242188,38870100,0.0,
491,2023-06-13,410.2200012207031,61320800,-48297293.0,
492,2023-06-14,429.9700012207031,74046500,-21472953.0,
493,2023-06-15,426.5299987792969,56862200,0.0,
494,2023-06-16,426.9200134277344,65475500,-51120609.0,
495,2023-06-20,438.0799865722656,45115300,0.0,
496,2023-06-21,430.4500122070313,55160300,0.0,
497,2023-06-22,430.25,41773700,0.0,
498,2023-06-23,422.0899963378906,35632300,0.0,
499,2023-06-26,406.3200073242188,59432200,-120142.0,
500,2023-06-27,418.760009765625,46217500,0.0,
501,2023-06-28,411.1700134277344,58263900,0.0,
502,2023-06-29,408.2200012207031,38051400,0.0,
503,2023-06-30,423.0199890136719,50053400,0.0,
504,2023-07-03,424.1300048828125,19820900,0.0,
505,2023-07-05,423.1700134277344,32361800,0.0,
506,2023-07-06,421.0299987792969,30358200,0.0,
507,2023-07-07,425.0299987792969,35525300,0.0,
508,2023-07-10,421.7999877929688,35390800,0.0,
509,2023-07-11,424.0499877929688,29824400,0.0,
510,2023-07-12,439.0199890136719,48127700,0.0,
511,2023-07-13,459.7699890136719,47820400,0.0,
512,2023-07-14,454.6900024414063,77066400,0.0,
513,2023-07-17,464.6099853515625,51048800,0.0,
514,2023-07-18,474.9400024414063,57019000,0.0,
515,2023-07-19,470.7699890136719,42750200,0.0,
516,2023-07-20,455.2000122070313,53786500,0.0,
517,2023-07-21,443.0899963378906,96283200,0.0,
518,2023-07-24,446.1199951171875,38251600,0.0,
519,2023-07-25,456.7900085449219,34808100,0.0,
520,2023-07-26,454.5199890136719,36423700,0.0,
521,2023-07-27,459.0,45597600,0.0,
522,2023-07-28,467.5,33119400,0.0,
523,2023-07-31,467.2900085449219,25105500,0.0,
524,2023-08-01,465.0700073242188,23785800,0.0,
525,2023-08-02,442.6900024414063,53014200,0.0,
526,2023-08-03,445.1499938964844,32417600,0.0,
527,2023-08-04,446.7999877929688,36225800,0.0,
528,2023-08-07,454.1700134277344,32215400,0.0,
529,2023-08-08,446.6400146484375,35384300,0.0,
530,2023-08-09,425.5400085449219,58644900,0.0,
531,2023-08-10,423.8800048828125,49270500,0.0,
532,2023-08-11,408.5499877929688,53200900,0.0,
533,2023-08-14,437.5299987792969,69028600,0.0,
534,2023-08-15,439.3999938964844,67651200,0.0,
535,2023-08-16,434.8599853515625,52745100,0.0,
536,2023-08-17,433.4400024414063,45239500,0.0,
537,2023-08-18,432.989990234375,58262200,0.0,
