,Date,Close,Volume,Insider_Trades,Negative_Count,Neutral_Count,Positive_Count,Total_Count,Close_Delta
0,2021-07-14,135.24000549316406,2368300,0.0,0.0,0.0,0.0,0.0,
1,2021-07-15,136.13999938964844,1422200,0.0,0.0,0.0,0.0,0.0,0.899993896484375
2,2021-07-16,138.52000427246094,2327100,0.0,0.0,0.0,0.0,0.0,2.3800048828125
3,2021-07-19,139.0399932861328,2789100,0.0,0.0,0.0,0.0,0.0,0.519989013671875
4,2021-07-20,137.72999572753906,1957500,0.0,0.0,0.0,0.0,0.0,-1.30999755859375
5,2021-07-21,135.44000244140625,2256300,0.0,0.0,0.0,0.0,0.0,-2.2899932861328125
6,2021-07-22,134.9499969482422,1686500,0.0,0.0,0.0,0.0,0.0,-0.4900054931640625
7,2021-07-23,135.66000366210938,5014000,0.0,0.0,0.0,0.0,0.0,0.7100067138671875
8,2021-07-26,135.10000610351562,3038800,0.0,0.0,0.0,0.0,0.0,-0.55999755859375
9,2021-07-27,136.25,2082200,0.0,0.0,0.0,0.0,0.0,1.149993896484375
10,2021-07-28,134.88999938964844,2133900,0.0,0.0,0.0,0.0,0.0,-1.3600006103515625
11,2021-07-29,136.17999267578125,1695800,0.0,0.0,0.0,0.0,0.0,1.2899932861328125
12,2021-07-30,135.72000122070312,2687200,0.0,0.0,0.0,0.0,0.0,-0.459991455078125
13,2021-08-02,134.6699981689453,1587600,0.0,0.0,0.0,0.0,0.0,-1.0500030517578125
14,2021-08-03,135.63999938964844,1461000,0.0,0.0,0.0,0.0,0.0,0.970001220703125
15,2021-08-04,133.6999969482422,1274400,0.0,0.0,0.0,0.0,0.0,-1.94000244140625
16,2021-08-05,133.41000366210938,1733000,0.0,0.0,0.0,0.0,0.0,-0.2899932861328125
17,2021-08-06,133.25,1339500,0.0,0.0,0.0,0.0,0.0,-0.160003662109375
18,2021-08-09,134.25,1550600,0.0,0.0,0.0,0.0,0.0,1.0
19,2021-08-10,133.88999938964844,1735700,0.0,0.0,0.0,0.0,0.0,-0.3600006103515625
20,2021-08-11,134.19000244140625,1005600,0.0,0.0,0.0,0.0,0.0,0.3000030517578125
21,2021-08-12,134.27999877929688,976200,0.0,0.0,0.0,0.0,0.0,0.089996337890625
22,2021-08-13,136.47999572753906,1425400,0.0,0.0,0.0,0.0,0.0,2.1999969482421875
23,2021-08-16,138.57000732421875,1833100,0.0,0.0,0.0,0.0,0.0,2.0900115966796875
24,2021-08-17,139.22000122070312,1534000,0.0,0.0,0.0,0.0,0.0,0.649993896484375
25,2021-08-18,136.6199951171875,1279400,0.0,0.0,0.0,0.0,0.0,-2.600006103515625
26,2021-08-19,138.91000366210938,1452900,0.0,0.0,0.0,0.0,0.0,2.290008544921875
27,2021-08-20,138.22999572753906,1505100,0.0,0.0,0.0,0.0,0.0,-0.6800079345703125
28,2021-08-23,137.47999572753906,1303000,0.0,0.0,0.0,0.0,0.0,-0.75
29,2021-08-24,135.8000030517578,1052100,0.0,0.0,0.0,0.0,0.0,-1.67999267578125
30,2021-08-25,135.72000122070312,1114300,0.0,0.0,0.0,0.0,0.0,-0.0800018310546875
31,2021-08-26,136.3300018310547,1351400,0.0,0.0,0.0,0.0,0.0,0.6100006103515625
32,2021-08-27,136.35000610351562,1254200,0.0,0.0,0.0,0.0,0.0,0.0200042724609375
33,2021-08-30,136.74000549316406,860500,0.0,0.0,0.0,0.0,0.0,0.3899993896484375
34,2021-08-31,137.80999755859375,1875600,0.0,0.0,0.0,0.0,0.0,1.0699920654296875
35,2021-09-01,139.67999267578125,2108900,0.0,0.0,0.0,0.0,0.0,1.8699951171875
36,2021-09-02,140.4499969482422,1750100,0.0,0.0,0.0,0.0,0.0,0.7700042724609375
37,2021-09-03,140.75,1426800,0.0,0.0,0.0,0.0,0.0,0.3000030517578125
38,2021-09-07,139.86000061035156,2707000,0.0,0.0,0.0,0.0,0.0,-0.8899993896484375
39,2021-09-08,141.49000549316406,2390700,0.0,0.0,0.0,0.0,0.0,1.6300048828125
40,2021-09-09,137.8000030517578,2923800,0.0,0.0,0.0,0.0,0.0,-3.69000244140625
41,2021-09-10,137.0500030517578,2133400,0.0,0.0,0.0,0.0,0.0,-0.75
42,2021-09-13,138.17999267578125,2278300,0.0,0.0,0.0,0.0,0.0,1.1299896240234375
43,2021-09-14,138.1199951171875,2165300,0.0,0.0,0.0,0.0,0.0,-0.05999755859375
44,2021-09-15,137.02000427246094,1374300,0.0,0.0,0.0,0.0,0.0,-1.0999908447265625
45,2021-09-16,135.94000244140625,1859000,0.0,0.0,0.0,0.0,0.0,-1.0800018310546875
46,2021-09-17,135.17999267578125,5852300,0.0,0.0,0.0,0.0,0.0,-0.760009765625
47,2021-09-20,134.50999450683594,2115400,0.0,0.0,0.0,0.0,0.0,-0.6699981689453125
48,2021-09-21,134.5,2083300,0.0,0.0,0.0,0.0,0.0,-0.0099945068359375
49,2021-09-22,133.44000244140625,1406500,0.0,0.0,0.0,0.0,0.0,-1.05999755859375
50,2021-09-23,133.5800018310547,1015200,0.0,0.0,0.0,0.0,0.0,0.1399993896484375
51,2021-09-24,132.99000549316406,920000,0.0,0.0,0.0,0.0,0.0,-0.589996337890625
52,2021-09-27,132.42999267578125,972600,0.0,0.0,0.0,0.0,0.0,-0.5600128173828125
53,2021-09-28,133.5,1951300,0.0,0.0,0.0,0.0,0.0,1.07000732421875
54,2021-09-29,135.77999877929688,1652800,0.0,0.0,0.0,0.0,0.0,2.279998779296875
55,2021-09-30,132.44000244140625,1850200,0.0,0.0,0.0,0.0,0.0,-3.339996337890625
56,2021-10-01,132.17999267578125,1709300,0.0,0.0,0.0,0.0,0.0,-0.260009765625
57,2021-10-04,132.14999389648438,1758000,0.0,0.0,0.0,0.0,0.0,-0.029998779296875
58,2021-10-05,131.92999267578125,1744200,0.0,0.0,0.0,0.0,0.0,-0.220001220703125
59,2021-10-06,133.0500030517578,1530900,0.0,0.0,0.0,0.0,0.0,1.1200103759765625
60,2021-10-07,133.6999969482422,1709500,0.0,0.0,0.0,0.0,0.0,0.649993896484375
61,2021-10-08,132.8699951171875,1038400,0.0,0.0,0.0,0.0,0.0,-0.8300018310546875
62,2021-10-11,132.5500030517578,845600,0.0,0.0,0.0,0.0,0.0,-0.3199920654296875
63,2021-10-12,132.5800018310547,940100,0.0,0.0,0.0,0.0,0.0,0.029998779296875
64,2021-10-13,132.5500030517578,1051900,0.0,0.0,0.0,0.0,0.0,-0.029998779296875
65,2021-10-14,133.3000030517578,1074000,0.0,0.0,0.0,0.0,0.0,0.75
66,2021-10-15,133.3300018310547,1210400,0.0,0.0,0.0,0.0,0.0,0.029998779296875
67,2021-10-18,131.52999877929688,1278400,0.0,0.0,0.0,0.0,0.0,-1.8000030517578125
68,2021-10-19,129.77000427246094,3702600,0.0,0.0,0.0,0.0,0.0,-1.7599945068359375
69,2021-10-20,131.6300048828125,1694800,0.0,0.0,0.0,0.0,0.0,1.8600006103515625
70,2021-10-21,131.27999877929688,978600,0.0,0.0,0.0,0.0,0.0,-0.350006103515625
71,2021-10-22,133.0399932861328,2155000,0.0,0.0,0.0,0.0,0.0,1.7599945068359375
72,2021-10-25,130.11000061035156,5884900,0.0,0.0,0.0,0.0,0.0,-2.92999267578125
73,2021-10-26,133.27000427246094,2892700,0.0,0.0,0.0,0.0,0.0,3.160003662109375
74,2021-10-27,129.25999450683594,2704400,0.0,0.0,0.0,0.0,0.0,-4.010009765625
75,2021-10-28,130.05999755859375,1965400,0.0,0.0,0.0,0.0,0.0,0.8000030517578125
76,2021-10-29,129.49000549316406,1751300,0.0,0.0,0.0,0.0,0.0,-0.5699920654296875
77,2021-11-01,130.27999877929688,1249100,0.0,0.0,0.0,0.0,0.0,0.7899932861328125
78,2021-11-02,131.57000732421875,1204000,0.0,0.0,0.0,0.0,0.0,1.290008544921875
79,2021-11-03,132.11000061035156,1093500,0.0,0.0,0.0,0.0,0.0,0.5399932861328125
80,2021-11-04,131.25,1147400,0.0,0.0,0.0,0.0,0.0,-0.8600006103515625
81,2021-11-05,132.22999572753906,1069400,0.0,0.0,0.0,0.0,0.0,0.9799957275390625
82,2021-11-08,132.5399932861328,1056700,0.0,0.0,0.0,0.0,0.0,0.30999755859375
83,2021-11-09,132.4600067138672,1102500,0.0,0.0,0.0,0.0,0.0,-0.079986572265625
84,2021-11-10,134.7100067138672,1654500,0.0,0.0,0.0,0.0,0.0,2.25
85,2021-11-11,134.02000427246094,1345600,0.0,0.0,0.0,0.0,0.0,-0.69000244140625
86,2021-11-12,133.91000366210938,1232300,0.0,0.0,0.0,0.0,0.0,-0.1100006103515625
87,2021-11-15,134.77999877929688,1281200,0.0,0.0,0.0,0.0,0.0,0.8699951171875
88,2021-11-16,133.83999633789062,1042800,0.0,0.0,0.0,0.0,0.0,-0.94000244140625
89,2021-11-17,134.41000366210938,1429900,0.0,0.0,0.0,0.0,0.0,0.57000732421875
90,2021-11-18,133.0500030517578,1014200,0.0,0.0,0.0,0.0,0.0,-1.3600006103515625
91,2021-11-19,134.44000244140625,1739100,0.0,0.0,0.0,0.0,0.0,1.3899993896484375
92,2021-11-22,135.44000244140625,1235600,0.0,0.0,0.0,0.0,0.0,1.0
93,2021-11-23,135.7899932861328,1452100,0.0,0.0,0.0,0.0,0.0,0.3499908447265625
94,2021-11-24,135.22999572753906,1017100,0.0,0.0,0.0,0.0,0.0,-0.55999755859375
95,2021-11-26,135.27000427246094,1184800,0.0,0.0,0.0,0.0,0.0,0.040008544921875
96,2021-11-29,135.0399932861328,1025000,0.0,0.0,0.0,0.0,0.0,-0.230010986328125
97,2021-11-30,130.30999755859375,2652700,0.0,0.0,0.0,0.0,0.0,-4.7299957275390625
98,2021-12-01,131.75999450683594,1850800,0.0,0.0,0.0,0.0,0.0,1.4499969482421875
99,2021-12-02,132.7899932861328,1493700,0.0,0.0,0.0,0.0,0.0,1.029998779296875
100,2021-12-03,135.38999938964844,1749700,0.0,0.0,0.0,0.0,0.0,2.600006103515625
101,2021-12-06,136.4199981689453,1732100,0.0,0.0,0.0,0.0,0.0,1.029998779296875
102,2021-12-07,136.8800048828125,2339800,0.0,0.0,0.0,0.0,0.0,0.4600067138671875
103,2021-12-08,136.88999938964844,1464400,0.0,0.0,0.0,0.0,0.0,0.0099945068359375
104,2021-12-09,135.61000061035156,935000,0.0,0.0,0.0,0.0,0.0,-1.279998779296875
105,2021-12-10,136.07000732421875,1213800,0.0,0.0,0.0,0.0,0.0,0.4600067138671875
106,2021-12-13,139.27999877929688,2144200,0.0,0.0,0.0,0.0,0.0,3.209991455078125
107,2021-12-14,138.08999633789062,2681100,0.0,0.0,0.0,0.0,0.0,-1.19000244140625
108,2021-12-15,138.3000030517578,2440900,0.0,0.0,0.0,0.0,0.0,0.2100067138671875
109,2021-12-16,141.82000732421875,2471700,0.0,0.0,0.0,0.0,0.0,3.5200042724609375
110,2021-12-17,139.3699951171875,3237600,0.0,0.0,0.0,0.0,0.0,-2.45001220703125
111,2021-12-20,141.3000030517578,2209400,0.0,0.0,0.0,0.0,0.0,1.9300079345703125
112,2021-12-21,139.2899932861328,1496700,0.0,0.0,0.0,0.0,0.0,-2.010009765625
113,2021-12-22,139.22000122070312,980600,0.0,0.0,0.0,0.0,0.0,-0.0699920654296875
114,2021-12-23,138.88999938964844,1115600,0.0,0.0,0.0,0.0,0.0,-0.3300018310546875
115,2021-12-27,139.8000030517578,825200,0.0,0.0,0.0,0.0,0.0,0.910003662109375
116,2021-12-28,139.7899932861328,1187900,0.0,0.0,0.0,0.0,0.0,-0.010009765625
117,2021-12-29,141.07000732421875,1239400,0.0,0.0,0.0,0.0,0.0,1.2800140380859375
118,2021-12-30,141.52000427246094,778300,0.0,0.0,0.0,0.0,0.0,0.4499969482421875
119,2021-12-31,142.9199981689453,1230600,0.0,0.0,0.0,0.0,0.0,1.399993896484375
120,2022-01-03,142.42999267578125,1994200,0.0,0.0,0.0,0.0,0.0,-0.4900054931640625
121,2022-01-04,143.1999969482422,2027100,0.0,0.0,0.0,0.0,0.0,0.7700042724609375
122,2022-01-05,144.05999755859375,1935600,0.0,0.0,0.0,0.0,0.0,0.8600006103515625
123,2022-01-06,143.1199951171875,1692700,0.0,0.0,0.0,0.0,0.0,-0.94000244140625
124,2022-01-07,143.74000549316406,1305300,0.0,0.0,0.0,0.0,0.0,0.6200103759765625
125,2022-01-10,144.58999633789062,2706400,0.0,0.0,0.0,0.0,0.0,0.8499908447265625
126,2022-01-11,143.13999938964844,2442000,0.0,0.0,0.0,0.0,0.0,-1.4499969482421875
127,2022-01-12,143.08999633789062,1293900,0.0,0.0,0.0,0.0,0.0,-0.0500030517578125
128,2022-01-13,142.88999938964844,1303700,0.0,0.0,0.0,0.0,0.0,-0.1999969482421875
129,2022-01-14,143.1999969482422,1367800,0.0,0.0,0.0,0.0,0.0,0.30999755859375
130,2022-01-18,140.8800048828125,2214300,0.0,0.0,0.0,0.0,0.0,-2.3199920654296875
131,2022-01-19,142.67999267578125,1712200,0.0,0.0,0.0,0.0,0.0,1.79998779296875
132,2022-01-20,141.57000732421875,2151600,0.0,0.0,0.0,0.0,0.0,-1.1099853515625
133,2022-01-21,143.32000732421875,2579700,0.0,0.0,0.0,0.0,0.0,1.75
134,2022-01-24,141.8000030517578,2762000,0.0,0.0,0.0,0.0,0.0,-1.5200042724609375
135,2022-01-25,139.6300048828125,2483200,0.0,0.0,0.0,0.0,0.0,-2.1699981689453125
136,2022-01-26,134.83999633789062,5636700,0.0,0.0,0.0,0.0,0.0,-4.790008544921875
137,2022-01-27,137.47999572753906,2829300,0.0,0.0,0.0,0.0,0.0,2.6399993896484375
138,2022-01-28,138.9199981689453,1965900,0.0,0.0,0.0,0.0,0.0,1.44000244140625
139,2022-01-31,137.64999389648438,2283100,0.0,0.0,0.0,0.0,0.0,-1.2700042724609375
140,2022-02-01,137.25999450683594,1552300,0.0,0.0,0.0,0.0,0.0,-0.3899993896484375
141,2022-02-02,135.6199951171875,3039600,0.0,0.0,0.0,0.0,0.0,-1.6399993896484375
142,2022-02-03,136.47999572753906,1990700,0.0,0.0,0.0,0.0,0.0,0.8600006103515625
143,2022-02-04,132.66000366210938,2209800,0.0,0.0,0.0,0.0,0.0,-3.8199920654296875
144,2022-02-07,133.27000427246094,1888000,0.0,0.0,0.0,0.0,0.0,0.6100006103515625
145,2022-02-08,133.22999572753906,1595500,0.0,0.0,0.0,0.0,0.0,-0.040008544921875
146,2022-02-09,131.88999938964844,1900400,0.0,0.0,0.0,0.0,0.0,-1.339996337890625
147,2022-02-10,130.9499969482422,2103800,0.0,0.0,0.0,0.0,0.0,-0.94000244140625
148,2022-02-11,132.3300018310547,1472700,0.0,0.0,0.0,0.0,0.0,1.3800048828125
149,2022-02-14,132.3699951171875,1583300,0.0,0.0,0.0,0.0,0.0,0.0399932861328125
150,2022-02-15,131.5,1685900,0.0,0.0,0.0,0.0,0.0,-0.8699951171875
151,2022-02-16,131.02000427246094,2003400,0.0,0.0,0.0,0.0,0.0,-0.4799957275390625
152,2022-02-17,131.6300048828125,1566600,0.0,0.0,0.0,0.0,0.0,0.6100006103515625
153,2022-02-18,133.14999389648438,1327100,0.0,0.0,0.0,0.0,0.0,1.519989013671875
154,2022-02-22,132.85000610351562,1555300,0.0,0.0,0.0,0.0,0.0,-0.29998779296875
155,2022-02-23,131.94000244140625,1411800,0.0,0.0,0.0,0.0,0.0,-0.910003662109375
156,2022-02-24,128.57000732421875,2213200,0.0,0.0,0.0,0.0,0.0,-3.3699951171875
157,2022-02-25,131.80999755859375,1736600,0.0,0.0,0.0,0.0,0.0,3.239990234375
