Date,Close,Volume
2021-07-15,251,3342500
2021-07-16,250.82000732421875,2255100
2021-07-19,252.27999877929688,2338800
2021-07-20,256.2699890136719,1659700
2021-07-21,259.29998779296875,1939100
2021-07-22,267.29998779296875,2979400
2021-07-23,264.9200134277344,2634800
2021-07-26,268.79998779296875,2488100
2021-07-27,262.67999267578125,2949500
2021-07-28,269.3599853515625,1712700
2021-07-29,268.260009765625,2208300
2021-07-30,265.7200012207031,1765500
2021-08-02,268.2900085449219,1950400
2021-08-03,284.5799865722656,7741400
2021-08-04,273.3699951171875,4787000
2021-08-05,276.989990234375,2539700
2021-08-06,277.4800109863281,3019600
2021-08-09,280,2736800
2021-08-10,274.489990234375,2511000
2021-08-11,275.8699951171875,1747000
2021-08-12,286.2799987792969,4199300
2021-08-13,291.5199890136719,3281100
2021-08-16,282.1700134277344,3108900
2021-08-17,278,2168100
2021-08-18,280,2345600
2021-08-19,279.45001220703125,1790000
2021-08-20,266.6700134277344,13193800
2021-08-23,276.44000244140625,3624800
2021-08-24,281.3699951171875,3635700
2021-08-25,283.760009765625,5237000
2021-08-26,305.260009765625,13031300
2021-08-27,297.7099914550781,6587000
2021-08-30,297.8500061035156,4996500
2021-08-31,304.3500061035156,14711700
2021-09-01,301.0199890136719,3567300
2021-09-02,306.8900146484375,4902000
2021-09-03,310,3629400
2021-09-07,312.489990234375,4300600
2021-09-08,318.1000061035156,7135000
2021-09-09,319.9700012207031,3907800
2021-09-10,318.5400085449219,3313500
2021-09-13,318.45001220703125,4096300
2021-09-14,319.25,3555100
2021-09-15,324.0799865722656,4161400
2021-09-16,323.5199890136719,5274800
2021-09-17,322.79998779296875,21108700
2021-09-20,310.07000732421875,5003800
2021-09-21,314.2699890136719,2655900
2021-09-22,315.1099853515625,1835800
2021-09-23,321.5,2089600
2021-09-24,316.4700012207031,1600400
2021-09-27,311.20001220703125,2027500
2021-09-28,298,3450100
2021-09-29,293.79998779296875,2164100
2021-09-30,302.42999267578125,2590100
2021-10-01,303.7200012207031,1727500
2021-10-04,294.67999267578125,1955900
2021-10-05,300.2799987792969,2131600
2021-10-06,309.6199951171875,2018500
2021-10-07,320.04998779296875,2548500
2021-10-08,313.5199890136719,1793200
2021-10-11,309.7900085449219,1184500
2021-10-12,312.94000244140625,1738400
2021-10-13,327.8500061035156,4608200
2021-10-14,332.1199951171875,2729900
2021-10-15,333.57000732421875,1729100
2021-10-18,337.8800048828125,5323300
2021-10-19,339.739990234375,2371100
2021-10-20,334.1300048828125,2093300
2021-10-21,342.04998779296875,1514200
2021-10-22,339.7799987792969,1026000
2021-10-25,341.5,1134200
2021-10-26,342.239990234375,1637100
2021-10-27,347.1000061035156,2656500
2021-10-28,348,1753200
2021-10-29,353.8399963378906,1687600
2021-11-01,357.7300109863281,2139100
2021-11-02,359.6400146484375,1582800
2021-11-03,353.1400146484375,2566000
2021-11-04,356.7900085449219,1468400
2021-11-05,364.79998779296875,2103100
2021-11-08,370.7300109863281,1527500
2021-11-09,376.70001220703125,2128300
2021-11-10,361.0799865722656,2362400
2021-11-11,369.1400146484375,1587100
2021-11-12,386.5,2997100
2021-11-15,393.70001220703125,3745700
2021-11-16,401.8900146484375,3374700
2021-11-17,398,2837800
2021-11-18,397.42999267578125,2798700
2021-11-19,392.1499938964844,2333500
2021-11-22,355.9599914550781,6068600
2021-11-23,343.57000732421875,4761500
2021-11-24,355.3599853515625,2380700
2021-11-26,362.6000061035156,1571600
2021-11-29,364.7799987792969,3126500
2021-11-30,340.1499938964844,5545400
2021-12-01,311,6781200
2021-12-02,360.2799987792969,15083100
2021-12-03,345.1099853515625,6019300
2021-12-06,341.6600036621094,3865800
2021-12-07,363.25,4377200
2021-12-08,370.2799987792969,2675700
2021-12-09,361.32000732421875,2464900
2021-12-10,371.239990234375,3679300
2021-12-13,353.9100036621094,4800300
2021-12-14,350.6000061035156,3623600
2021-12-15,360.3399963378906,2847100
2021-12-16,324.9800109863281,8171600
2021-12-17,332.3299865722656,3842600
2021-12-20,331.07000732421875,2065200
2021-12-21,354.82000732421875,2793700
2021-12-22,358.1000061035156,1828600
2021-12-23,349.2200012207031,1540200
2021-12-27,351.989990234375,1324100
2021-12-28,340.17999267578125,1785400
2021-12-29,344.2099914550781,1739400
