volume,vw,open,close,high,low,t,num_trades,simpletime,date,vwap
4543.0,187.9229,187.91,187.92,187.93,187.91,1705598040000,39,11376,2024-01-18 11:14:00,187.4496240659131
735.0,187.9201,187.92,187.92,187.92,187.92,1705598041000,9,11377,2024-01-18 11:14:01,187.44963321840805
1974.0,187.9369,187.9297,187.94,187.94,187.9297,1705598042000,29,11378,2024-01-18 11:14:02,187.44965867533696
1384.0,187.9497,187.9473,187.95,187.95,187.9473,1705598043000,10,11379,2024-01-18 11:14:03,187.44967699080982
3358.0,187.9574,187.96,187.9597,187.965,187.955,1705598044000,21,11380,2024-01-18 11:14:04,187.4497221083165
2846.0,187.9636,187.96,187.96,187.97,187.96,1705598045000,30,11381,2024-01-18 11:14:05,187.44976080731058
10679.0,187.952,187.9555,187.9431,187.96,187.9431,1705598046000,29,11382,2024-01-18 11:14:06,187.44990268801305
7037.0,187.9275,187.94,187.9287,187.94,187.925,1705598047000,34,11383,2024-01-18 11:14:07,187.44999157756774
1581.0,187.9287,187.925,187.93,187.93,187.925,1705598048000,31,11384,2024-01-18 11:14:08,187.45001159397296
5385.0,187.9239,187.92,187.93,187.93,187.915,1705598049000,59,11385,2024-01-18 11:14:09,187.45007907521844
1259.0,187.9248,187.9255,187.925,187.9255,187.925,1705598050000,10,11386,2024-01-18 11:14:10,187.45009487936125
801.0,187.928,187.9299,187.92,187.9299,187.92,1705598051000,8,11387,2024-01-18 11:14:11,187.45010500148962
1354.0,187.9122,187.92,187.9,187.92,187.9,1705598052000,23,11388,2024-01-18 11:14:12,187.45012154516598
4010.0,187.9022,187.9,187.9024,187.9087,187.9,1705598053000,7,11389,2024-01-18 11:14:13,187.45016947370928
3967.0,187.9059,187.905,187.91,187.91,187.905,1705598054000,20,11390,2024-01-18 11:14:14,187.45021726632723
346.0,187.9057,187.9071,187.905,187.9071,187.905,1705598055000,5,11391,2024-01-18 11:14:15,187.4502214324738
4329.0,187.895,187.9,187.88,187.9,187.88,1705598056000,61,11392,2024-01-18 11:14:16,187.45027232667098
1228.0,187.9062,187.905,187.9024,187.91,187.9024,1705598057000,11,11393,2024-01-18 11:14:17,187.45028712514906
296.0,187.9055,187.905,187.9074,187.9074,187.905,1705598058000,8,11394,2024-01-18 11:14:18,187.45029068658866
214.0,187.9047,187.9065,187.9065,187.9065,187.9065,1705598059000,6,11395,2024-01-18 11:14:19,187.45029325685348
672.0,187.9071,187.9066,187.9066,187.9066,187.9066,1705598060000,9,11396,2024-01-18 11:14:20,187.45030137040402
1338.0,187.9118,187.91,187.9189,187.9189,187.91,1705598061000,19,11397,2024-01-18 11:14:21,187.45031769041088
6242.0,187.9265,187.919,187.93,187.93,187.9157,1705598062000,52,11398,2024-01-18 11:14:22,187.45039623552722
5402.0,187.9292,187.93,187.92,187.93,187.92,1705598063000,45,11399,2024-01-18 11:14:23,187.45046457510807
1105.0,187.925,187.925,187.925,187.925,187.925,1705598064000,5,11400,2024-01-18 11:14:24,187.45047842921107
2421.0,187.9259,187.925,187.925,187.9286,187.925,1705598065000,12,11401,2024-01-18 11:14:25,187.4505088375984
2948.0,187.929,187.925,187.93,187.93,187.92,1705598066000,36,11402,2024-01-18 11:14:26,187.45054610141153
4711.0,187.9263,187.93,187.93,187.93,187.92,1705598067000,43,11403,2024-01-18 11:14:27,187.4506053021751
1446.0,187.9225,187.93,187.93,187.93,187.9201,1705598068000,15,11404,2024-01-18 11:14:28,187.4506233252402
3194.0,187.9281,187.93,187.93,187.93,187.9201,1705598069000,31,11405,2024-01-18 11:14:29,187.4506636030361
13791.0,187.9306,187.93,187.93,187.94,187.925,1705598070000,157,11406,2024-01-18 11:14:30,187.45083834608766
874.0,187.9262,187.925,187.93,187.93,187.925,1705598071000,12,11407,2024-01-18 11:14:31,187.45084931455705
1633.0,187.9193,187.92,187.917,187.92,187.917,1705598072000,27,11408,2024-01-18 11:14:32,187.45086950946092
2386.0,187.9263,187.92,187.93,187.93,187.92,1705598073000,29,11409,2024-01-18 11:14:33,187.4508994542902
698.0,187.9178,187.925,187.915,187.925,187.915,1705598074000,8,11410,2024-01-18 11:14:34,187.45090805701787
