Date,Close,Volume
2021-06-29,245.80999755859375,3871900
2021-06-30,244.27000427246094,4168800
2021-07-01,244.97999572753906,3899600
2021-07-02,248.1999969482422,4056200
2021-07-06,250.25,5590200
2021-07-07,248.44000244140625,5101400
2021-07-08,245.8000030517578,5159600
2021-07-09,245.05999755859375,4213500
2021-07-12,242.91000366210938,5604500
2021-07-13,244.02000427246094,6699800
2021-07-14,242.42999267578125,6375700
2021-07-15,237.5800018310547,7912600
2021-07-16,238.42999267578125,7288100
2021-07-19,237.5500030517578,8843000
2021-07-20,240.11000061035156,8487000
2021-07-21,242.11000061035156,15323100
2021-07-22,248.27999877929688,7868700
2021-07-23,248.25,5877300
2021-07-26,247.60000610351562,3960700
2021-07-27,243.50999450683594,6352500
2021-07-28,243.9600067138672,4100200
2021-07-29,244.0399932861328,3271100
2021-07-30,241.92999267578125,3748400
2021-08-02,240.86000061035156,3525700
2021-08-03,241.1300048828125,3077900
2021-08-04,244.1699981689453,4121600
2021-08-05,250.55999755859375,5235200
2021-08-06,250.58999633789062,4045400
2021-08-09,249.32000732421875,3312200
2021-08-10,243.38999938964844,4430600
2021-08-11,242.27999877929688,3999200
2021-08-12,248.38999938964844,4467400
2021-08-13,251.55999755859375,5986400
2021-08-16,249.1999969482422,4047500
2021-08-17,246.99000549316406,3472600
2021-08-18,251.22000122070312,8306700
2021-08-19,253.07000732421875,6600800
2021-08-20,256.1300048828125,5510700
2021-08-23,260.5199890136719,7603900
2021-08-24,259.6600036621094,6685200
2021-08-25,260.8500061035156,9701000
2021-08-26,267.7900085449219,18987000
2021-08-27,266.5299987792969,7992500
2021-08-30,264.9700012207031,5730000
2021-08-31,265.2699890136719,5901500
2021-09-01,268.32000732421875,7189000
2021-09-02,264.1499938964844,4498300
2021-09-03,267.0799865722656,7356700
2021-09-07,265.2099914550781,4672500
2021-09-08,262.6199951171875,3851500
2021-09-09,260.739990234375,4126500
2021-09-10,257.20001220703125,5280900
2021-09-13,254.11000061035156,5258200
2021-09-14,254.3699951171875,4097500
2021-09-15,256.1600036621094,4764600
2021-09-16,260.3599853515625,5122600
2021-09-17,260.5299987792969,7049400
2021-09-20,258.2200012207031,5985500
2021-09-21,257.9700012207031,6040600
2021-09-22,259.1700134277344,4355600
2021-09-23,277.8599853515625,15617200
2021-09-24,285.6300048828125,13368300
2021-09-27,279.67999267578125,5941100
2021-09-28,272.2799987792969,7127100
2021-09-29,270.5,4361900
2021-09-30,271.2200012207031,5224200
2021-10-01,275.260009765625,4756000
2021-10-04,270.8599853515625,6393800
2021-10-05,271.7699890136719,4050400
2021-10-06,275.2699890136719,4745500
2021-10-07,274.5799865722656,5374200
2021-10-08,272.4800109863281,2683300
2021-10-11,273.75,2693000
2021-10-12,279,5970100
2021-10-13,284.4100036621094,6573500
2021-10-14,290.0199890136719,5433900
2021-10-15,291.6600036621094,5119300
2021-10-18,291.70001220703125,5163300
2021-10-19,292.3399963378906,3631200
2021-10-20,290.0899963378906,4487900
2021-10-21,289.80999755859375,2828500
2021-10-22,292.55999755859375,2927000
2021-10-25,293.9200134277344,2993500
2021-10-26,295.1099853515625,3601400
2021-10-27,295.1499938964844,3742700
2021-10-28,298.3800048828125,3450400
2021-10-29,299.69000244140625,4251900
2021-11-01,302.760009765625,3825100
2021-11-02,302.95001220703125,4177500
2021-11-03,302.8900146484375,3260200
2021-11-04,308.0400085449219,3833800
2021-11-05,307.25,4681800
2021-11-08,309.9599914550781,3893000
2021-11-09,309.7099914550781,3126500
2021-11-10,299.6700134277344,4350900
2021-11-11,302.9800109863281,2681900
2021-11-12,306.6499938964844,3803700
2021-11-15,305.489990234375,3595300
2021-11-16,307.0899963378906,2989400
2021-11-17,308.0199890136719,3864700
2021-11-18,302.989990234375,4443100
2021-11-19,301.1700134277344,4758900
2021-11-22,296.8399963378906,4474700
2021-11-23,291.4200134277344,6431100
2021-11-24,289.1700134277344,5091400
2021-11-26,284.2099914550781,4195300
2021-11-29,296.739990234375,8215600
2021-11-30,284.9599914550781,13597600
2021-12-01,251.5,30723100
2021-12-02,261.20001220703125,12200800
2021-12-03,258.32000732421875,8944000
2021-12-06,258.75,7123000
2021-12-07,266.989990234375,7401200
2021-12-08,266.30999755859375,4586500
2021-12-09,264.32000732421875,3967000
2021-12-10,266.0299987792969,3480100
2021-12-13,265.760009765625,3625700
2021-12-14,255.58999633789062,7227300
2021-12-15,260.0400085449219,6484900
2021-12-16,253.1199951171875,6556700
2021-12-17,252.92999267578125,12119400
2021-12-20,247.2100067138672,5580100
2021-12-21,252.5500030517578,5428200
2021-12-22,252.8000030517578,4982400
2021-12-23,253.13999938964844,3769500
2021-12-27,258.29998779296875,3531800
2021-12-28,255.4499969482422,3293700
2021-12-29,254.5399932861328,2592700
2021-12-30,255.3300018310547,2950600
2021-12-31,254.1300048828125,3169300
2022-01-03,255.4600067138672,4316800
2022-01-04,248.22999572753906,7240700
2022-01-05,227.6699981689453,18882500
2022-01-06,229.14999389648438,9376100
2022-01-07,228.30999755859375,6286700
2022-01-10,229.6300048828125,7803800
2022-01-11,234.83999633789062,7635300
2022-01-12,237.8300018310547,6718900
2022-01-13,228.6300048828125,6680300
2022-01-14,231.22999572753906,5805100
2022-01-18,226.05999755859375,6032000
2022-01-19,226.27000427246094,5332600
2022-01-20,222.94000244140625,5663700
2022-01-21,218.6300048828125,9128400
2022-01-24,223.02999877929688,11664300
2022-01-25,215.38999938964844,9092700
2022-01-26,211,10029600
2022-01-27,212.74000549316406,9462100
2022-01-28,222.1300048828125,8254900
2022-01-31,232.6300048828125,7084200
