Trade Date,Value
2022-09-01,-14689028.0
2022-09-02,-19551087.0
2022-09-12,-1331251.0
2022-12-01,-6139124.0
2023-02-09,-269380.0
2023-02-13,-272323.0
2023-02-28,-1186411.0
2023-05-01,-9182700.0
2023-05-05,-1550250.0
2023-05-09,-2850529.0
2023-05-16,-1588024.0
2023-05-18,-1584354.0
2023-06-02,-418463.0
2023-08-01,-16860105.0
2023-09-01,-21335511.0
2023-12-08,-9107283.0
2024-02-02,-19871431.0
2024-03-01,-524359.0
2024-03-11,-12905566.0
2024-05-23,-10641950.0
2024-05-31,-235535.0
