Date,Close,Volume
2021-07-01,533.5399780273438,2805400
2021-07-02,533.97998046875,1975500
2021-07-06,541.6400146484375,2775100
2021-07-07,535.9600219726562,2722500
2021-07-08,530.760009765625,3269000
2021-07-09,535.97998046875,2777200
2021-07-12,537.3099975585938,1780700
2021-07-13,540.6799926757812,2751600
2021-07-14,547.9500122070312,4659500
2021-07-15,542.9500122070312,5713900
2021-07-16,530.3099975585938,3442100
2021-07-19,532.280029296875,3885800
2021-07-20,531.0499877929688,6930400
2021-07-21,513.6300048828125,11906800
2021-07-22,511.7699890136719,4328100
2021-07-23,515.4099731445312,3820500
2021-07-26,516.489990234375,2254500
2021-07-27,518.9099731445312,2759000
2021-07-28,519.2999877929688,2390500
2021-07-29,514.25,1736000
2021-07-30,517.5700073242188,2537100
2021-08-02,515.1500244140625,2096600
2021-08-03,510.82000732421875,2579400
2021-08-04,517.3499755859375,2039400
2021-08-05,524.8900146484375,2556700
2021-08-06,520.5499877929688,1919800
2021-08-09,519.969970703125,1367800
2021-08-10,515.8400268554688,1960500
2021-08-11,512.4000244140625,1673900
2021-08-12,510.7200012207031,1685700
2021-08-13,515.9199829101562,2177700
2021-08-16,517.9199829101562,2032800
2021-08-17,518.9099731445312,2309800
2021-08-18,521.8699951171875,2582000
2021-08-19,543.7100219726562,7497300
2021-08-20,546.8800048828125,3776400
2021-08-23,553.3300170898438,2602000
2021-08-24,553.4099731445312,2109500
2021-08-25,547.5800170898438,2065600
2021-08-26,550.1199951171875,1595500
2021-08-27,558.9199829101562,3252600
2021-08-30,566.1799926757812,2434800
2021-08-31,569.1900024414062,2431900
2021-09-01,582.0700073242188,5626200
2021-09-02,588.5499877929688,6179900
2021-09-03,590.530029296875,2681200
2021-09-07,606.7100219726562,5821400
2021-09-08,606.0499877929688,5424500
2021-09-09,597.5399780273438,2954200
2021-09-10,598.719970703125,3950800
2021-09-13,589.2899780273438,3062900
2021-09-14,577.760009765625,3457000
2021-09-15,582.8699951171875,2755600
2021-09-16,586.5,1832000
2021-09-17,589.3499755859375,4145100
2021-09-20,575.4299926757812,3732200
2021-09-21,573.1400146484375,2250900
2021-09-22,590.6500244140625,4021800
2021-09-23,593.260009765625,2526200
2021-09-24,592.3900146484375,2126200
2021-09-27,592.6400146484375,2504700
2021-09-28,583.8499755859375,4431100
2021-09-29,599.0599975585938,6221000
2021-09-30,610.3400268554688,6612600
2021-10-01,613.1500244140625,4090800
2021-10-04,603.3499755859375,4995900
2021-10-05,634.8099975585938,9534300
2021-10-06,639.0999755859375,4580400
2021-10-07,631.8499755859375,3556900
2021-10-08,632.6599731445312,3272100
2021-10-11,627.0399780273438,2862500
2021-10-12,624.9400024414062,3227300
2021-10-13,629.760009765625,2420300
2021-10-14,633.7999877929688,2671700
2021-10-15,628.2899780273438,4116900
2021-10-18,637.969970703125,4669100
2021-10-19,639,7633100
2021-10-20,625.1400146484375,10622000
2021-10-21,653.1599731445312,8437100
2021-10-22,664.780029296875,6186000
2021-10-25,671.6599731445312,3833500
2021-10-26,668.52001953125,2904800
2021-10-27,662.9199829101562,2276900
2021-10-28,674.0499877929688,2859400
2021-10-29,690.3099975585938,3825300
2021-11-01,681.1699829101562,3110900
2021-11-02,677.719970703125,3888600
2021-11-03,688.2899780273438,2334900
2021-11-04,668.4000244140625,4865000
2021-11-05,645.719970703125,5283500
2021-11-08,651.4500122070312,2887500
2021-11-09,655.989990234375,2415600
2021-11-10,646.9099731445312,2405800
2021-11-11,657.5800170898438,2868300
2021-11-12,682.6099853515625,4198400
2021-11-15,679.3300170898438,2872200
2021-11-16,687.4000244140625,2077400
2021-11-17,691.6900024414062,2732800
2021-11-18,682.02001953125,2012900
2021-11-19,678.7999877929688,2613700
2021-11-22,659.2000122070312,2764400
2021-11-23,654.0599975585938,2320200
2021-11-24,658.2899780273438,1867300
2021-11-26,665.6400146484375,2872500
2021-11-29,663.8400268554688,2529400
2021-11-30,641.9000244140625,5608900
2021-12-01,617.77001953125,3882800
2021-12-02,616.469970703125,3331100
2021-12-03,602.1300048828125,4829300
2021-12-06,612.6900024414062,3075700
2021-12-07,625.5800170898438,3125200
2021-12-08,628.0800170898438,2220300
2021-12-09,611,2376300
2021-12-10,611.6599731445312,2748800
2021-12-13,604.5599975585938,2517900
2021-12-14,597.989990234375,2984500
2021-12-15,605.0399780273438,2866200
2021-12-16,591.0599975585938,3143200
2021-12-17,586.72998046875,4386900
2021-12-20,593.739990234375,3358400
2021-12-21,604.9199829101562,2319400
2021-12-22,614.239990234375,2335700
2021-12-23,614.0900268554688,1621100
2021-12-27,613.1199951171875,2061500
2021-12-28,610.7100219726562,1882800
2021-12-29,610.5399780273438,1287200
2021-12-30,612.0900268554688,1625100
2021-12-31,602.4400024414062,1995900
2022-01-03,597.3699951171875,3067500
2022-01-04,591.1500244140625,4393100
2022-01-05,567.52001953125,4148700
2022-01-06,553.2899780273438,5711800
2022-01-07,541.0599975585938,3382900
2022-01-10,539.8499755859375,4486100
2022-01-11,540.8400268554688,3077800
2022-01-12,537.219970703125,3787400
2022-01-13,519.2000122070312,4475100
2022-01-14,525.6900024414062,7861100
2022-01-18,510.79998779296875,4839100
2022-01-19,515.8599853515625,4353500
2022-01-20,508.25,12659000
2022-01-21,397.5,58904300
2022-01-24,387.1499938964844,32346000
2022-01-25,366.4200134277344,15145800
2022-01-26,359.70001220703125,12684000
2022-01-27,386.70001220703125,24324700
2022-01-28,384.3599853515625,11966600
2022-01-31,427.1400146484375,20047500
2022-02-01,457.1300048828125,22568100
2022-02-02,429.4800109863281,14346000
2022-02-03,405.6000061035156,9905200
2022-02-04,410.1700134277344,7789800
2022-02-07,402.1000061035156,8232900
2022-02-08,403.5299987792969,6818500
2022-02-09,412.8900146484375,7738200
2022-02-10,406.2699890136719,8452900
2022-02-11,391.30999755859375,7558900
2022-02-14,396.57000732421875,7202200
2022-02-15,407.4599914550781,5392300
2022-02-16,398.0799865722656,5277700
2022-02-17,386.6700134277344,4669200
2022-02-18,391.2900085449219,6801700
2022-02-22,377.3800048828125,6697500
2022-02-23,367.4599914550781,4614300
2022-02-24,390.0299987792969,7068700
2022-02-25,390.79998779296875,4841600
2022-02-28,394.5199890136719,5035000
2022-03-01,386.239990234375,3290400
2022-03-02,380.0299987792969,5356800
2022-03-03,368.07000732421875,6076800
2022-03-04,361.7300109863281,5325500
2022-03-07,350.260009765625,5708400
2022-03-08,341.760009765625,6428700
2022-03-09,358.7900085449219,6520200
2022-03-10,356.7699890136719,4807800
2022-03-11,340.32000732421875,4819900
2022-03-14,331.010009765625,5907800
2022-03-15,343.75,5460600
2022-03-16,357.5299987792969,6982500
2022-03-17,371.3999938964844,5818300
2022-03-18,380.6000061035156,8324800
2022-03-21,374.5899963378906,4866500
2022-03-22,382.9200134277344,4242800
2022-03-23,374.489990234375,3729000
2022-03-24,375.7099914550781,3888500
2022-03-25,373.8500061035156,3574500
2022-03-28,378.510009765625,4323400
2022-03-29,391.82000732421875,5880700
2022-03-30,381.4700012207031,4023300
2022-03-31,374.5899963378906,4134700
2022-04-01,373.4700012207031,4644200
2022-04-04,391.5,7001800
2022-04-05,380.1499938964844,4234500
2022-04-06,368.3500061035156,4354900
2022-04-07,362.1499938964844,4948900
2022-04-08,355.8800048828125,4025200
2022-04-11,348,3777100
2022-04-12,344.1000061035156,3824300
2022-04-13,350.42999267578125,3231000
2022-04-14,341.1300048828125,4343800
2022-04-18,337.8599853515625,5105000
2022-04-19,348.6099853515625,20906900
2022-04-20,226.19000244140625,133387500
2022-04-21,218.22000122070312,53501600
2022-04-22,215.52000427246094,37515100
2022-04-25,209.91000366210938,28152000
2022-04-26,198.39999389648438,20318100
2022-04-27,188.5399932861328,22298400
2022-04-28,199.52000427246094,21363200
2022-04-29,190.36000061035156,16391900
2022-05-02,199.4600067138672,14591600
2022-05-03,199.8699951171875,11839400
2022-05-04,204.00999450683594,12218800
2022-05-05,188.32000732421875,13971300
2022-05-06,180.97000122070312,17185500
2022-05-09,173.10000610351562,14031300
2022-05-10,177.66000366210938,13883900
2022-05-11,166.3699951171875,12665500
2022-05-12,174.30999755859375,17662100
2022-05-13,187.63999938964844,13136300
2022-05-16,186.50999450683594,16145000
2022-05-17,190.55999755859375,9876700
2022-05-18,177.19000244140625,9665600
2022-05-19,183.47999572753906,10448500
2022-05-20,186.35000610351562,10429400
2022-05-23,187.44000244140625,9602000
2022-05-24,180.33999633789062,7706400
2022-05-25,187.8300018310547,8522100
2022-05-26,191.39999389648438,8049900
2022-05-27,195.19000244140625,8586000
2022-05-31,197.44000244140625,11398500
2022-06-01,192.91000366210938,8416200
2022-06-02,205.08999633789062,9623100
2022-06-03,198.97999572753906,7191800
2022-06-06,197.13999938964844,5372000
2022-06-07,198.61000061035156,4839500
2022-06-08,202.8300018310547,7244100
2022-06-09,192.77000427246094,6949000
2022-06-10,182.94000244140625,13065600
2022-06-13,169.69000244140625,10222400
2022-06-14,167.5399932861328,11555300
2022-06-15,180.11000061035156,12396000
2022-06-16,173.35000610351562,8201300
2022-06-17,175.50999450683594,12133400
2022-06-21,170.91000366210938,12177600
2022-06-22,178.88999938964844,11992400
2022-06-23,181.7100067138672,9538200
2022-06-24,190.85000610351562,12424000
2022-06-27,189.13999938964844,8363900
2022-06-28,179.60000610351562,7185400
2022-06-29,178.36000061035156,5766800
2022-06-30,174.8699951171875,7894700
2022-07-01,179.9499969482422,5201600
2022-07-05,185.8800048828125,7334300
2022-07-06,184.05999755859375,5753400
2022-07-07,189.27000427246094,6334500
2022-07-08,186.97999572753906,5835700
2022-07-11,177.33999633789062,6038800
2022-07-12,174.4499969482422,6845300
2022-07-13,176.55999755859375,12734400
2022-07-14,174.77999877929688,9039500
2022-07-15,189.11000061035156,16319100
2022-07-18,190.9199981689453,16322800
2022-07-19,201.6300048828125,28178700
2022-07-20,216.44000244140625,53920300
2022-07-21,223.8800048828125,23430100
2022-07-22,220.44000244140625,17805500
2022-07-25,218.50999450683594,10935200
2022-07-26,213.91000366210938,9508500
2022-07-27,226.75,10508400
2022-07-28,226.02000427246094,8972700
2022-07-29,224.89999389648438,9064900
2022-08-01,226.2100067138672,5525000
2022-08-02,221.4199981689453,6361300
2022-08-03,226.72999572753906,6400700
2022-08-04,229.91000366210938,7142700
2022-08-05,226.77999877929688,5539700
2022-08-08,233.49000549316406,10982100
2022-08-09,229.94000244140625,6181200
2022-08-10,244.11000061035156,9254800
2022-08-11,242.6999969482422,8780100
2022-08-12,249.3000030517578,6098500
2022-08-15,249.11000061035156,6527400
2022-08-16,245.69000244140625,5136800
2022-08-17,241.14999389648438,5627200
2022-08-18,245.1699981689453,5280400
2022-08-19,241.16000366210938,7504700
2022-08-22,226.5399932861328,8630100
2022-08-23,224.5500030517578,5276900
2022-08-24,229.61000061035156,5426300
2022-08-25,233.97999572753906,3766900
2022-08-26,223.27999877929688,5349800
2022-08-29,224.57000732421875,7109400
2022-08-30,220.64999389648438,5740400
2022-08-31,223.55999755859375,8615900
2022-09-01,230.0399932861328,7292900
2022-09-02,226.11000061035156,8164900
2022-09-06,218.38999938964844,7469000
2022-09-07,228.9600067138672,8149300
2022-09-08,227.44000244140625,6737400
2022-09-09,233.57000732421875,6699600
2022-09-12,236.52999877929688,6047400
2022-09-13,218.1300048828125,8000100
2022-09-14,224.1199951171875,8230300
2022-09-15,235.3800048828125,19454100
